pangene	length	percent_cov	unpaired_read_count	pangene_desc	uniref90_ID	uniref90_desc	uniref90_GO	emapper_max_annot_OG	emapper_OG	emapper_max_annot_lvl	eggnog_cat	eggnog_GO	eggnog_desc
DP_04132681	408	65.6863	2	-	-	-	-	4HIAR	COG2013@1|root,COG2013@2|Bacteria,1V6BD@1239|Firmicutes,4HIAR@91061|Bacilli	91061|Bacilli	S	-	Mitochondrial biogenesis AIM24
DP_04159366	405	90.1235	6	-	UniRef90_P0ADW3	UniRef90_P0ADW3 Inner membrane protein YhcB n=1000 Tax=cellular organisms TaxID=131567 RepID=YHCB_ECOLI	-	1S3S2	COG3105@1|root,COG3105@2|Bacteria,1RE90@1224|Proteobacteria,1S3S2@1236|Gammaproteobacteria,3XPIB@561|Escherichia	1236|Gammaproteobacteria	S	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005887,GO:0008150,GO:0008152,GO:0016020,GO:0016021,GO:0016491,GO:0031224,GO:0031226,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0055114,GO:0071944	Cytochrome D ubiquinol oxidase, subunit
DP_04177849	405	61.7284	2	-	UniRef90_A0A1A0JKD3	UniRef90_A0A1A0JKD3 PLDc_N domain-containing protein n=8 Tax=Terrabacteria group TaxID=1783272 RepID=A0A1A0JKD3_9MICC	GO:0016021,GO:0005886	2IMBI	2AY0M@1|root,31Q26@2|Bacteria,2IMBI@201174|Actinobacteria,4FPBJ@85023|Microbacteriaceae	201174|Actinobacteria	S	-	Phospholipase_D-nuclease N-terminal
DP_04179185	402	73.3831	8	-	UniRef90_N9QEB9	UniRef90_N9QEB9 Uncharacterized protein n=72 Tax=Moraxellaceae TaxID=468 RepID=N9QEB9_9GAMM	GO:0016021	1S7UR	COG3169@1|root,COG3169@2|Bacteria,1RHBQ@1224|Proteobacteria,1S7UR@1236|Gammaproteobacteria,3NP3U@468|Moraxellaceae	1236|Gammaproteobacteria	S	-	protein conserved in bacteria
DP_04201893	402	74.6269	2	-	UniRef90_A0A074J2L6	UniRef90_A0A074J2L6 DUF3021 domain-containing protein n=47 Tax=Streptococcus TaxID=1301 RepID=A0A074J2L6_STRSL	-	1VDXT	2E7YQ@1|root,332D4@2|Bacteria,1VDXT@1239|Firmicutes	1239|Firmicutes	S	-	Protein of unknown function (DUF3021)
DP_04208757	399	67.4185	12	-	-	-	-	-	-	-	-	-	-
DP_04208774	399	60.6516	18	-	UniRef90_S7WBA1	UniRef90_S7WBA1 Uncharacterized protein n=41 Tax=Acinetobacter TaxID=469 RepID=S7WBA1_ACIJU	-	1RMZV	COG1765@1|root,COG1765@2|Bacteria,1N2BT@1224|Proteobacteria,1RMZV@1236|Gammaproteobacteria,3NSPM@468|Moraxellaceae	1236|Gammaproteobacteria	O	-	OsmC-like protein
DP_04226636	399	50.1253	16	-	-	-	-	1RPBG	COG0035@1|root,COG0035@2|Bacteria,1MV4N@1224|Proteobacteria,1RPBG@1236|Gammaproteobacteria,3NISU@468|Moraxellaceae	1236|Gammaproteobacteria	F	GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0003824,GO:0004845,GO:0004849,GO:0005488,GO:0005515,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006206,GO:0006213,GO:0006220,GO:0006221,GO:0006222,GO:0006223,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008655,GO:0009058,GO:0009112,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009124,GO:0009129,GO:0009130,GO:0009156,GO:0009161,GO:0009163,GO:0009165,GO:0009173,GO:0009174,GO:0009218,GO:0009220,GO:0009259,GO:0009260,GO:0009987,GO:0010138,GO:0016301,GO:0016310,GO:0016740,GO:0016757,GO:0016763,GO:0016772,GO:0017076,GO:0017144,GO:0018130,GO:0019001,GO:0019205,GO:0019206,GO:0019438,GO:0019637,GO:0019693,GO:0019856,GO:0019860,GO:0032262,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0034404,GO:0034641,GO:0034654,GO:0035639,GO:0036094,GO:0042455,GO:0042802,GO:0043094,GO:0043097,GO:0043100,GO:0043167,GO:0043168,GO:0043173,GO:0043174,GO:0044206,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046049,GO:0046107,GO:0046112,GO:0046131,GO:0046132,GO:0046134,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0072527,GO:0072528,GO:0090407,GO:0097159,GO:0097367,GO:1901135,GO:1901137,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659	Catalyzes the conversion of uracil and 5-phospho-alpha- D-ribose 1-diphosphate (PRPP) to UMP and diphosphate
DP_04232182	399	57.1429	14	-	-	-	-	-	-	-	-	-	-
DP_04263598	396	52.5253	21	-	-	-	-	2IKID	COG1793@1|root,COG3293@1|root,COG1793@2|Bacteria,COG3293@2|Bacteria,2IKID@201174|Actinobacteria,1W9RI@1268|Micrococcaceae	201174|Actinobacteria	L	-	Transposase
DP_04282330	393	54.1985	6	-	-	-	-	1S4MU	COG0463@1|root,COG0463@2|Bacteria,1N840@1224|Proteobacteria,1S4MU@1236|Gammaproteobacteria,1Z6VT@136849|Pseudomonas syringae group	1236|Gammaproteobacteria	M	-	Glycosyl transferase family 2
DP_04313076	390	57.9487	12	K03406	-	-	-	2VJE4	COG0840@1|root,COG0840@2|Bacteria,1MU9B@1224|Proteobacteria,2VJE4@28216|Betaproteobacteria,4ACMJ@80864|Comamonadaceae	28216|Betaproteobacteria	NT	-	methyl-accepting chemotaxis protein
DP_04323813	390	55.6410	8	K02948	UniRef90_A0A2G6C5X6	UniRef90_A0A2G6C5X6 30S ribosomal protein S11 n=3 Tax=Candidatus Saccharibacteria TaxID=95818 RepID=A0A2G6C5X6_9BACT	GO:0005840,GO:0019843,GO:0003735,GO:0006412	24HIK	COG0100@1|root,COG0100@2|Bacteria,1V3IK@1239|Firmicutes,24HIK@186801|Clostridia,27M7M@186928|unclassified Lachnospiraceae	186801|Clostridia	J	GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	Located on the platform of the 30S subunit, it bridges several disparate RNA helices of the 16S rRNA. Forms part of the Shine-Dalgarno cleft in the 70S ribosome
DP_04343934	387	71.3178	21	K07156	UniRef90_A0A210VRQ4	UniRef90_A0A210VRQ4 Copper resistance protein C n=25 Tax=Comamonadaceae TaxID=80864 RepID=A0A210VRQ4_9BURK	-	2VQMB	COG2372@1|root,COG2372@2|Bacteria,1RANJ@1224|Proteobacteria,2VQMB@28216|Betaproteobacteria,4AE7A@80864|Comamonadaceae	28216|Betaproteobacteria	S	-	Copper resistance protein
DP_04394186	381	78.7402	10	transposase	UniRef90_C6BEC6	UniRef90_C6BEC6 Transposase IS3/IS911 family protein n=33 Tax=Bacteria TaxID=2 RepID=C6BEC6_RALP1	GO:0043565,GO:0004803,GO:0006313	2VVQR	COG2963@1|root,COG2963@2|Bacteria,1N7SX@1224|Proteobacteria,2VVQR@28216|Betaproteobacteria,1K996@119060|Burkholderiaceae	28216|Betaproteobacteria	L	-	PFAM transposase IS3 IS911 family protein
DP_04425323	378	74.3386	5	-	-	-	-	-	-	-	-	-	-
DP_04432137	378	97.6190	223	-	UniRef90_X6LPE5	UniRef90_X6LPE5 Uncharacterized protein n=31 Tax=cellular organisms TaxID=131567 RepID=X6LPE5_RETFI	-	-	-	-	-	-	-
DP_04464510	375	66.9333	3	peptidase dimerization domain protein	-	-	-	2GKKW	COG0624@1|root,COG0624@2|Bacteria,2GKKW@201174|Actinobacteria,4DNTG@85009|Propionibacteriales	201174|Actinobacteria	E	-	COG0624 Acetylornithine deacetylase Succinyl-diaminopimelate desuccinylase and related
DP_04487661	375	62.6667	2	metal ion transporter, putative	-	-	-	1RZYP	COG1253@1|root,COG1253@2|Bacteria,1MV3P@1224|Proteobacteria,1RZYP@1236|Gammaproteobacteria,1Z2CR@136846|Pseudomonas stutzeri group	1236|Gammaproteobacteria	P	-	Hemolysins and related proteins containing CBS domains
DP_04523649	369	51.7615	8	-	-	-	-	-	-	-	-	-	-
DP_04524999	369	58.8076	43	K02874	UniRef90_S4NLI7	UniRef90_S4NLI7 50S ribosomal protein L14 n=6 Tax=cellular organisms TaxID=131567 RepID=S4NLI7_9ACTN	-	2IHNX	COG0093@1|root,COG0093@2|Bacteria,2IHNX@201174|Actinobacteria,4D5QH@85005|Actinomycetales	201174|Actinobacteria	J	GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016020,GO:0019538,GO:0019843,GO:0022625,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0040007,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0070180,GO:0071704,GO:0071944,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	Binds to 23S rRNA. Forms part of two intersubunit bridges in the 70S ribosome
DP_04547573	369	75.6098	14	GntR family transcriptional regulator	UniRef90_A0A4Y3UJH2	UniRef90_A0A4Y3UJH2 GntR family transcriptional regulator n=1 Tax=Microbacterium lacticum TaxID=33885 RepID=A0A4Y3UJH2_9MICO	GO:0003700	2IQEW	COG1725@1|root,COG1725@2|Bacteria,2IQEW@201174|Actinobacteria,4FQ2U@85023|Microbacteriaceae	201174|Actinobacteria	K	-	Transcriptional regulator
DP_04582101	366	94.2623	93	-	UniRef90_A0A416S3D4	UniRef90_A0A416S3D4 Uncharacterized protein n=1 Tax=Blautia sp. AF19-13LB TaxID=2292962 RepID=A0A416S3D4_9FIRM	-	-	-	-	-	-	-
DP_04591389	363	78.7879	9	Hypothetical protein	UniRef90_B0PBU5	UniRef90_B0PBU5 HTH cro/C1-type domain-containing protein n=338 Tax=root TaxID=1 RepID=B0PBU5_9FIRM	-	24I0W	COG3655@1|root,COG3655@2|Bacteria,1V27G@1239|Firmicutes,24I0W@186801|Clostridia,3WIRD@541000|Ruminococcaceae	186801|Clostridia	K	-	Psort location Cytoplasmic, score
DP_04607809	363	65.0138	3	hypothetical protein	UniRef90_Q4L7E9	UniRef90_Q4L7E9 UPF0342 protein SH1117 n=72 Tax=root TaxID=1 RepID=Y1117_STAHJ	-	4HKKC	COG3679@1|root,COG3679@2|Bacteria,1VASS@1239|Firmicutes,4HKKC@91061|Bacilli,4GZ5B@90964|Staphylococcaceae	91061|Bacilli	S	-	Belongs to the UPF0342 family
DP_04627744	360	66.3889	202	-	-	-	-	389ZI	2CZUP@1|root,2SBR2@2759|Eukaryota,389ZI@33090|Viridiplantae	33090|Viridiplantae	-	-	-
DP_04629916	360	65.2778	2	K02888	-	-	-	4HIGK	COG0261@1|root,COG0261@2|Bacteria,1V9YH@1239|Firmicutes,4HIGK@91061|Bacilli,4GZCT@90964|Staphylococcaceae	91061|Bacilli	J	GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	This protein binds to 23S rRNA in the presence of protein L20
DP_04630066	360	74.1667	2	-	-	-	-	3P40N	COG4830@1|root,KOG1768@2759|Eukaryota,3A3E4@33154|Opisthokonta,3P40N@4751|Fungi,3V1G0@5204|Basidiomycota,3N59S@452284|Ustilaginomycotina	4751|Fungi	J	GO:0002181,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006403,GO:0006405,GO:0006407,GO:0006412,GO:0006518,GO:0006611,GO:0006807,GO:0006810,GO:0006886,GO:0006913,GO:0006996,GO:0008104,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015031,GO:0015833,GO:0015931,GO:0015935,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0031503,GO:0032991,GO:0033036,GO:0034613,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042886,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0045184,GO:0046907,GO:0050657,GO:0050658,GO:0051029,GO:0051168,GO:0051169,GO:0051179,GO:0051234,GO:0051236,GO:0051641,GO:0051649,GO:0065003,GO:0070727,GO:0070925,GO:0071166,GO:0071426,GO:0071428,GO:0071702,GO:0071704,GO:0071705,GO:0071826,GO:0071840,GO:0097064,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	Belongs to the eukaryotic ribosomal protein eS26 family
DP_04632314	360	66.6667	10	K02528	-	-	-	248RY	COG0030@1|root,COG0030@2|Bacteria,1TP9W@1239|Firmicutes,248RY@186801|Clostridia,27JJM@186928|unclassified Lachnospiraceae	186801|Clostridia	J	GO:0000154,GO:0000179,GO:0001510,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008170,GO:0008173,GO:0008649,GO:0008757,GO:0008988,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016433,GO:0016740,GO:0016741,GO:0022613,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0052908,GO:0071704,GO:0071840,GO:0090304,GO:0097159,GO:0140098,GO:0140102,GO:1901360,GO:1901363	Specifically dimethylates two adjacent adenosines (A1518 and A1519) in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. May play a critical role in biogenesis of 30S subunits
DP_04636791	360	74.1667	11	hypothetical protein	-	-	-	24997	COG3583@1|root,COG3584@1|root,COG3583@2|Bacteria,COG3584@2|Bacteria,1TTIK@1239|Firmicutes,24997@186801|Clostridia,42ETJ@68295|Thermoanaerobacterales	186801|Clostridia	S	-	G5 domain
DP_04638472	360	78.8889	2	K13628	UniRef90_A0A1Q8DEC1	UniRef90_A0A1Q8DEC1 Fe-S_biosyn domain-containing protein n=40 Tax=Bacillales TaxID=1385 RepID=A0A1Q8DEC1_STAAU	-	4HIKA	COG0316@1|root,COG0316@2|Bacteria,1V6IN@1239|Firmicutes,4HIKA@91061|Bacilli,4GZ46@90964|Staphylococcaceae	91061|Bacilli	S	GO:0003674,GO:0005198,GO:0005488,GO:0006807,GO:0008150,GO:0008152,GO:0010467,GO:0019538,GO:0043170,GO:0044238,GO:0048037,GO:0051536,GO:0051540,GO:0051604,GO:0071704,GO:0097428,GO:1901564	Belongs to the HesB IscA family
DP_04655938	357	62.7451	4	K07391	-	-	-	2GJIQ	COG0606@1|root,COG0606@2|Bacteria,2GJIQ@201174|Actinobacteria,4DNC3@85009|Propionibacteriales	201174|Actinobacteria	O	GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0040007,GO:0044464,GO:0071944	PFAM magnesium chelatase ChlI subunit
DP_04691166	354	68.9266	2	-	-	-	-	-	-	-	-	-	-
DP_04696103	354	84.4633	2	K02834	UniRef90_Q5M1B8	UniRef90_Q5M1B8 Ribosome-binding factor A n=43 Tax=Lactobacillales TaxID=186826 RepID=RBFA_STRT1	GO:0005737,GO:0030490	4HII1	COG0858@1|root,COG0858@2|Bacteria,1VA0P@1239|Firmicutes,4HII1@91061|Bacilli	91061|Bacilli	J	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0022613,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:1901360	One of several proteins that assist in the late maturation steps of the functional core of the 30S ribosomal subunit. Associates with free 30S ribosomal subunits (but not with 30S subunits that are part of 70S ribosomes or polysomes). Required for efficient processing of 16S rRNA. May interact with the 5'-terminal helix region of 16S rRNA
DP_04701335	354	54.2373	7	-	-	-	-	3BK61	KOG1075@1|root,KOG1075@2759|Eukaryota,39RKB@33154|Opisthokonta,3BK61@33208|Metazoa,3E43G@33213|Bilateria,48JXY@7711|Chordata,49GK2@7742|Vertebrata,3JJ5B@40674|Mammalia,4JCTV@91561|Cetartiodactyla	33208|Metazoa	S	-	Reverse transcriptase (RNA-dependent DNA polymerase)
DP_04702809	354	77.9661	3	-	-	-	-	-	-	-	-	-	-
DP_04718527	354	51.1299	2	K00943	-	-	-	24HHC	COG0125@1|root,COG0125@2|Bacteria,1V1HE@1239|Firmicutes,24HHC@186801|Clostridia,36GNE@31979|Clostridiaceae	186801|Clostridia	F	GO:0000166,GO:0003674,GO:0003824,GO:0004798,GO:0005488,GO:0005524,GO:0006139,GO:0006220,GO:0006221,GO:0006233,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009123,GO:0009132,GO:0009133,GO:0009138,GO:0009139,GO:0009165,GO:0009186,GO:0009189,GO:0009196,GO:0009197,GO:0009219,GO:0009221,GO:0009262,GO:0009263,GO:0009265,GO:0009394,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016776,GO:0017076,GO:0018130,GO:0019205,GO:0019438,GO:0019637,GO:0019692,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0034654,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0046072,GO:0046385,GO:0046483,GO:0046940,GO:0050145,GO:0055086,GO:0071704,GO:0072527,GO:0072528,GO:0090407,GO:0097159,GO:0097367,GO:1901135,GO:1901137,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576	Phosphorylation of dTMP to form dTDP in both de novo and salvage pathways of dTTP synthesis
DP_04730429	351	76.9231	12	hypothetical protein	UniRef90_D0SIW9	UniRef90_D0SIW9 Uncharacterized protein n=12 Tax=Acinetobacter TaxID=469 RepID=D0SIW9_ACIJU	-	1SWGE	291QG@1|root,2ZPAJ@2|Bacteria,1P7SW@1224|Proteobacteria,1SWGE@1236|Gammaproteobacteria,3NNYQ@468|Moraxellaceae	1236|Gammaproteobacteria	-	-	-
DP_04754413	351	50.4274	1	-	UniRef90_A8PUB8	UniRef90_A8PUB8 Profilin n=1 Tax=Malassezia globosa (strain ATCC MYA-4612 / CBS 7966) TaxID=425265 RepID=A8PUB8_MALGO	GO:0005856,GO:0003779	3P5G2	KOG1755@1|root,KOG1755@2759|Eukaryota,3A5ND@33154|Opisthokonta,3P5G2@4751|Fungi,3V14A@5204|Basidiomycota,3N5CJ@452284|Ustilaginomycotina	4751|Fungi	Z	GO:0000003,GO:0000278,GO:0000281,GO:0000746,GO:0000747,GO:0000755,GO:0000910,GO:0000912,GO:0000915,GO:0003674,GO:0003779,GO:0003785,GO:0005085,GO:0005488,GO:0005515,GO:0005543,GO:0005546,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005856,GO:0005886,GO:0005937,GO:0005938,GO:0006810,GO:0006996,GO:0007010,GO:0007015,GO:0007049,GO:0008064,GO:0008092,GO:0008104,GO:0008150,GO:0008154,GO:0008289,GO:0009987,GO:0010638,GO:0010639,GO:0015629,GO:0016020,GO:0016043,GO:0019897,GO:0019898,GO:0019899,GO:0019953,GO:0022402,GO:0022413,GO:0022414,GO:0022607,GO:0030029,GO:0030036,GO:0030041,GO:0030427,GO:0030479,GO:0030832,GO:0030833,GO:0030834,GO:0030837,GO:0030863,GO:0030864,GO:0030865,GO:0030866,GO:0031032,GO:0031097,GO:0031333,GO:0032091,GO:0032153,GO:0032155,GO:0032231,GO:0032233,GO:0032271,GO:0032272,GO:0032505,GO:0032506,GO:0032507,GO:0032535,GO:0032956,GO:0032970,GO:0033036,GO:0033043,GO:0034613,GO:0034622,GO:0035091,GO:0042989,GO:0042995,GO:0043167,GO:0043168,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043244,GO:0043254,GO:0043332,GO:0043393,GO:0043933,GO:0044085,GO:0044087,GO:0044089,GO:0044092,GO:0044396,GO:0044422,GO:0044424,GO:0044425,GO:0044430,GO:0044444,GO:0044446,GO:0044448,GO:0044459,GO:0044463,GO:0044464,GO:0044703,GO:0044764,GO:0044837,GO:0045185,GO:0046907,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050794,GO:0051020,GO:0051098,GO:0051100,GO:0051128,GO:0051129,GO:0051130,GO:0051179,GO:0051234,GO:0051235,GO:0051258,GO:0051285,GO:0051286,GO:0051301,GO:0051493,GO:0051494,GO:0051495,GO:0051641,GO:0051649,GO:0051651,GO:0051704,GO:0061640,GO:0061645,GO:0065003,GO:0065007,GO:0065008,GO:0065009,GO:0070064,GO:0070727,GO:0071840,GO:0071944,GO:0090066,GO:0090337,GO:0090338,GO:0097435,GO:0098772,GO:0099568,GO:0099738,GO:0110053,GO:0120025,GO:0120038,GO:1901879,GO:1901981,GO:1902407,GO:1902410,GO:1902903,GO:1902904,GO:1902905,GO:1902936,GO:1903047,GO:1903475,GO:1904529,GO:1904530,GO:1904616,GO:1904617,GO:2000812	Binds to actin and affects the structure of the cytoskeleton. At high concentrations, profilin prevents the polymerization of actin, whereas it enhances it at low concentrations
DP_04761015	348	78.7356	10	K03297	-	-	-	2VU4A	COG2076@1|root,COG2076@2|Bacteria,1MZ54@1224|Proteobacteria,2VU4A@28216|Betaproteobacteria,1K8BU@119060|Burkholderiaceae	28216|Betaproteobacteria	P	-	Small multidrug resistance protein
DP_04800043	345	75.9420	3	K03696	-	-	-	4CUH5	COG0542@1|root,COG0542@2|Bacteria,2GJ77@201174|Actinobacteria,4CUH5@84998|Coriobacteriia	84998|Coriobacteriia	O	-	ATPase family associated with various cellular activities (AAA)
DP_04805455	345	82.6087	4	K15724	-	-	-	1S675	COG0316@1|root,COG0316@2|Bacteria,1RHCW@1224|Proteobacteria,1S675@1236|Gammaproteobacteria,3XPP3@561|Escherichia	1236|Gammaproteobacteria	C	GO:0003674,GO:0005198,GO:0005488,GO:0005506,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006091,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0009060,GO:0009061,GO:0009987,GO:0010467,GO:0015980,GO:0016043,GO:0016226,GO:0019538,GO:0022607,GO:0031163,GO:0043167,GO:0043169,GO:0043170,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0045333,GO:0046872,GO:0046914,GO:0048037,GO:0051186,GO:0051536,GO:0051537,GO:0051539,GO:0051540,GO:0051604,GO:0055114,GO:0071704,GO:0071840,GO:0097428,GO:1901564	iron--sulfur cluster insertion protein erpA
DP_04835840	342	54.0936	2	septation inhibitor protein	-	-	-	2GX73	2E4NY@1|root,31XN3@2|Bacteria,2GX73@201174|Actinobacteria,4DSQV@85009|Propionibacteriales	201174|Actinobacteria	D	-	involved in cell division
DP_04844089	342	55.2632	4	N-acetylmuramoyl-L-alanine amidase Sle1	-	-	-	4HI90	COG1388@1|root,COG3942@1|root,COG1388@2|Bacteria,COG3942@2|Bacteria,1VCXB@1239|Firmicutes,4HI90@91061|Bacilli,4GZBT@90964|Staphylococcaceae	91061|Bacilli	M	-	CHAP domain
DP_04871762	339	92.6254	4	Putative exported protein	UniRef90_A0A2L2E3D0	UniRef90_A0A2L2E3D0 Exported protein n=133 Tax=Bacteria TaxID=2 RepID=A0A2L2E3D0_STAAU	GO:0004601	4I75X	29IGH@1|root,305DQ@2|Bacteria,1TY2U@1239|Firmicutes,4I75X@91061|Bacilli,4H01B@90964|Staphylococcaceae	91061|Bacilli	-	-	-
DP_04877012	339	53.3923	10	K17686	-	-	-	1WJ55	COG2217@1|root,COG2217@2|Bacteria,1WJ55@1297|Deinococcus-Thermus	1297|Deinococcus-Thermus	P	-	ATPase P-type (Transporting), HAD superfamily, subfamily IC
DP_04916704	336	63.0952	2	-	UniRef90_A7MGY0	UniRef90_A7MGY0 Iron-binding protein IscA n=866 Tax=root TaxID=1 RepID=ISCA_CROS8	-	1S5XD	COG0316@1|root,COG0316@2|Bacteria,1RH6T@1224|Proteobacteria,1S5XD@1236|Gammaproteobacteria,3XPP7@561|Escherichia	1236|Gammaproteobacteria	S	GO:0003674,GO:0005198,GO:0005488,GO:0005506,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0008198,GO:0009987,GO:0010467,GO:0016043,GO:0016226,GO:0016530,GO:0019538,GO:0022607,GO:0031163,GO:0034986,GO:0043167,GO:0043169,GO:0043170,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046872,GO:0046914,GO:0048037,GO:0051186,GO:0051536,GO:0051537,GO:0051540,GO:0051604,GO:0071704,GO:0071840,GO:0097428,GO:0140104,GO:1901564	Is able to transfer iron-sulfur clusters to apo- ferredoxin. Multiple cycles of 2Fe2S cluster formation and transfer are observed, suggesting that IscA acts catalytically. Recruits intracellular free iron so as to provide iron for the assembly of transient iron-sulfur cluster in IscU in the presence of IscS, L-cysteine and the thioredoxin reductase system
