# Pathway	MHS328_genefamilies_Abundance	MHS329_genefamilies_Abundance	MHS330_genefamilies_Abundance	MHS331_genefamilies_Abundance	MHS332_genefamilies_Abundance	MHS333_genefamilies_Abundance	MHS334_genefamilies_Abundance	MHS335_genefamilies_Abundance	MHS336_genefamilies_Abundance	MHS337_genefamilies_Abundance	MHS338_genefamilies_Abundance	MHS339_genefamilies_Abundance	MHS341_genefamilies_Abundance	MHS342_genefamilies_Abundance	MHS343_genefamilies_Abundance	MHS344_genefamilies_Abundance	MHS345_genefamilies_Abundance	MHS347_genefamilies_Abundance	MHS349_genefamilies_Abundance	MHS350_genefamilies_Abundance	MHS351_genefamilies_Abundance	MHS355_genefamilies_Abundance	MHS357_genefamilies_Abundance	MHS358_genefamilies_Abundance	MHS360_genefamilies_Abundance	MHS361_genefamilies_Abundance	MHS362_genefamilies_Abundance	MHS363_genefamilies_Abundance	MHS364_genefamilies_Abundance	MHS365_genefamilies_Abundance	MHS366_genefamilies_Abundance	MHS367_genefamilies_Abundance	MHS368_genefamilies_Abundance	MHS369_genefamilies_Abundance	MHS370_genefamilies_Abundance	MHS371_genefamilies_Abundance	MHS372_genefamilies_Abundance	MHS373_genefamilies_Abundance	MHS374_genefamilies_Abundance	MHS375_genefamilies_Abundance	MHS376_genefamilies_Abundance	MHS377_genefamilies_Abundance	MHS378_genefamilies_Abundance	MHS379_genefamilies_Abundance	MHS380_genefamilies_Abundance	MHS381_genefamilies_Abundance	MHS382_genefamilies_Abundance	MHS383_genefamilies_Abundance	MHS384_genefamilies_Abundance	MHS385_genefamilies_Abundance	MHS386_genefamilies_Abundance	MHS387_genefamilies_Abundance	MHS388_genefamilies_Abundance	MHS389_genefamilies_Abundance	MHS390_genefamilies_Abundance	MHS391_genefamilies_Abundance	MHS392_genefamilies_Abundance	MHS393_genefamilies_Abundance	MHS394_genefamilies_Abundance	MHS396_genefamilies_Abundance	MHS398_genefamilies_Abundance	MHS399_genefamilies_Abundance	MHS402_genefamilies_Abundance	MHS405_genefamilies_Abundance	MHS406_genefamilies_Abundance	MHS407_genefamilies_Abundance	MHS408_genefamilies_Abundance	MHS409_genefamilies_Abundance	MHS410_genefamilies_Abundance	MHS411_genefamilies_Abundance	MHS412_genefamilies_Abundance	MHS413_genefamilies_Abundance	MHS414_genefamilies_Abundance	MHS415_genefamilies_Abundance	MHS416_genefamilies_Abundance	MHS418_genefamilies_Abundance	MHS419_genefamilies_Abundance	MHS421_genefamilies_Abundance	MHS422_genefamilies_Abundance	MHS423_genefamilies_Abundance	MHS424_genefamilies_Abundance	MHS425_genefamilies_Abundance	MHS426_genefamilies_Abundance	MHS427_genefamilies_Abundance	MHS428_genefamilies_Abundance	MHS429_genefamilies_Abundance	MHS430_genefamilies_Abundance	MHS432_genefamilies_Abundance	MHS433_genefamilies_Abundance	MHS434_genefamilies_Abundance	MHS435_genefamilies_Abundance	MHS436_genefamilies_Abundance	MHS437_genefamilies_Abundance	MHS438_genefamilies_Abundance	MHS439_genefamilies_Abundance	MHS440_genefamilies_Abundance	MHS441_genefamilies_Abundance	MHS442_genefamilies_Abundance	MHS443_genefamilies_Abundance	MHS593_genefamilies_Abundance	MHS594_genefamilies_Abundance	MHS598_genefamilies_Abundance
M00122-2	4.25539	0	0	68.8646	0	18.0467	0	0	0	0	43.9629	0	0	0	0	0	0	0	20.8387	0	0	18.5878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.584	131.009	0	32.39	1.09898	83.0301	192.841	0	90.2707	16.6919	0	109.558	69.1595	37.3425	0	71.7987	48.5618	172.43	0	0	0	14.1057	39.8253	0	51.2768	0	0	58.2989	39.6954	0	0	11.6177	52.0232	9.41493	0.449588	22.3604	297.904	0	149.771	90.9349	6.87591	65.7136	0	0	0	4.55882	77.0365	0	0	78.417	47.81	187.697	0	143.868	0	30.3865	0	27.3939	0	0	7.7283	30.1978	0	14.783	0
M00124	0	0	0	0	0	0	0	35.6658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.16803	0	0	0	0	0	0	0	0	0	23.2782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00127	128.567	0	0	64.6164	128.944	15.915	0	0	174.542	126.67	0	123.501	25.8643	0	0	0	0	317.874	17.3359	0	11.6105	34.4614	361.464	41.2316	0	0	141.728	0	268.848	0	0	20.8461	20.5337	0	210.767	0	271.256	106.405	0	180.86	3.80692	254.787	12.7492	33.5134	2.73654	0	60.0151	665.886	9.82699	16.3823	32.5949	0	15.7047	72.3892	24.6408	164.858	243.481	0	0	12.2933	321.11	0	143.3	0	10.4488	0	0	317.917	98.0536	54.1979	9.06177	299.553	32.5904	5.67275	0	27.9561	0	4.50938	19.3144	0	0	107.121	0	28.2682	148.098	0	85.1726	22.1426	67.9714	107.316	45.7472	166.351	0	0	12.6275	0	0	0	0	0	14.4532	540.151
M00127-1	582.4	0	104.03	139.203	1488.09	46.2299	0	193.1	1018.53	172.284	3.78901	219.482	996.519	107.198	0	0	80.9073	648.17	139.225	0	7.46836	150.613	149.486	70.5625	0	0	207.662	433.992	162.374	444.466	0.726232	147.692	143.615	7.26257	955.914	0.538742	1596.19	188.505	184.641	142.721	193.443	741.556	109.857	185.819	0	130.098	686.275	1856.96	50.1349	0	65.5424	0	259.41	142.7	194.284	1581.04	1156.64	3.70973	12.3729	90.0444	467.882	24.264	1483.59	0	85.7848	100.576	0	696.753	389.556	189.079	44.5339	1479.48	81.5427	174.285	0	54.0109	102.934	13.3801	61.1552	0	1.947	894.484	48.4509	109.876	73.2499	0	593.899	54.6954	475.061	635.04	254.074	1305.32	0	64.7452	70.5183	40.8887	60.0251	39.8277	33.6526	2.39089	104.313	1248.49
M00129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.3371	0	0	0	0	0	0	0	48.7804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00132	0	0	0	13.7536	0	32.382	0	0	35.3112	0	0	0	0	0	0	0	0	0	8.27659	60.8119	7.4388	33.626	0	0	0	0	30.0698	0	0	0	0	0	29.3793	0	0	57.1907	0	26.5928	0	0	41.2928	0	24.647	13.5228	25.7964	0	0	0	28.4222	0	27.8402	25.2912	0	10.0398	0	13.5588	0	37.1706	41.3042	8.12858	0	0	0	0	23.161	16.2456	71.5201	0	0	4.17116	0	0	17.792	5.08358	34.266	0	0	18.3232	15.7888	26.1943	0	0	0	0	0	39.5261	0	0	0	0	0	0	0	0	7.57263	41.714	0	22.5603	36.1926	42.3011	24.6301	0
M00133	0	0	42.9043	0	0	0	0	0	0	0	3.39249	0	0	0	0	546.356	58.6293	0	0	0	7.84818	0	0	0	0	0	0	0	0	0	0	38.2626	0	0	0	0	1.49846	0	0	0	0	0	0.609176	0	0	0	7.56604	0	0	0	6.00541	0	8.82805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.4119	0	16.3644	0.506023	0	0	5.57286	0	0	0	30.5651	0	0	10.8253	0	0	9.80571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.4028
M00133-1	43.5033	343.225	0	360.478	0	273.034	0	0	60.8807	0	0	0	0	296.643	142.418	0	0	12.0886	157.211	412.038	160.586	566.969	0	31.9997	0	0	140.714	0	0	0	442.647	47.5638	130.328	151.02	0	193.405	6.48691	165.915	0	0	205.975	0	273.379	209.541	231.725	3.8881	0	0	615.327	23.3153	688.151	323.195	650.986	505.836	75.8075	55.9478	0	374.493	566.475	601.52	0	15.2904	0	647.584	372.229	693.883	262.865	1.70332	0	234.841	230.713	0	333.682	165.962	253.941	30.4291	102.476	241.423	410.109	168.11	222.28	117.147	158.889	123.534	0	198.457	154.424	83.329	1.85018	0	9.61708	0	262.315	464.732	360.99	207.754	0	134.28	320.134	222.398	341.426	51.6979
M00133-2	13.7931	290.293	69.9132	375.363	0	477.863	0	0	307.665	59.7212	148.419	0	0	117.985	228.859	0	0	51.8973	402.133	299.943	244.445	489.91	0	381.195	0	0	352.325	1.41048	19.9011	2.37913	469.89	417.072	324.73	411.325	0	647.09	23.3181	300.428	291.44	0	361.375	15.9691	468.567	327.923	768.889	146.613	8.26481	0	506.199	136.703	362.083	480.634	340.201	244.715	294.91	55.9918	48.5262	522.906	511.899	420.13	6.38638	25.4215	25.855	290.765	484.92	775.658	894.268	9.47499	28.6475	180.424	599.566	5.1613	473.794	430.064	966.997	44.0824	190.683	270.938	464.259	273.903	359.445	62.5637	240.002	193.403	30.375	540.732	127.592	135.684	175.628	129.68	158.477	0	229.033	324.964	385.954	512.547	208.284	279.131	561.142	630.031	495.593	160.842
M00134	149.509	346.892	53.3749	306.735	0	337.522	0	0	185.439	218.791	0	0	0	74.6084	779.408	0	117.198	0	335.442	460.179	212.686	486.034	0	164.191	33.38	0	223.768	0	19.0852	0	321.981	208.469	228.953	404.411	97.925	543.224	8.24664	230.101	25.517	5.00683	196.75	2.47567	351.298	163.705	349.536	14.6854	24.1245	111.283	348.853	47.5696	443.456	350.001	266.851	276.267	63.2077	251.056	8.13769	385.866	469.073	596.67	93.7193	115.256	11.1488	294.789	303.057	410.023	507.963	5.33385	102.757	146.654	223.612	1.0221	482.09	142.94	370.979	160.815	89.4446	329.199	416.005	391.052	299.483	297.961	232.888	548.888	70.2726	201.365	153.588	223.99	0	0	210.979	13.9908	375.056	651.568	302.596	370.277	510.421	202.994	403.939	388.862	360.847	280.239
M00136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.0791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00168	0	0	0	0	0	0	12.2144	118.186	0	0	0	0	0	0	20.4961	0	0	18.4511	0	0	0	2.39178	0	0	0	0	0	0	8.77295	0	0	0	0	0	0	0	0	0	0	68.1617	0	0	0	4.65922	0	14.4396	16.9162	13.8682	0	0	3.05755	0	16.7393	8.15239	0	0	0	0	0	0	3.91946	0	0	1.06712	0	0	0	0	204.153	0	0	1.94352	0	2.91515	0	0	0	0	27.2522	0	0	0	7.98067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34072
M00169	334.804	925.925	390.375	1020.97	2757.16	551.695	40.336	141.411	302.146	868.872	145.18	13.1433	315.535	141.243	1836.74	48.2702	108.551	827.823	1044.49	1036.76	330.847	1769.67	262.417	245.226	58.6452	0	324.481	42.9458	435.881	116.313	518.364	371.607	451.631	607.825	718.152	884.861	1201.92	493.117	890.426	43.71	558.388	132.207	796.65	562.638	641.503	629.068	129.068	1259.24	1034.68	138.859	1557.18	937.759	1115.24	775.642	851.94	226.442	1060.75	690.534	1439.98	1283.6	1213.84	150.036	2965.68	1276.32	1026.36	1018.79	737.91	2316.23	199.261	492.109	626.966	2091	1262.15	1260.07	773	332.459	359.658	515.993	730.385	375.652	297.011	880.582	535.395	755.4	112.797	191.15	291.512	216.007	1453.25	310.19	996.168	1705.69	858.401	1140.95	994.073	593.299	620.75	296.894	922.571	694.487	801.987	892.454
M00170	121.692	559.084	207.39	479.403	0	572.917	0	0	304.06	0	0	0	0	175.575	677.106	0	0	0	454.587	1204.39	733.833	756.129	0	224.117	0	0	367.821	0	0	0	612.712	430.32	522.087	784.114	0	847.706	38.9138	339.982	22.3555	0	340.812	0	495.007	288.854	651.916	19.4109	0	0	573.81	132.164	660.215	440.511	401.912	319.571	116.687	143.92	2.58536	664.08	1161.2	532.645	5.71236	61.2769	0	764.542	523.654	671.264	997.48	2.8683	0	258.2	426.533	0	455.946	209.073	1090.62	140.207	129.77	351.701	373.991	545.446	354.122	265.897	357.853	117.019	0	379.167	95.3688	170.504	0	0	0	0	467.945	749.818	534.356	543.067	656.691	550.572	776.755	735.292	555.38	274.275
M00172	0	0	0	0	0	0	0	29.9893	0	0	0	0	0	0	27.2748	0	0	0	0	0	0	4.7432	0	0	0	0	0	0	6.05088	0	0	0	0	0	0	0	0	0	0	43.7747	0	0	0	9.23499	0	0	0	19.2716	0	0	6.03447	0	32.6385	16.0337	0	0	0	0	0	0	5.79977	0	0	2.0571	0	0	0	0	141.884	0	0	3.54898	0	5.80477	0	0	0	0	49.2683	0	0	0	15.0377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65728
M00338	0	0	0	0	0	0	0	0	0.600029	0	0	0	0	0	0	0	0	0	0	2.39792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.558753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.42554	33.0613	0	1.57358	0	0	0	0	0	0	0	14.76	0	0	0	0	0	10.4669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00344	336.607	2162.43	1074.98	847.029	0	1658.76	0	239.695	1119.32	1213.08	644.051	169.284	0	1625.78	2594.21	0	106.616	32.2366	1262.68	2630.47	1336.92	1434.08	0	1214.66	0	23.767	846.519	0	127.189	10.3946	1082.89	1417.82	1315.67	1449.51	0	2211.02	118.479	1248.65	58.2874	213.941	1278.59	3.18559	1440.25	596.619	1898.12	39.6477	81.7847	18.0493	1314.13	429.356	1816.02	1695.18	1322.53	976.656	233.463	520.161	49.3277	1684.04	1916.49	1777.56	19.5381	429.364	0	1917.97	1660.93	1390.25	2242.51	9.23431	97.2203	588.207	1666.55	0.469606	1683.43	414.507	2058.58	566.766	313.009	1424.24	1131.52	1679.49	1640.87	517.789	715.97	384.108	0	938.87	216.211	305.13	0	0	30.9548	0	1656.61	1397.56	1268.38	1672.9	1566.13	974.695	1520.35	1804.11	1248.16	457.475
M00364	284.393	193.66	245.612	464.964	574.02	305.2	82.2356	0	257.155	0	81.8865	155.491	129.665	198.868	206.242	0	0	241.494	414.686	357.207	295.133	642.627	239.942	2.96362	0	0	247.042	19.525	196.318	0	155.525	242.299	233.815	349.111	499.707	332.792	504.067	402.295	60.1058	140.613	165.48	733.418	388.334	476.062	412.316	297.346	166.042	706.128	639.39	163.26	578.198	341.354	301.194	497.024	700.291	257.763	572.927	285.347	616.665	452.32	588.26	396.243	387.026	405.268	404.875	451.643	246.438	632.04	109.617	454.65	160.163	553.437	409.185	553.327	325.637	269.646	319.129	356.262	763.45	385.215	302.516	350.117	306.446	458.278	309.8	205.594	337.325	389.936	338.498	298.024	335.327	352.309	526.677	839.619	626.827	290.003	349.554	215.234	545.464	227.879	372.468	704.24
M00365	284.393	193.66	245.612	464.964	574.02	305.2	82.2356	0	257.155	0	81.8865	155.491	129.665	198.868	206.242	0	0	241.494	414.686	357.207	295.133	642.627	239.942	2.96362	0	0	247.042	183.166	196.318	0	155.525	242.299	233.815	349.111	499.707	332.792	504.067	402.295	74.2714	140.613	165.48	733.418	388.334	476.062	412.316	297.346	166.042	706.128	639.39	163.26	578.198	341.354	301.194	497.024	700.291	257.763	572.927	285.347	616.665	452.32	588.26	396.243	387.026	405.268	404.875	451.643	246.438	632.04	109.617	454.65	160.163	553.437	409.185	553.327	325.637	269.646	319.129	356.262	763.45	385.215	302.516	350.117	306.446	458.278	309.8	205.594	337.325	389.936	338.498	298.024	335.327	352.309	526.677	839.619	626.827	290.003	349.554	215.234	545.464	227.879	372.468	704.24
M00366	4.88251	0	0	104.267	0	37.975	0	0	113.351	0	0	0	0	0	22.7406	0	0	0	108.377	0	0	122.166	0	0	0	0	0	0	12.8135	0	0	25.5664	77.4724	0	0	0	17.5241	145.489	0	0	7.00316	0	19.9359	61.7802	0	0	0	0	37.119	0	56.2675	0	37.2346	129.87	56.3662	90.7901	3.39605	3.65727	0	125.99	16.7793	47.1751	0	0	27.1325	20.2867	0	0	0	100.008	6.40963	0	136.625	16.7817	0	84.9366	6.08175	32.9932	23.2836	0	0	101.425	44.5758	100.27	0	0	140.59	79.2401	0	0	15.654	0	0	14.6309	94.9586	19.5423	6.28446	0	5.45856	0	37.875	144.05
M00367	3.68217	189.751	0	379.103	0	183.554	0	0	100.704	0	29.2767	0	0	103.456	169.525	0	0	0	278.787	324.587	233.76	540.522	0	4.40257	0	0	0	0	9.77908	0	26.6041	142.304	219.627	197.359	0	215.383	13.276	150.585	63.6572	0	119.535	0	255.913	225.439	168.346	0	0	0	500.54	0	481.901	220.092	309.751	418.045	100.929	75.4337	2.5509	232.675	600.063	407.333	12.6642	171.797	0	320.419	286.149	452.502	205.368	0	0	227.788	146.962	0	388.649	156.029	208.344	133.969	157.847	213.122	383.009	182.026	114.669	87.916	177.206	116.571	0	112.866	123.243	114.185	0	0	12.292	0	408.649	543.633	468.48	160.578	190.83	101.159	421.3	157.799	369.683	116.177
M00373-1	485.616	0	0	560.394	0	359.304	0	43.7106	11.5895	0	147.373	0	0	34.5833	0	0	0	85.4327	309.023	0	6.34954	116.219	0	0	0	0	1.70686	0	92.4604	0	0	4.51492	95.7029	0	0	7.73994	0	317.764	859.065	3.2169	253.769	6.05554	404.326	871.683	2.47428	983.167	205.08	0	800.826	276.155	255.44	17.9855	419.906	231.718	943.139	0	0	0	26.8833	133.089	0	230.154	0	0	220.653	308.237	0	0	28.1344	806.273	114.17	0	84.0282	1348.09	0	749.734	644.761	31.6722	256.808	0	1.39035	0	169.314	383.236	0	89.8529	224.77	510.872	823.451	0	420.318	0	151.609	11.1327	246.174	82.2186	0	109.249	194.097	0	198.099	4.61254
M00378-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.90428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.8653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00378-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.7786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00415	0	79.2906	0	240.216	0	92.4617	0	0	41.2775	280.418	0	0	0	0	483.431	0	0	0	30.6571	125.715	140.93	393.348	0	0	0	0	71.3664	0	0	0	0	60.2248	0	63.9977	0	94.6165	7.28511	71.3827	0	0	89.2949	0	180.969	117.871	92.8076	0	0	0	354.12	0	366.829	100.755	85.814	220.658	49.3961	29.2157	0	119.779	413.357	321.562	0	0	0	351.317	194.723	329.693	86.4197	0	0	120.491	93.0494	0	210.607	94.2475	124.64	0	40.8185	61.7197	143.098	79.8612	60.5887	68.2087	53.0155	85.6511	0	30.0194	50.7598	24.3233	0	0	0	0	170.674	362.82	343.944	100.518	0	42.6465	167.581	84.308	173.401	48.1214
M00432	159.626	210.161	42.4954	290.346	0	322.516	0	87.7134	277.428	196.617	220.189	0	51.9691	184.901	385.256	0	0	60.2968	430.265	630.059	335.838	420.959	0	0	0	0	123.878	0	19.5912	0	93.8412	209.914	160.834	263.866	0	392.655	31.1552	192.434	141.21	24.3599	240.406	41.3568	489.6	456.658	180.142	393.252	116.983	8.07337	521.005	9.17036	440.813	70.7333	350.447	454.452	1185.69	145.782	90.0915	294.266	446.887	430.695	12.6755	71.5944	26.6089	220.914	414.524	357.09	474.462	29.1588	198.942	385.739	214.839	123.317	317.337	760.138	378.333	95.5799	271.367	170.353	255.17	277.597	186.834	116.48	207.374	357.902	5.46726	194.938	83.6735	195.571	242.062	36.7563	337.053	11.6387	279.108	291.502	407.909	204.079	227.825	167.764	324.847	272.286	226.293	186.685
M00525	164.919	0	0	50.1556	148.435	35.6921	0	0	166.302	0	0	0	0	0	0	0	0	79.2555	45.8384	0	0	46.1403	0	0	0	0	0	87.0666	109.488	0	0	0	0	0	30.5854	0	242.763	58.8429	0	0	0	360.095	5.76154	33.9929	0	0	168.153	172.708	0	49.9699	24.0449	0	33.2775	49.2047	21.9092	73.4183	284.189	0	0	17.2251	111.031	0	204.846	0	14.6734	0	0	262.943	33.7377	74.1983	10.7061	350.743	39.2008	12.4429	0	0	0	6.15166	0	0	0	105.423	0	4.90739	84.8224	0	95.788	33.3956	116.949	171.778	41.2616	145.328	0	0	31.4061	0	0	0	5.59192	0	9.99159	193.729
M00528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.9168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.709785	0	0	0	0	0	0	0	0	0	0	27.2855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.16626	0	0	0	0	0	0	0	0	0	19.0806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.60272	0	0	0	0	0	0	0	0	0	14.5388	0	0	0	0	0	31.0647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.60272	0	0	0	0	0	0	0	0	0	14.5388	0	0	0	0	0	31.0647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00550	0	0	0	10.374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.90221	0	0	3.25924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.42107	4.40234	0	11.9314	0	0	7.15122	0	0	0	7.0265	2.73159	0	0	0	0	0	9.01342	0	0	0	0	8.51207	15.1591	0	0	0	3.44274	0	0	0	1.89387	0	0	0	0	27.163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2903	0	0	0	0
M00551	0	0	0	0	0	0	0	19.6349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.0827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.8083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00554	195.161	77.5912	135.591	321.554	0	186.116	0	0	106.98	0	54.9184	0	0	135.249	104.605	0	63.2015	41.4395	156.797	265.609	107.984	230.212	0	58.5205	0	0	96.3853	288.954	31.6487	0	18.074	177.732	104.206	195.692	42.2646	187.495	32.4568	147.772	319.759	0	257.876	16.2821	332.625	497.088	155.174	343.845	9.09781	0	313.5	152.294	284.072	147.534	324.598	286.097	609.26	75.3395	67.191	115.325	179.671	328.574	8.45417	513.284	107.29	105.59	325.844	222.997	158.033	12.0879	87.9465	471.356	106.156	9.17863	126.892	782.144	141.726	16.9421	309.072	83.02	201.653	103.273	61.3121	29.4658	259.747	352.959	11.5547	69.8097	196.554	151.66	678.901	158.574	442.144	0	148.254	85.6827	213.833	105.518	119.288	135.524	219.117	223.588	159.522	165.902
M00565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.736828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.4772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00568	0	0	0	0	0	0	0	36.3127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.04035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00573	138.031	0	0	0	627.105	0	0	0	4.87126	0	0	0	0	0	0	0	0	0	0	0	0	5.45709	0	0	0	0	0	0	0	0	0	0	0	0	265.951	0	115.503	0	0	0	0	890.381	0	0	0	0	0	25.1221	0	0	0	0	0	13.3521	0	0	711.292	0	0	0	139.011	0	352.36	0	0	0	0	4.3983	0	12.0956	0	89.224	0	0	0	0	0	0	0	0	0	35.1423	0	15.1798	0	0	186.753	8.54036	204.421	35.4753	0	62.6671	0	0	0	10.0704	0	0	2.07116	0	17.6561	388.24
M00577	109.33	0	0	49.6446	465.122	0	0	81.6291	3.22531	0	0	0	0	0	0	0	0	41.2671	0.988306	0	0	20.1969	0	0	0	0	0	0	0	0	0	0	0	0	246.482	0	76.4014	7.37059	89.8304	0	0	610.703	10.4736	57.7278	0	53.5584	0	14.9747	32.5076	0	14.0064	0	0	16.7017	64.8284	0	463.285	4.1957	0	8.94109	128.577	0	248.375	0	5.27749	15.0855	0	2.71898	28.7813	34.2935	8.82388	69.542	0	96.7641	0	18.4265	40.1513	0	38.4717	0	0	33.0788	0	37.388	45.5839	0	157.725	21.3518	195.683	31.6391	71.7019	54.8947	0	0	14.5476	0	0	0	1.43936	0	14.1163	348.231
M00579	314.64	0	686.48	268.854	1636.23	71.1457	216.171	180.907	836.331	0	4.94498	1118.4	501.38	142.805	169.68	0	211.116	1693.17	220.624	0	75.2267	131.249	973.204	16.9889	0	29.7193	395.335	749.746	2126.73	0	0	111.5	170.171	11.8438	741.198	5.74182	1266.91	647.249	17.5785	413.207	0.67949	790.296	52.5417	237.97	0	42.0835	604.287	1421.26	33.4505	40.3735	155.947	22.0917	60.3351	240.686	172.584	942.292	1159.65	0	10.2498	73.4926	898.145	0	1435.56	0	90.059	13.8086	1.07583	2306.4	454.528	122.774	377.569	1159.12	160.994	28.8589	0	92.5683	0	35.9512	14.5121	0	6.70228	611.574	10.6552	95.7421	1160	0	158.258	243.175	363.976	659.618	207.915	894.456	0	0	110.232	24.1904	19.7924	41.4273	10.9604	4.31736	57.3761	761.561
