pangene	length	percent_cov	unpaired_read_count	pangene_desc	uniref90_ID	uniref90_desc	uniref90_GO	emapper_max_annot_OG	emapper_OG	emapper_max_annot_lvl	eggnog_cat	eggnog_GO	eggnog_desc
DP_03878814	435	53.1034	2	K15724	-	-	-	1S675	COG0316@1|root,COG0316@2|Bacteria,1RHCW@1224|Proteobacteria,1S675@1236|Gammaproteobacteria,3NNK9@468|Moraxellaceae	1236|Gammaproteobacteria	C	GO:0003674,GO:0005198,GO:0005488,GO:0005506,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006091,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0009060,GO:0009061,GO:0009987,GO:0010467,GO:0015980,GO:0016043,GO:0016226,GO:0019538,GO:0022607,GO:0031163,GO:0043167,GO:0043169,GO:0043170,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0045333,GO:0046872,GO:0046914,GO:0048037,GO:0051186,GO:0051536,GO:0051537,GO:0051539,GO:0051540,GO:0051604,GO:0055114,GO:0071704,GO:0071840,GO:0097428,GO:1901564	iron--sulfur cluster insertion protein erpA
DP_03884980	435	53.7931	2	K02876	UniRef90_E4ZA03	UniRef90_E4ZA03 50S ribosomal protein L15 n=63 Tax=Neisseriales TaxID=206351 RepID=E4ZA03_NEIL0	-	2KQVI	COG0200@1|root,COG0200@2|Bacteria,1RDC8@1224|Proteobacteria,2VRAK@28216|Betaproteobacteria,2KQVI@206351|Neisseriales	206351|Neisseriales	J	GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0019843,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044446,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	Binds to the 23S rRNA
DP_03885548	435	51.0345	2	-	-	-	-	3NWSK	KOG0749@1|root,KOG0749@2759|Eukaryota,38B82@33154|Opisthokonta,3NWSK@4751|Fungi,3V06A@5204|Basidiomycota,3MYPJ@452284|Ustilaginomycotina	4751|Fungi	C	GO:0000295,GO:0003674,GO:0005215,GO:0005346,GO:0005347,GO:0005471,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0006091,GO:0006810,GO:0006811,GO:0006820,GO:0006839,GO:0006855,GO:0006862,GO:0006915,GO:0006996,GO:0007005,GO:0007006,GO:0008150,GO:0008152,GO:0008219,GO:0008509,GO:0008514,GO:0009060,GO:0009061,GO:0009987,GO:0012501,GO:0015075,GO:0015215,GO:0015216,GO:0015217,GO:0015238,GO:0015291,GO:0015297,GO:0015301,GO:0015605,GO:0015711,GO:0015748,GO:0015865,GO:0015866,GO:0015867,GO:0015868,GO:0015886,GO:0015893,GO:0015931,GO:0015932,GO:0015980,GO:0016020,GO:0016021,GO:0016043,GO:0019866,GO:0022804,GO:0022857,GO:0031090,GO:0031224,GO:0031966,GO:0031967,GO:0031975,GO:0034220,GO:0042221,GO:0042493,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0045333,GO:0046902,GO:0050896,GO:0051179,GO:0051181,GO:0051234,GO:0051503,GO:0055085,GO:0055114,GO:0061024,GO:0065007,GO:0065008,GO:0071702,GO:0071705,GO:0071840,GO:0072530,GO:0090559,GO:0098656,GO:0099516,GO:0140021,GO:1901264,GO:1901505,GO:1901678,GO:1901679,GO:1990542,GO:1990544	Belongs to the mitochondrial carrier (TC 2.A.29) family
DP_03891584	432	69.9074	2	hypothetical protein	UniRef90_A0A2W5IER9	UniRef90_A0A2W5IER9 Uncharacterized protein n=1 Tax=Lawsonella clevelandensis TaxID=1528099 RepID=A0A2W5IER9_9ACTN	GO:0016021	2IHN1	2E49S@1|root,32Z5G@2|Bacteria,2IHN1@201174|Actinobacteria,239D9@1762|Mycobacteriaceae	201174|Actinobacteria	S	-	Protein of unknown function (DUF3040)
DP_03903173	432	66.4352	2	K01847	-	-	-	2GM65	COG1884@1|root,COG2185@1|root,COG1884@2|Bacteria,COG2185@2|Bacteria,2GM65@201174|Actinobacteria,4DWYX@85009|Propionibacteriales	201174|Actinobacteria	I	-	Catalyzes the reversible interconversion of isobutyryl- CoA and n-butyryl-CoA, using radical chemistry. Also exhibits GTPase activity, associated with its G-protein domain (MeaI) that functions as a chaperone that assists cofactor delivery and proper holo-enzyme assembly
DP_03927782	429	57.8089	2	hypothetical protein	UniRef90_A0A4Q4BVN7	UniRef90_A0A4Q4BVN7 DUF4190 domain-containing protein n=4 Tax=Dermacoccus TaxID=57495 RepID=A0A4Q4BVN7_9MICO	GO:0016021	2I3NP	2EGCD@1|root,33A46@2|Bacteria,2I3NP@201174|Actinobacteria,4GCTS@85026|Gordoniaceae	201174|Actinobacteria	S	-	Domain of unknown function (DUF4190)
DP_03929487	429	62.4709	14	-	-	-	-	-	-	-	-	-	-
DP_03941081	429	57.1096	3	-	-	-	-	3NU3J	COG5256@1|root,KOG0052@2759|Eukaryota,38G33@33154|Opisthokonta,3NU3J@4751|Fungi,3UYUZ@5204|Basidiomycota,3N3HP@452284|Ustilaginomycotina	4751|Fungi	J	GO:0000166,GO:0000322,GO:0000323,GO:0000324,GO:0000329,GO:0001882,GO:0001883,GO:0002181,GO:0002182,GO:0003674,GO:0003676,GO:0003723,GO:0003746,GO:0003779,GO:0003824,GO:0003924,GO:0005488,GO:0005515,GO:0005516,GO:0005525,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005773,GO:0005774,GO:0005829,GO:0005840,GO:0005853,GO:0005856,GO:0006403,GO:0006405,GO:0006409,GO:0006412,GO:0006414,GO:0006518,GO:0006611,GO:0006807,GO:0006810,GO:0006886,GO:0006913,GO:0008092,GO:0008104,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009277,GO:0009986,GO:0009987,GO:0010467,GO:0015031,GO:0015833,GO:0015931,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0019001,GO:0019003,GO:0019538,GO:0030312,GO:0030445,GO:0030446,GO:0031090,GO:0031503,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0032991,GO:0033036,GO:0034613,GO:0034641,GO:0034645,GO:0035639,GO:0036094,GO:0042886,GO:0043043,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044403,GO:0044419,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0045184,GO:0046907,GO:0050657,GO:0050658,GO:0051031,GO:0051168,GO:0051169,GO:0051179,GO:0051234,GO:0051236,GO:0051641,GO:0051649,GO:0051701,GO:0051704,GO:0070727,GO:0071166,GO:0071426,GO:0071431,GO:0071702,GO:0071704,GO:0071705,GO:0071944,GO:0097064,GO:0097159,GO:0097367,GO:0098588,GO:0098805,GO:0098852,GO:1901265,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis
DP_03944360	429	50.3497	4	K03101	-	-	-	2GKRX	COG0597@1|root,COG0597@2|Bacteria,2GKRX@201174|Actinobacteria,4DRH4@85009|Propionibacteriales	201174|Actinobacteria	MU	GO:0003674,GO:0003824,GO:0004175,GO:0004190,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006497,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0009058,GO:0009059,GO:0009405,GO:0009987,GO:0016020,GO:0016021,GO:0016787,GO:0019538,GO:0031224,GO:0034645,GO:0036211,GO:0040007,GO:0042157,GO:0042158,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044419,GO:0044425,GO:0044464,GO:0051704,GO:0070001,GO:0070011,GO:0071704,GO:0071944,GO:0140096,GO:1901564,GO:1901566,GO:1901576	This protein specifically catalyzes the removal of signal peptides from prolipoproteins
DP_03945733	429	51.0490	3	Repeat of unknown function XGLTT	-	-	-	-	-	-	-	-	-
DP_03950500	426	85.9155	6	hypothetical protein	UniRef90_A0A239W3M0	UniRef90_A0A239W3M0 Uncharacterized protein n=7 Tax=Cutibacterium TaxID=1912216 RepID=A0A239W3M0_9ACTN	-	-	-	-	-	-	-
DP_03956497	426	64.3192	2	K03925	UniRef90_Q4L5M9	UniRef90_Q4L5M9 Transcriptional regulator MraZ n=161 Tax=cellular organisms TaxID=131567 RepID=MRAZ_STAHJ	-	4HH23	COG2001@1|root,COG2001@2|Bacteria,1V3JD@1239|Firmicutes,4HH23@91061|Bacilli,4GYZ7@90964|Staphylococcaceae	91061|Bacilli	K	GO:0000976,GO:0001067,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006351,GO:0006355,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009295,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031333,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0043254,GO:0043565,GO:0044087,GO:0044212,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044464,GO:0045892,GO:0045934,GO:0046483,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051128,GO:0051129,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902679,GO:1903506,GO:1903507,GO:1990837,GO:2000112,GO:2000113,GO:2000142,GO:2000143,GO:2001141	Belongs to the MraZ family
DP_03959426	426	53.0516	2	K07112	UniRef90_A0A0Q4LH92	UniRef90_A0A0Q4LH92 Uncharacterized protein n=18 Tax=Alphaproteobacteria TaxID=28211 RepID=A0A0Q4LH92_9SPHN	GO:0016021	2K5KX	COG2391@1|root,COG2391@2|Bacteria,1MZC0@1224|Proteobacteria,2U99K@28211|Alphaproteobacteria,2K5KX@204457|Sphingomonadales	204457|Sphingomonadales	S	-	transporter component
DP_03960147	426	53.5211	6	-	-	-	-	-	-	-	-	-	-
DP_03963504	426	67.1362	2	K22044	-	-	-	2GMFK	COG0668@1|root,COG0668@2|Bacteria,2GMFK@201174|Actinobacteria,4DNMY@85009|Propionibacteriales	201174|Actinobacteria	M	-	mechanosensitive ion channel
DP_03971654	426	67.1362	3	-	-	-	-	-	-	-	-	-	-
DP_03983323	423	57.4468	2	CopG family transcriptional regulator	UniRef90_A0A1S8D9N1	UniRef90_A0A1S8D9N1 CopG family transcriptional regulator n=7 Tax=Rhodospirillales TaxID=204441 RepID=A0A1S8D9N1_9PROT	GO:0006355	2JWP1	COG3609@1|root,COG3609@2|Bacteria,1RHNZ@1224|Proteobacteria,2U6ZI@28211|Alphaproteobacteria,2JWP1@204441|Rhodospirillales	204441|Rhodospirillales	K	-	copG family
DP_03983352	423	57.9196	2	AAA family ATPase	-	-	-	2TR6U	COG0464@1|root,COG0464@2|Bacteria,1MVVP@1224|Proteobacteria,2TR6U@28211|Alphaproteobacteria	28211|Alphaproteobacteria	O	GO:0000166,GO:0003674,GO:0005488,GO:0005524,GO:0008144,GO:0017076,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0097159,GO:0097367,GO:1901265,GO:1901363	AAA ATPase
DP_03990130	423	53.4279	5	-	-	-	-	-	-	-	-	-	-
DP_03992418	423	83.2151	9	K02935	UniRef90_Q6A6K5	UniRef90_Q6A6K5 50S ribosomal protein L7/L12 n=34 Tax=Bacteria TaxID=2 RepID=RL7_CUTAK	-	2IKNW	COG0222@1|root,COG0222@2|Bacteria,2IKNW@201174|Actinobacteria,4DQS8@85009|Propionibacteriales	201174|Actinobacteria	J	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016020,GO:0019538,GO:0030312,GO:0032991,GO:0034641,GO:0034645,GO:0040007,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0071944,GO:1901564,GO:1901566,GO:1901576,GO:1990904	Forms part of the ribosomal stalk which helps the ribosome interact with GTP-bound translation factors. Is thus essential for accurate translation
DP_03996244	423	71.6312	6	-	-	-	-	3BA5H	COG2801@1|root,KOG0017@2759|Eukaryota,38F42@33154|Opisthokonta,3BA5H@33208|Metazoa,3E5BZ@33213|Bilateria,48QR2@7711|Chordata,49MAS@7742|Vertebrata,4A2QN@7898|Actinopterygii	33208|Metazoa	L	-	K02A2.6-like
DP_04011056	420	56.9048	2	-	-	-	-	4QCR1	4QCR1@10239|Viruses,4QXW2@35237|dsDNA viruses  no RNA stage	10239|Viruses	S	GO:0003674,GO:0003676,GO:0003677,GO:0005198,GO:0005488,GO:0005575,GO:0006810,GO:0006913,GO:0008150,GO:0016032,GO:0018995,GO:0019012,GO:0019028,GO:0019058,GO:0030260,GO:0033643,GO:0033646,GO:0033647,GO:0033648,GO:0042025,GO:0043656,GO:0043657,GO:0044215,GO:0044216,GO:0044217,GO:0044403,GO:0044409,GO:0044419,GO:0044423,GO:0044766,GO:0046718,GO:0046794,GO:0046907,GO:0051169,GO:0051170,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0051701,GO:0051704,GO:0051806,GO:0051828,GO:0075519,GO:0075521,GO:0075606,GO:0075732,GO:0075733,GO:0097159,GO:1901363,GO:1902579,GO:1902581,GO:1902583,GO:1902594	Late Protein L2
DP_04011221	420	76.9048	5	K00330	UniRef90_E6D9E2	UniRef90_E6D9E2 NADH-quinone oxidoreductase subunit A n=25 Tax=Propionibacteriaceae TaxID=31957 RepID=E6D9E2_CUTAC	-	2IFDT	COG0838@1|root,COG0838@2|Bacteria,2IFDT@201174|Actinobacteria,4DWQZ@85009|Propionibacteriales	201174|Actinobacteria	C	-	NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain
DP_04017022	420	71.9048	3	-	-	-	-	-	-	-	-	-	-
DP_04028888	420	76.9048	7	-	-	-	-	3BSKC	2DNQB@1|root,2S67M@2759|Eukaryota,3A6SU@33154|Opisthokonta,3BSKC@33208|Metazoa,3DAGE@33213|Bilateria,48EY3@7711|Chordata,49NNJ@7742|Vertebrata,4A8ZZ@7898|Actinopterygii	33208|Metazoa	S	-	Endonuclease/Exonuclease/phosphatase family
DP_04032722	417	85.1319	4	MaoC family dehydratase	UniRef90_D4HA10	UniRef90_D4HA10 MaoC-like protein n=11 Tax=Bacteria TaxID=2 RepID=D4HA10_CUTAS	-	2IFCJ	COG2030@1|root,COG2030@2|Bacteria,2IFCJ@201174|Actinobacteria,4DRH0@85009|Propionibacteriales	201174|Actinobacteria	I	-	dehydratase
DP_04034871	417	66.1871	14	-	UniRef90_A0A1A9AIT9	UniRef90_A0A1A9AIT9 Uncharacterized protein n=6 Tax=cellular organisms TaxID=131567 RepID=A0A1A9AIT9_9APIC	-	-	-	-	-	-	-
DP_04038651	417	78.4173	7	Hypothetical protein SAV2252	UniRef90_A0A2G7HZ14	UniRef90_A0A2G7HZ14 Uncharacterized protein n=27 Tax=root TaxID=1 RepID=A0A2G7HZ14_STAEP	GO:0016021	4HR42	2ET57@1|root,33KPA@2|Bacteria,1VQFX@1239|Firmicutes,4HR42@91061|Bacilli,4GZFA@90964|Staphylococcaceae	91061|Bacilli	-	-	-
DP_04042332	417	70.2638	5	-	UniRef90_A0A085B2W4	UniRef90_A0A085B2W4 Uncharacterized protein n=13 Tax=Terrabacteria group TaxID=1783272 RepID=A0A085B2W4_CUTAC	GO:0016021	-	-	-	-	-	-
DP_04045446	417	61.1511	2	K02871	UniRef90_Q8CRI9	UniRef90_Q8CRI9 50S ribosomal protein L13 n=242 Tax=root TaxID=1 RepID=RL13_STAES	-	4HG0I	COG0102@1|root,COG0102@2|Bacteria,1V3HX@1239|Firmicutes,4HG0I@91061|Bacilli,4GXM8@90964|Staphylococcaceae	91061|Bacilli	J	GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0022625,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	This protein is one of the early assembly proteins of the 50S ribosomal subunit, although it is not seen to bind rRNA by itself. It is important during the early stages of 50S assembly
DP_04046870	417	64.5084	2	phage transcriptional regulator, RinA family	UniRef90_A0A1W6JNV8	UniRef90_A0A1W6JNV8 RinA family transcriptional regulator n=5 Tax=root TaxID=1 RepID=A0A1W6JNV8_9CAUD	-	4HPEJ	2E42J@1|root,32YZ1@2|Bacteria,1VMGI@1239|Firmicutes,4HPEJ@91061|Bacilli,4GZAK@90964|Staphylococcaceae	91061|Bacilli	S	-	Transcriptional regulator, RinA family
DP_04049619	417	64.5084	11	K02986	-	-	-	4HAC9	COG0522@1|root,COG0522@2|Bacteria,1TR0J@1239|Firmicutes,4HAC9@91061|Bacilli,4GXR9@90964|Staphylococcaceae	91061|Bacilli	J	GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0006417,GO:0006450,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010608,GO:0010628,GO:0015935,GO:0019222,GO:0019538,GO:0019843,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032268,GO:0032270,GO:0032991,GO:0034248,GO:0034250,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044446,GO:0044464,GO:0045727,GO:0045903,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051246,GO:0051247,GO:0060255,GO:0065007,GO:0065008,GO:0071704,GO:0080090,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904,GO:2000112	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the body of the 30S subunit
DP_04051194	417	57.5540	5	K22116	UniRef90_C5QN07	UniRef90_C5QN07 Poly-gamma-glutamate biosynthesis protein PgsC n=117 Tax=root TaxID=1 RepID=C5QN07_9STAP	-	4HHXZ	29EG8@1|root,301E5@2|Bacteria,1V445@1239|Firmicutes,4HHXZ@91061|Bacilli,4GXJE@90964|Staphylococcaceae	91061|Bacilli	S	GO:0000271,GO:0005575,GO:0005975,GO:0005976,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0016020,GO:0016043,GO:0016051,GO:0033692,GO:0034637,GO:0034645,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044262,GO:0044264,GO:0045226,GO:0045227,GO:0045229,GO:0045230,GO:0046379,GO:0071704,GO:0071840,GO:1901576	biosynthesis protein
DP_04053693	417	53.7170	4	K03722	-	-	-	2GKT8	COG1199@1|root,COG1199@2|Bacteria,2GKT8@201174|Actinobacteria,4DN8C@85009|Propionibacteriales	201174|Actinobacteria	KL	GO:0000166,GO:0003674,GO:0003676,GO:0003677,GO:0003824,GO:0004386,GO:0005488,GO:0005524,GO:0005575,GO:0005623,GO:0005886,GO:0006139,GO:0006259,GO:0006281,GO:0006310,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008026,GO:0008144,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0033554,GO:0034641,GO:0035639,GO:0036094,GO:0042623,GO:0043167,GO:0043168,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0044464,GO:0046483,GO:0050896,GO:0051716,GO:0070035,GO:0071704,GO:0071944,GO:0090304,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901363	helicase
DP_04055546	417	57.5540	6	-	-	-	-	-	-	-	-	-	-
DP_04062464	414	71.4976	11	-	-	-	-	3NZG9	COG0605@1|root,KOG0876@2759|Eukaryota,396RM@33154|Opisthokonta,3NZG9@4751|Fungi,3UYIW@5204|Basidiomycota,3N1VH@452284|Ustilaginomycotina	4751|Fungi	P	GO:0000302,GO:0000303,GO:0000305,GO:0001300,GO:0001302,GO:0001306,GO:0001315,GO:0001320,GO:0001323,GO:0001324,GO:0003674,GO:0003824,GO:0004784,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0006801,GO:0006950,GO:0006979,GO:0007568,GO:0007569,GO:0007571,GO:0008150,GO:0008152,GO:0009636,GO:0009987,GO:0010035,GO:0016209,GO:0016491,GO:0016721,GO:0019430,GO:0030145,GO:0031974,GO:0032502,GO:0033554,GO:0034599,GO:0034614,GO:0042221,GO:0043167,GO:0043169,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044237,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0046872,GO:0046914,GO:0048869,GO:0050896,GO:0051716,GO:0055114,GO:0070013,GO:0070887,GO:0071450,GO:0071451,GO:0072353,GO:0072593,GO:0097237,GO:0098754,GO:0098869,GO:1901700,GO:1901701,GO:1990748	Destroys radicals which are normally produced within the cells and which are toxic to biological systems
DP_04065226	414	85.5072	48	-	-	-	-	2IQ4B	COG0361@1|root,COG0361@2|Bacteria,2IQ4B@201174|Actinobacteria,23ANF@1762|Mycobacteriaceae	201174|Actinobacteria	J	GO:0003674,GO:0003676,GO:0003723,GO:0003743,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006412,GO:0006413,GO:0006518,GO:0006807,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016020,GO:0019538,GO:0019843,GO:0030312,GO:0034641,GO:0034645,GO:0040007,GO:0043021,GO:0043022,GO:0043043,GO:0043170,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0044877,GO:0071704,GO:0071944,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576	One of the essential components for the initiation of protein synthesis. Stabilizes the binding of IF-2 and IF-3 on the 30S subunit to which N-formylmethionyl-tRNA(fMet) subsequently binds. Helps modulate mRNA selection, yielding the 30S pre- initiation complex (PIC). Upon addition of the 50S ribosomal subunit IF-1, IF-2 and IF-3 are released leaving the mature 70S translation initation complex
DP_04069605	414	86.2319	3	hemerythrin	-	-	-	2GS7C	COG4309@1|root,COG4309@2|Bacteria,2GS7C@201174|Actinobacteria	201174|Actinobacteria	S	-	Uncharacterized conserved protein (DUF2249)
DP_04078856	414	68.1159	3	K03100	-	-	-	4HGCB	COG0681@1|root,COG0681@2|Bacteria,1V2BJ@1239|Firmicutes,4HGCB@91061|Bacilli,4GYG4@90964|Staphylococcaceae	91061|Bacilli	U	GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008236,GO:0016020,GO:0016021,GO:0016787,GO:0017171,GO:0019538,GO:0031224,GO:0043170,GO:0044238,GO:0044425,GO:0044464,GO:0070011,GO:0071704,GO:0071944,GO:0140096,GO:1901564	Belongs to the peptidase S26 family
DP_04090779	411	59.1241	4	K07738	UniRef90_Q6A8Y9	UniRef90_Q6A8Y9 Transcriptional repressor NrdR n=25 Tax=root TaxID=1 RepID=NRDR_CUTAK	-	2IHU9	COG1327@1|root,COG1327@2|Bacteria,2IHU9@201174|Actinobacteria,4DQJU@85009|Propionibacteriales	201174|Actinobacteria	K	GO:0000166,GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006351,GO:0006355,GO:0006725,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008270,GO:0009058,GO:0009059,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016070,GO:0017076,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0030554,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032553,GO:0032555,GO:0032559,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0045892,GO:0045934,GO:0046483,GO:0046872,GO:0046914,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097367,GO:0097659,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141	Negatively regulates transcription of bacterial ribonucleotide reductase nrd genes and operons by binding to NrdR- boxes
