pangene	length	percent_cov	unpaired_read_count	pangene_desc	uniref90_ID	uniref90_desc	uniref90_GO	emapper_max_annot_OG	emapper_OG	emapper_max_annot_lvl	eggnog_cat	eggnog_GO	eggnog_desc
DP_03524553	474	66.2447	21	-	UniRef90_A0A109WBE5	UniRef90_A0A109WBE5 Ferritin n=16 Tax=Bacteria TaxID=2 RepID=A0A109WBE5_MOROS	-	1RYVB	COG1528@1|root,COG1528@2|Bacteria,1R9ZC@1224|Proteobacteria,1RYVB@1236|Gammaproteobacteria,3NQJG@468|Moraxellaceae	1236|Gammaproteobacteria	P	GO:0000041,GO:0003674,GO:0003824,GO:0004322,GO:0005488,GO:0005506,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006810,GO:0006811,GO:0006812,GO:0006826,GO:0006873,GO:0006875,GO:0006879,GO:0006880,GO:0006950,GO:0006974,GO:0006979,GO:0008150,GO:0008152,GO:0008199,GO:0009987,GO:0010035,GO:0010038,GO:0010039,GO:0016491,GO:0016722,GO:0016724,GO:0019725,GO:0030001,GO:0030003,GO:0033554,GO:0042221,GO:0042592,GO:0042802,GO:0043167,GO:0043169,GO:0044424,GO:0044444,GO:0044464,GO:0046872,GO:0046914,GO:0046916,GO:0048878,GO:0050801,GO:0050896,GO:0051179,GO:0051234,GO:0051235,GO:0051238,GO:0051641,GO:0051651,GO:0051716,GO:0055065,GO:0055072,GO:0055076,GO:0055080,GO:0055082,GO:0055114,GO:0065007,GO:0065008,GO:0070887,GO:0071241,GO:0071248,GO:0071281,GO:0097577,GO:0098771	Iron-storage protein
DP_03526308	474	69.6203	9	-	-	-	-	4H9VY	COG0469@1|root,COG0469@2|Bacteria,1TPGG@1239|Firmicutes,4H9VY@91061|Bacilli,4GXKE@90964|Staphylococcaceae	91061|Bacilli	F	GO:0000166,GO:0000287,GO:0001871,GO:0003674,GO:0003824,GO:0004743,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0006082,GO:0006090,GO:0006091,GO:0006096,GO:0006116,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006734,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009986,GO:0009987,GO:0016052,GO:0016053,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017076,GO:0017144,GO:0018130,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019637,GO:0019674,GO:0019693,GO:0019752,GO:0030246,GO:0030247,GO:0030554,GO:0030955,GO:0031420,GO:0032553,GO:0032555,GO:0032559,GO:0032787,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0035639,GO:0036094,GO:0042866,GO:0043167,GO:0043168,GO:0043169,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046031,GO:0046034,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046872,GO:0046939,GO:0051186,GO:0051188,GO:0055086,GO:0055114,GO:0071704,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090407,GO:0097159,GO:0097367,GO:1901135,GO:1901137,GO:1901265,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901575,GO:1901576,GO:2001065	Belongs to the pyruvate kinase family
DP_03529704	474	65.8228	4	-	-	-	-	2GWVK	COG2949@1|root,COG2949@2|Bacteria,2GWVK@201174|Actinobacteria	201174|Actinobacteria	S	-	membrane
DP_03530125	474	65.4008	5	-	UniRef90_A0A2B7I8Y5	UniRef90_A0A2B7I8Y5 MerR family transcriptional regulator n=29 Tax=Actinomycetia TaxID=1760 RepID=A0A2B7I8Y5_CUTAC	-	2IQJ4	COG0789@1|root,COG0789@2|Bacteria,2IQJ4@201174|Actinobacteria,4DVMZ@85009|Propionibacteriales	201174|Actinobacteria	K	GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0006139,GO:0006351,GO:0006355,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0045892,GO:0045934,GO:0046483,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141	transcriptional regulator
DP_03542604	471	61.7834	3	-	UniRef90_P0DTF5	UniRef90_P0DTF5 CD-NTase-associated protein 8 n=86 Tax=Proteobacteria TaxID=1224 RepID=CAP8_PSEAI	GO:0051607	2VPUU	2CG3X@1|root,2Z9RP@2|Bacteria,1R42K@1224|Proteobacteria,2VPUU@28216|Betaproteobacteria,4AH64@80864|Comamonadaceae	28216|Betaproteobacteria	-	-	-
DP_03543365	471	95.1168	17	-	UniRef90_A7WYX3	UniRef90_A7WYX3 30S ribosomal protein S7 n=131 Tax=root TaxID=1 RepID=RS7_STAA1	-	4H9PA	COG0049@1|root,COG0049@2|Bacteria,1V1GG@1239|Firmicutes,4H9PA@91061|Bacilli,4GXNQ@90964|Staphylococcaceae	91061|Bacilli	J	GO:0000028,GO:0000049,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016043,GO:0019538,GO:0019843,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the head domain of the 30S subunit. Is located at the subunit interface close to the decoding center, probably blocks exit of the E-site tRNA
DP_03550461	471	98.0892	21	-	UniRef90_Q9R303	UniRef90_Q9R303 Ferric uptake regulation protein n=219 Tax=Bacteria TaxID=2 RepID=Q9R303_STAAU	-	4HH78	COG0735@1|root,COG0735@2|Bacteria,1V7F0@1239|Firmicutes,4HH78@91061|Bacilli,4GY5K@90964|Staphylococcaceae	91061|Bacilli	P	GO:0000976,GO:0001067,GO:0001130,GO:0001217,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006351,GO:0006355,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032774,GO:0032991,GO:0032993,GO:0034641,GO:0034645,GO:0034654,GO:0043167,GO:0043169,GO:0043170,GO:0043565,GO:0044212,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044464,GO:0045892,GO:0045934,GO:0046483,GO:0046872,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902679,GO:1903506,GO:1903507,GO:1990837,GO:2000112,GO:2000113,GO:2001141	Belongs to the Fur family
DP_03564375	471	63.2696	4	-	-	-	-	3BIC8	28N8N@1|root,2QUTZ@2759|Eukaryota,39XUZ@33154|Opisthokonta,3BIC8@33208|Metazoa,3D1M8@33213|Bilateria,48DCS@7711|Chordata,49178@7742|Vertebrata	33208|Metazoa	S	-	-
DP_03568279	468	83.9744	9	-	-	-	-	COG1302	COG1302@1|root,COG1302@2|Bacteria	2|Bacteria	M	-	Asp23 family, cell envelope-related function; Protein conserved in bacteria
DP_03572185	468	79.2735	7	-	-	-	-	-	-	-	-	-	-
DP_03573352	468	58.7607	2	-	UniRef90_W4U5B4	UniRef90_W4U5B4 Methylmalonyl-CoA mutase n=1 Tax=Cutibacterium acnes JCM 18918 TaxID=1302243 RepID=W4U5B4_CUTAC	GO:0031419,GO:0016853,GO:0046872	2GM65	COG1884@1|root,COG2185@1|root,COG1884@2|Bacteria,COG2185@2|Bacteria,2GM65@201174|Actinobacteria,4DWYX@85009|Propionibacteriales	201174|Actinobacteria	I	-	Catalyzes the reversible interconversion of isobutyryl- CoA and n-butyryl-CoA, using radical chemistry. Also exhibits GTPase activity, associated with its G-protein domain (MeaI) that functions as a chaperone that assists cofactor delivery and proper holo-enzyme assembly
DP_03600552	465	64.0860	9	K00873	-	-	-	2GJY8	COG0469@1|root,COG0469@2|Bacteria,2GJY8@201174|Actinobacteria,22K3A@1653|Corynebacteriaceae	201174|Actinobacteria	G	GO:0000166,GO:0000287,GO:0003674,GO:0003824,GO:0004743,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005975,GO:0006082,GO:0006090,GO:0006091,GO:0006096,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0016020,GO:0016052,GO:0016053,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017076,GO:0017144,GO:0018130,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0019752,GO:0030554,GO:0030955,GO:0031420,GO:0032553,GO:0032555,GO:0032559,GO:0032787,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0035639,GO:0036094,GO:0040007,GO:0042866,GO:0043167,GO:0043168,GO:0043169,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046031,GO:0046034,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046872,GO:0046939,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0071944,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090407,GO:0097159,GO:0097367,GO:1901135,GO:1901137,GO:1901265,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901575,GO:1901576	Belongs to the pyruvate kinase family
DP_03606592	465	64.0860	11	K11065	UniRef90_D4HCA9	UniRef90_D4HCA9 Thiol peroxidase n=25 Tax=Bacteria TaxID=2 RepID=D4HCA9_CUTAS	-	2II20	COG2077@1|root,COG2077@2|Bacteria,2II20@201174|Actinobacteria,4DQU5@85009|Propionibacteriales	201174|Actinobacteria	O	GO:0003674,GO:0003824,GO:0004601,GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0008379,GO:0009405,GO:0009605,GO:0009607,GO:0009636,GO:0009987,GO:0015036,GO:0016209,GO:0016491,GO:0016667,GO:0016684,GO:0019725,GO:0020012,GO:0030312,GO:0030682,GO:0042221,GO:0042592,GO:0043207,GO:0044403,GO:0044413,GO:0044415,GO:0044419,GO:0044424,GO:0044444,GO:0044464,GO:0045454,GO:0050789,GO:0050794,GO:0050896,GO:0051409,GO:0051701,GO:0051704,GO:0051707,GO:0051716,GO:0051805,GO:0051807,GO:0051832,GO:0051834,GO:0051920,GO:0052060,GO:0052173,GO:0052200,GO:0052376,GO:0052551,GO:0052564,GO:0052565,GO:0052572,GO:0055114,GO:0065007,GO:0065008,GO:0070887,GO:0071944,GO:0075136,GO:0097237,GO:0098754,GO:0098869,GO:1990748	Thiol-specific peroxidase that catalyzes the reduction of hydrogen peroxide and organic hydroperoxides to water and alcohols, respectively. Plays a role in cell protection against oxidative stress by detoxifying peroxides
DP_03613670	465	80.4301	30	K05520	-	-	-	1S3SC	COG0693@1|root,COG0693@2|Bacteria,1MY0C@1224|Proteobacteria,1S3SC@1236|Gammaproteobacteria,3NNZM@468|Moraxellaceae	1236|Gammaproteobacteria	S	-	intracellular protease
DP_03616397	465	53.3333	8	-	-	-	-	3PA2X	COG2132@1|root,KOG1263@2759|Eukaryota,3AJ0P@33154|Opisthokonta,3PA2X@4751|Fungi,3QT7B@4890|Ascomycota,20DN4@147545|Eurotiomycetes,3S722@5042|Eurotiales	4751|Fungi	Q	GO:0003674,GO:0003824,GO:0005488,GO:0005507,GO:0005575,GO:0005576,GO:0005623,GO:0006582,GO:0006725,GO:0008150,GO:0008152,GO:0009058,GO:0009986,GO:0009987,GO:0016491,GO:0018958,GO:0019438,GO:0019748,GO:0042438,GO:0042440,GO:0043167,GO:0043169,GO:0044237,GO:0044249,GO:0044464,GO:0044550,GO:0046148,GO:0046189,GO:0046872,GO:0046914,GO:0055114,GO:0071704,GO:1901360,GO:1901362,GO:1901576,GO:1901615,GO:1901617	Belongs to the multicopper oxidase family
DP_03619895	465	52.2581	11	-	-	-	-	4HGYR	COG0093@1|root,COG0093@2|Bacteria,1V3N0@1239|Firmicutes,4HGYR@91061|Bacilli,4GZ7H@90964|Staphylococcaceae	91061|Bacilli	J	GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0019843,GO:0022625,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0070180,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	Binds to 23S rRNA. Forms part of two intersubunit bridges in the 70S ribosome
DP_03620508	465	58.2796	6	uspA5	UniRef90_U7L742	UniRef90_U7L742 Usp domain-containing protein n=7 Tax=Corynebacterium TaxID=1716 RepID=U7L742_9CORY	-	2GSJK	COG0589@1|root,COG0589@2|Bacteria,2GSJK@201174|Actinobacteria,22KX4@1653|Corynebacteriaceae	201174|Actinobacteria	T	-	universal stress protein
DP_03634114	462	62.5541	6	hypothetical protein	UniRef90_E4HNY1	UniRef90_E4HNY1 Uncharacterized protein n=3 Tax=Propionibacteriaceae TaxID=31957 RepID=E4HNY1_9ACTN	GO:0016021	2II1J	COG4768@1|root,COG4768@2|Bacteria,2II1J@201174|Actinobacteria,4DS6Z@85009|Propionibacteriales	201174|Actinobacteria	S	-	Bacterial protein of unknown function (DUF948)
DP_03635601	462	65.3680	3	universal stress protein UspA-like protein	UniRef90_U7L5A9	UniRef90_U7L5A9 Usp domain-containing protein n=40 Tax=Corynebacterium TaxID=1716 RepID=U7L5A9_9CORY	-	2IMMM	COG0589@1|root,COG0589@2|Bacteria,2IMMM@201174|Actinobacteria,22MX7@1653|Corynebacteriaceae	201174|Actinobacteria	T	GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0006950,GO:0008150,GO:0016020,GO:0030312,GO:0042221,GO:0044464,GO:0046677,GO:0050896,GO:0071944	Belongs to the universal stress protein A family
DP_03641362	462	50.8658	3	K05881	UniRef90_A0A2B7IQ38	UniRef90_A0A2B7IQ38 Phosphoenolpyruvate--glycerone phosphotransferase n=15 Tax=Bacteria TaxID=2 RepID=A0A2B7IQ38_CUTAC	-	2IHRN	COG3412@1|root,COG3412@2|Bacteria,2IHRN@201174|Actinobacteria	201174|Actinobacteria	G	-	dihydroxyacetone kinase, phosphotransfer subunit
DP_03643472	462	76.4069	14	-	-	-	-	3BIC8	28N8N@1|root,2QUTZ@2759|Eukaryota,39XUZ@33154|Opisthokonta,3BIC8@33208|Metazoa,3D1M8@33213|Bilateria,48DCS@7711|Chordata,49178@7742|Vertebrata,4A57R@7898|Actinopterygii	33208|Metazoa	S	-	-
DP_03652677	459	65.7952	16	Integrase catalytic region	-	-	-	2TTHG	COG2801@1|root,COG2801@2|Bacteria,1MVQ9@1224|Proteobacteria,2TTHG@28211|Alphaproteobacteria,1JTV6@119045|Methylobacteriaceae	28211|Alphaproteobacteria	L	-	PFAM Integrase catalytic region
DP_03652784	459	50.1089	6	-	UniRef90_A0A1A9AM37	UniRef90_A0A1A9AM37 Uncharacterized protein n=1 Tax=Plasmodium ovale wallikeri TaxID=864142 RepID=A0A1A9AM37_9APIC	-	-	-	-	-	-	-
DP_03653930	459	74.9455	20	hypothetical protein	UniRef90_Q6A6J6	UniRef90_Q6A6J6 UPF0336 protein PPA1896 n=13 Tax=Bacteria TaxID=2 RepID=Y1896_CUTAK	-	2GMVC	COG2030@1|root,COG2030@2|Bacteria,2GMVC@201174|Actinobacteria,4DRU6@85009|Propionibacteriales	201174|Actinobacteria	I	-	Belongs to the UPF0336 family
DP_03656905	459	65.7952	10	K09699	-	-	-	4HBSU	COG0508@1|root,COG0508@2|Bacteria,1TQSH@1239|Firmicutes,4HBSU@91061|Bacilli,4GXC0@90964|Staphylococcaceae	91061|Bacilli	C	-	Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
DP_03659822	459	74.7277	20	cell envelope biogenesis protein OmpA	-	-	-	1SI67	COG3637@1|root,COG3637@2|Bacteria,1NMG0@1224|Proteobacteria,1SI67@1236|Gammaproteobacteria,3NRGX@468|Moraxellaceae	1236|Gammaproteobacteria	M	-	PFAM OmpA domain protein transmembrane region-containing protein
DP_03660166	459	61.8736	4	peptidase M48	-	-	-	1RMZ6	COG0501@1|root,COG0501@2|Bacteria,1MUNA@1224|Proteobacteria,1RMZ6@1236|Gammaproteobacteria,3NK04@468|Moraxellaceae	1236|Gammaproteobacteria	M	-	COG0501 Zn-dependent protease with chaperone function
DP_03662739	459	55.3377	2	K02339	UniRef90_A0A378Q669	UniRef90_A0A378Q669 DNA polymerase III subunit chi n=25 Tax=Bacteria TaxID=2 RepID=A0A378Q669_MOROS	GO:0003677,GO:0003887,GO:0006260	COG2927	COG2927@1|root,COG2927@2|Bacteria	2|Bacteria	L	GO:0003674,GO:0003676,GO:0003677,GO:0003824,GO:0003887,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006259,GO:0006260,GO:0006275,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009314,GO:0009360,GO:0009628,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010556,GO:0010557,GO:0010604,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0030174,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032298,GO:0032991,GO:0034061,GO:0034641,GO:0034645,GO:0034654,GO:0042575,GO:0043170,GO:0043846,GO:0043847,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044464,GO:0045740,GO:0045935,GO:0046483,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0050896,GO:0051052,GO:0051054,GO:0051171,GO:0051173,GO:0060255,GO:0061695,GO:0065007,GO:0071704,GO:0071897,GO:0080090,GO:0090304,GO:0090329,GO:0097159,GO:0140097,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902494,GO:1990234,GO:2000105,GO:2000112	DNA polymerase III (CHI subunit); positive regulation of DNA-dependent DNA replication initiation
DP_03663851	459	59.0414	4	hypothetical protein	-	-	-	4NW31	2C6TR@1|root,32XAH@2|Bacteria,4NW31@976|Bacteroidetes	976|Bacteroidetes	-	-	-
DP_03677236	456	64.2544	10	K00627	-	-	-	4HA7A	COG0508@1|root,COG0508@2|Bacteria,1TR5N@1239|Firmicutes,4HA7A@91061|Bacilli,4GX47@90964|Staphylococcaceae	91061|Bacilli	C	GO:0003674,GO:0003824,GO:0004742,GO:0005975,GO:0006082,GO:0006090,GO:0006091,GO:0006096,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0016052,GO:0016053,GO:0016310,GO:0016407,GO:0016417,GO:0016418,GO:0016740,GO:0016746,GO:0016747,GO:0017144,GO:0018130,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0019752,GO:0030523,GO:0032787,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0042866,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0046031,GO:0046034,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046939,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090407,GO:0140096,GO:1901135,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901566,GO:1901575,GO:1901576	Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
DP_03689927	456	62.7193	4	K06966	-	-	-	1S4C3	COG1611@1|root,COG1611@2|Bacteria,1RD59@1224|Proteobacteria,1S4C3@1236|Gammaproteobacteria,3NSP8@468|Moraxellaceae	1236|Gammaproteobacteria	S	-	Belongs to the LOG family
DP_03694261	456	75.4386	8	short chain dehydrogenase	UniRef90_W4TUI4	UniRef90_W4TUI4 Short-chain dehydrogenase/reductase SDR n=5 Tax=Terrabacteria group TaxID=1783272 RepID=W4TUI4_CUTAC	GO:0016491	2GMGQ	COG4221@1|root,COG4221@2|Bacteria,2GMGQ@201174|Actinobacteria,4DPFM@85009|Propionibacteriales	201174|Actinobacteria	S	GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0008152,GO:0016020,GO:0016491,GO:0044464,GO:0055114,GO:0071944	Belongs to the short-chain dehydrogenases reductases (SDR) family
DP_03694574	456	57.0175	4	K02519	-	-	-	2GKPH	COG0532@1|root,COG0532@2|Bacteria,2GKPH@201174|Actinobacteria,4DN57@85009|Propionibacteriales	201174|Actinobacteria	J	GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0003676,GO:0003723,GO:0003743,GO:0003824,GO:0003924,GO:0005488,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006412,GO:0006413,GO:0006518,GO:0006807,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0019001,GO:0019538,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0034641,GO:0034645,GO:0035639,GO:0036094,GO:0043043,GO:0043167,GO:0043168,GO:0043170,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044464,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901566,GO:1901576	One of the essential components for the initiation of protein synthesis. Protects formylmethionyl-tRNA from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits. Also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex
DP_03696901	456	60.9649	2	K00794	UniRef90_Q6A6Y6	UniRef90_Q6A6Y6 6,7-dimethyl-8-ribityllumazine synthase n=11 Tax=Bacteria TaxID=2 RepID=RISB_CUTAK	-	2II1Z	COG0054@1|root,COG0054@2|Bacteria,2II1Z@201174|Actinobacteria,4DQTS@85009|Propionibacteriales	201174|Actinobacteria	H	GO:0000906,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006766,GO:0006767,GO:0006771,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009110,GO:0009231,GO:0009349,GO:0009987,GO:0016740,GO:0016765,GO:0017144,GO:0018130,GO:0032991,GO:0034641,GO:0042364,GO:0042726,GO:0042727,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1902494,GO:1990234	Catalyzes the formation of 6,7-dimethyl-8- ribityllumazine by condensation of 5-amino-6-(D- ribitylamino)uracil with 3,4-dihydroxy-2-butanone 4-phosphate. This is the penultimate step in the biosynthesis of riboflavin
DP_03701243	453	50.1104	4	-	UniRef90_A0A3S0ECZ0	UniRef90_A0A3S0ECZ0 Uncharacterized protein n=1 Tax=Burkholderiales bacterium TaxID=1891238 RepID=A0A3S0ECZ0_9BURK	-	-	-	-	-	-	-
