pangene	length	percent_cov	unpaired_read_count	pangene_desc	uniref90_ID	uniref90_desc	uniref90_GO	emapper_max_annot_OG	emapper_OG	emapper_max_annot_lvl	eggnog_cat	eggnog_GO	eggnog_desc
DP_02357172	576	50.6944	2	K17675	-	-	-	2TR7N	COG4581@1|root,COG4581@2|Bacteria,1MVD6@1224|Proteobacteria,2TR7N@28211|Alphaproteobacteria	28211|Alphaproteobacteria	L	-	COG0513 Superfamily II DNA and RNA helicases
DP_02360012	576	65.6250	3	bacterial extracellular solute-binding protein	-	-	-	2GJSR	COG1653@1|root,COG1653@2|Bacteria,2GJSR@201174|Actinobacteria	201174|Actinobacteria	G	-	solute-binding protein
DP_02363715	576	51.0417	3	-	-	-	-	3NUYA	COG0513@1|root,KOG0327@2759|Eukaryota,38CTS@33154|Opisthokonta,3NUYA@4751|Fungi,3V00X@5204|Basidiomycota,225PH@155619|Agaricomycetes,3H3FA@355688|Agaricomycetes incertae sedis	4751|Fungi	A	GO:0000166,GO:0002181,GO:0002183,GO:0003674,GO:0003676,GO:0003723,GO:0003724,GO:0003743,GO:0003824,GO:0004004,GO:0004386,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0005739,GO:0005829,GO:0005840,GO:0005886,GO:0006139,GO:0006412,GO:0006413,GO:0006417,GO:0006446,GO:0006518,GO:0006725,GO:0006807,GO:0008026,GO:0008135,GO:0008144,GO:0008150,GO:0008152,GO:0008186,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010494,GO:0010501,GO:0010556,GO:0010608,GO:0016020,GO:0016070,GO:0016281,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0019222,GO:0019538,GO:0030554,GO:0031323,GO:0031326,GO:0031974,GO:0031981,GO:0032268,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0034248,GO:0034641,GO:0034645,GO:0035639,GO:0035770,GO:0036094,GO:0036464,GO:0042623,GO:0043043,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0046483,GO:0050789,GO:0050794,GO:0051171,GO:0051246,GO:0060255,GO:0065007,GO:0070013,GO:0070035,GO:0071704,GO:0071944,GO:0080090,GO:0090304,GO:0097159,GO:0097367,GO:0140098,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904,GO:2000112	Belongs to the DEAD box helicase family
DP_02366060	576	75.1736	6	K00027	-	-	-	2GJAJ	COG0281@1|root,COG0281@2|Bacteria,2GJAJ@201174|Actinobacteria,4DTGZ@85009|Propionibacteriales	201174|Actinobacteria	C	GO:0000166,GO:0003674,GO:0003824,GO:0004470,GO:0004471,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006090,GO:0006108,GO:0008150,GO:0008152,GO:0008948,GO:0009987,GO:0016491,GO:0016614,GO:0016615,GO:0016616,GO:0016829,GO:0016830,GO:0016831,GO:0019752,GO:0032787,GO:0036094,GO:0043167,GO:0043169,GO:0043436,GO:0043648,GO:0044237,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046872,GO:0048037,GO:0050662,GO:0051287,GO:0055114,GO:0071704,GO:0097159,GO:1901265,GO:1901363	malic enzyme
DP_02375642	573	78.5340	12	-	-	-	-	2GS9E	2C7CU@1|root,33J7G@2|Bacteria,2GS9E@201174|Actinobacteria	201174|Actinobacteria	-	-	-
DP_02376315	573	84.1187	14	K07304	-	-	-	2GJ1S	COG0225@1|root,COG0225@2|Bacteria,2GJ1S@201174|Actinobacteria,4DQ8G@85009|Propionibacteriales	201174|Actinobacteria	O	GO:0003674,GO:0003824,GO:0008113,GO:0008150,GO:0008152,GO:0016491,GO:0016667,GO:0016671,GO:0055114	Has an important function as a repair enzyme for proteins that have been inactivated by oxidation. Catalyzes the reversible oxidation-reduction of methionine sulfoxide in proteins to methionine
DP_02377217	573	50.4363	22	K03402	UniRef90_Q6AA75	UniRef90_Q6AA75 Arginine repressor n=17 Tax=Propionibacteriaceae TaxID=31957 RepID=Q6AA75_CUTAK	-	2GKA5	COG1438@1|root,COG1438@2|Bacteria,2GKA5@201174|Actinobacteria	201174|Actinobacteria	K	GO:0000976,GO:0001067,GO:0001130,GO:0001216,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006139,GO:0006351,GO:0006355,GO:0006520,GO:0006525,GO:0006526,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009059,GO:0009064,GO:0009084,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0016043,GO:0016053,GO:0016070,GO:0016597,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0019752,GO:0022607,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031406,GO:0032774,GO:0032991,GO:0032993,GO:0034618,GO:0034641,GO:0034645,GO:0034654,GO:0036094,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0043177,GO:0043436,GO:0043565,GO:0043933,GO:0044085,GO:0044212,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0045893,GO:0045935,GO:0046394,GO:0046483,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0051259,GO:0060255,GO:0065003,GO:0065007,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607,GO:1902680,GO:1903506,GO:1903508,GO:1990837,GO:2000112,GO:2001141	Regulates arginine biosynthesis genes
DP_02381640	573	52.7051	2	K03885	-	-	-	4HA14	COG1252@1|root,COG1252@2|Bacteria,1TR6X@1239|Firmicutes,4HA14@91061|Bacilli,4GXN1@90964|Staphylococcaceae	91061|Bacilli	C	GO:0003674,GO:0003824,GO:0003955,GO:0006091,GO:0008150,GO:0008152,GO:0009060,GO:0009987,GO:0015980,GO:0016491,GO:0016651,GO:0016655,GO:0019646,GO:0022900,GO:0022904,GO:0044237,GO:0045333,GO:0055114	NADH dehydrogenase
DP_02386081	573	52.7051	2	K00876	UniRef90_Q49Y49	UniRef90_Q49Y49 Uridine kinase n=226 Tax=Bacteria TaxID=2 RepID=URK_STAS1	-	4HAVR	COG0572@1|root,COG0572@2|Bacteria,1TQ4V@1239|Firmicutes,4HAVR@91061|Bacilli,4GXVU@90964|Staphylococcaceae	91061|Bacilli	F	GO:0000166,GO:0003674,GO:0003824,GO:0004849,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006206,GO:0006213,GO:0006220,GO:0006221,GO:0006222,GO:0006241,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008655,GO:0009058,GO:0009112,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009124,GO:0009129,GO:0009130,GO:0009141,GO:0009142,GO:0009147,GO:0009148,GO:0009156,GO:0009161,GO:0009163,GO:0009165,GO:0009173,GO:0009174,GO:0009199,GO:0009201,GO:0009208,GO:0009209,GO:0009218,GO:0009220,GO:0009224,GO:0009259,GO:0009260,GO:0009987,GO:0010138,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017076,GO:0018130,GO:0019205,GO:0019206,GO:0019438,GO:0019637,GO:0019693,GO:0030554,GO:0032262,GO:0032553,GO:0032555,GO:0032559,GO:0034404,GO:0034641,GO:0034654,GO:0035639,GO:0036094,GO:0042455,GO:0043094,GO:0043097,GO:0043167,GO:0043168,GO:0043173,GO:0043174,GO:0043771,GO:0044206,GO:0044211,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046035,GO:0046036,GO:0046049,GO:0046131,GO:0046132,GO:0046134,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0072527,GO:0072528,GO:0090407,GO:0097159,GO:0097367,GO:1901135,GO:1901137,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659	Cytidine monophosphokinase
DP_02404422	573	78.8831	21	Repeat of unknown function XGLTT	-	-	-	-	-	-	-	-	-
DP_02418002	570	52.9825	3	K00942	UniRef90_C0WL26	UniRef90_C0WL26 Guanylate kinase n=14 Tax=Corynebacterium TaxID=1716 RepID=C0WL26_9CORY	-	2GK2M	COG0194@1|root,COG0194@2|Bacteria,2GK2M@201174|Actinobacteria,22K9U@1653|Corynebacteriaceae	201174|Actinobacteria	F	GO:0000166,GO:0003674,GO:0003824,GO:0004385,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006163,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009126,GO:0009132,GO:0009135,GO:0009150,GO:0009161,GO:0009165,GO:0009167,GO:0009179,GO:0009185,GO:0009259,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016776,GO:0017076,GO:0018130,GO:0019205,GO:0019438,GO:0019637,GO:0019693,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0034654,GO:0035639,GO:0036094,GO:0042278,GO:0043167,GO:0043168,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046037,GO:0046128,GO:0046483,GO:0046710,GO:0046940,GO:0050145,GO:0055086,GO:0071704,GO:0072521,GO:0090407,GO:0097159,GO:0097367,GO:1901068,GO:1901135,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901576,GO:1901657	Essential for recycling GMP and indirectly, cGMP
DP_02423738	570	75.9649	3	-	-	-	-	2IRD5	2E49R@1|root,32Z5E@2|Bacteria,2IRD5@201174|Actinobacteria	201174|Actinobacteria	-	-	-
DP_02444604	567	52.5573	9	hypothetical protein	UniRef90_E6D8N5	UniRef90_E6D8N5 Putative type IV conjugative transfer system protein TraL n=22 Tax=Cutibacterium acnes TaxID=1747 RepID=E6D8N5_CUTAC	GO:0016021	2IQEY	COG2259@1|root,COG2259@2|Bacteria,2IQEY@201174|Actinobacteria,4DRM8@85009|Propionibacteriales	201174|Actinobacteria	S	-	DoxX family
DP_02453569	567	56.2610	12	short chain dehydrogenase	-	-	-	2GMGQ	COG4221@1|root,COG4221@2|Bacteria,2GMGQ@201174|Actinobacteria,4DPFM@85009|Propionibacteriales	201174|Actinobacteria	S	GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0008152,GO:0016020,GO:0016491,GO:0044464,GO:0055114,GO:0071944	Belongs to the short-chain dehydrogenases reductases (SDR) family
DP_02453903	567	71.2522	8	K02967	-	-	-	4H9N5	COG0052@1|root,COG0052@2|Bacteria,1TPNA@1239|Firmicutes,4H9N5@91061|Bacilli,4GX32@90964|Staphylococcaceae	91061|Bacilli	J	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0022626,GO:0022627,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	Belongs to the universal ribosomal protein uS2 family
DP_02457058	567	53.2628	2	-	-	-	-	2GJIP	COG1653@1|root,COG1653@2|Bacteria,2GJIP@201174|Actinobacteria,4DPIZ@85009|Propionibacteriales	201174|Actinobacteria	G	-	Extracellular solute-binding protein
DP_02463371	567	75.8377	12	K03545	-	-	-	4H9Q8	COG0544@1|root,COG0544@2|Bacteria,1TQQ8@1239|Firmicutes,4H9Q8@91061|Bacilli,4GX3T@90964|Staphylococcaceae	91061|Bacilli	D	GO:0000413,GO:0003674,GO:0003755,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006457,GO:0006464,GO:0006807,GO:0006810,GO:0007049,GO:0008104,GO:0008150,GO:0008152,GO:0009987,GO:0015031,GO:0015833,GO:0016853,GO:0016859,GO:0018193,GO:0018208,GO:0019538,GO:0033036,GO:0036211,GO:0042886,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0045184,GO:0051179,GO:0051234,GO:0051301,GO:0071702,GO:0071704,GO:0071705,GO:0140096,GO:1901564	Involved in protein export. Acts as a chaperone by maintaining the newly synthesized protein in an open conformation. Functions as a peptidyl-prolyl cis-trans isomerase
DP_02466455	567	53.2628	5	K02517	-	-	-	2VICZ	COG1560@1|root,COG1560@2|Bacteria,1MVNI@1224|Proteobacteria,2VICZ@28216|Betaproteobacteria,1JZT1@119060|Burkholderiaceae	28216|Betaproteobacteria	M	-	Lipid A Biosynthesis
DP_02467194	564	52.6596	6	K03386	UniRef90_A0A2B7I933	UniRef90_A0A2B7I933 Alkyl hydroperoxide reductase C n=31 Tax=Actinomycetia TaxID=1760 RepID=A0A2B7I933_CUTAC	-	2GM74	COG0450@1|root,COG0450@2|Bacteria,2GM74@201174|Actinobacteria	201174|Actinobacteria	O	-	alkyl hydroperoxide reductase
DP_02467580	564	51.4184	5	cbiH	-	-	-	2GMIR	COG1010@1|root,COG2073@1|root,COG2241@1|root,COG1010@2|Bacteria,COG2073@2|Bacteria,COG2241@2|Bacteria,2GMIR@201174|Actinobacteria,4DPRG@85009|Propionibacteriales	201174|Actinobacteria	H	-	Belongs to the precorrin methyltransferase family
DP_02474108	564	52.8369	6	K09817	-	-	-	4HAZI	COG1121@1|root,COG1121@2|Bacteria,1TQ68@1239|Firmicutes,4HAZI@91061|Bacilli,4GXEX@90964|Staphylococcaceae	91061|Bacilli	P	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005524,GO:0008144,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0097159,GO:0097367,GO:1901265,GO:1901363	ABC transporter, ATP-binding protein
DP_02492793	564	67.7305	6	K01462	UniRef90_Q5HQ78	UniRef90_Q5HQ78 Peptide deformylase n=45 Tax=root TaxID=1 RepID=DEF_STAEQ	-	4HH0G	COG0242@1|root,COG0242@2|Bacteria,1V70B@1239|Firmicutes,4HH0G@91061|Bacilli,4GX03@90964|Staphylococcaceae	91061|Bacilli	J	GO:0003674,GO:0003824,GO:0005488,GO:0006412,GO:0006464,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016787,GO:0016810,GO:0016811,GO:0018193,GO:0018206,GO:0019538,GO:0031365,GO:0034641,GO:0034645,GO:0036211,GO:0042586,GO:0043043,GO:0043167,GO:0043169,GO:0043170,GO:0043412,GO:0043603,GO:0043604,GO:0043686,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0046872,GO:0071704,GO:1901564,GO:1901566,GO:1901576	Removes the formyl group from the N-terminal Met of newly synthesized proteins. Requires at least a dipeptide for an efficient rate of reaction. N-terminal L-methionine is a prerequisite for activity but the enzyme has broad specificity at other positions
DP_02499823	561	91.8004	65	K02864	UniRef90_A0A5N1FLC9	UniRef90_A0A5N1FLC9 50S ribosomal protein L10 n=2 Tax=Corynebacterium TaxID=1716 RepID=A0A5N1FLC9_CORAY	-	2GM0V	COG0244@1|root,COG0244@2|Bacteria,2GM0V@201174|Actinobacteria,22KQ2@1653|Corynebacteriaceae	201174|Actinobacteria	J	GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016020,GO:0019538,GO:0019843,GO:0022613,GO:0022625,GO:0022626,GO:0030312,GO:0032991,GO:0034641,GO:0034645,GO:0040007,GO:0042254,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0071840,GO:0071944,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	Forms part of the ribosomal stalk, playing a central role in the interaction of the ribosome with GTP-bound translation factors
DP_02506880	561	61.3191	13	-	UniRef90_A8QCS6	UniRef90_A8QCS6 Thioredoxin domain-containing protein n=1 Tax=Malassezia globosa (strain ATCC MYA-4612 / CBS 7966) TaxID=425265 RepID=A8QCS6_MALGO	GO:0004601	3P4XY	COG0678@1|root,KOG0541@2759|Eukaryota,3A3P9@33154|Opisthokonta,3P4XY@4751|Fungi,3V14T@5204|Basidiomycota,3N2NF@452284|Ustilaginomycotina	4751|Fungi	O	GO:0003674,GO:0003824,GO:0004601,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0008379,GO:0009636,GO:0009987,GO:0010035,GO:0010038,GO:0016020,GO:0016209,GO:0016491,GO:0016684,GO:0019725,GO:0033554,GO:0034599,GO:0042221,GO:0042592,GO:0044424,GO:0044444,GO:0044464,GO:0045454,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0051920,GO:0055114,GO:0065007,GO:0065008,GO:0070887,GO:0071944,GO:0097237,GO:0098754,GO:0098869,GO:1990748	peroxiredoxin
DP_02509138	561	72.0143	4	K00611	-	-	-	2GJ6H	COG0078@1|root,COG0078@2|Bacteria,2GJ6H@201174|Actinobacteria,4DPPU@85009|Propionibacteriales	201174|Actinobacteria	E	GO:0000050,GO:0003674,GO:0003824,GO:0004585,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006525,GO:0006526,GO:0006591,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0016053,GO:0016597,GO:0016740,GO:0016741,GO:0016743,GO:0019627,GO:0019752,GO:0031406,GO:0034641,GO:0036094,GO:0042450,GO:0043167,GO:0043168,GO:0043177,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0071704,GO:0071941,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	Reversibly catalyzes the transfer of the carbamoyl group from carbamoyl phosphate (CP) to the N(epsilon) atom of ornithine (ORN) to produce L-citrulline
DP_02510887	561	65.9537	3	putative methyltransferase	UniRef90_W4TTI8	UniRef90_W4TTI8 Methyltransferase n=2 Tax=Cutibacterium acnes TaxID=1747 RepID=W4TTI8_CUTAC	GO:0008168,GO:0032259	COG2226	COG0500@1|root,COG2226@2|Bacteria	2|Bacteria	Q	-	methyltransferase; methyltransferase activity
DP_02527468	561	53.8324	3	K02469	-	-	-	4HAHY	COG0188@1|root,COG0188@2|Bacteria,1TP2Z@1239|Firmicutes,4HAHY@91061|Bacilli,4GX9Y@90964|Staphylococcaceae	91061|Bacilli	L	GO:0000166,GO:0003674,GO:0003676,GO:0003677,GO:0003824,GO:0003916,GO:0003918,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005694,GO:0005737,GO:0006139,GO:0006259,GO:0006265,GO:0006725,GO:0006807,GO:0006996,GO:0008094,GO:0008144,GO:0008150,GO:0008152,GO:0009987,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016853,GO:0016887,GO:0017076,GO:0017111,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0035639,GO:0036094,GO:0042221,GO:0042623,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0046677,GO:0050896,GO:0051276,GO:0061505,GO:0071103,GO:0071704,GO:0071840,GO:0090304,GO:0097159,GO:0097367,GO:0140097,GO:1901265,GO:1901360,GO:1901363	A type II topoisomerase that negatively supercoils closed circular double-stranded (ds) DNA in an ATP-dependent manner to modulate DNA topology and maintain chromosomes in an underwound state. Negative supercoiling favors strand separation, and DNA replication, transcription, recombination and repair, all of which involve strand separation. Also able to catalyze the interconversion of other topological isomers of dsDNA rings, including catenanes and knotted rings. Type II topoisomerases break and join 2 DNA strands simultaneously in an ATP-dependent manner
DP_02530724	561	64.5276	3	transposase	-	-	-	2U1DA	COG3293@1|root,COG3293@2|Bacteria,1PVIT@1224|Proteobacteria,2U1DA@28211|Alphaproteobacteria,1JTZ6@119045|Methylobacteriaceae	28211|Alphaproteobacteria	L	-	Putative transposase of IS4/5 family (DUF4096)
DP_02555263	558	55.1971	4	hypothetical protein	UniRef90_A0A371N3S6	UniRef90_A0A371N3S6 NUDIX domain-containing protein n=11 Tax=Propionibacteriaceae TaxID=31957 RepID=A0A371N3S6_CUTAC	GO:0016787	2IKKB	COG1051@1|root,COG1051@2|Bacteria,2IKKB@201174|Actinobacteria,4DRW8@85009|Propionibacteriales	201174|Actinobacteria	F	-	Nudix hydrolase
DP_02556358	558	62.1864	3	virulence factor Mce family protein	-	-	-	4HM93	COG4768@1|root,COG4768@2|Bacteria,1VAXN@1239|Firmicutes,4HM93@91061|Bacilli,4GX7H@90964|Staphylococcaceae	91061|Bacilli	S	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0016021,GO:0031224,GO:0044425,GO:0044464,GO:0071944	protein containing a divergent version of the methyl-accepting chemotaxis-like domain
DP_02564163	558	54.1219	5	K00382	-	-	-	4HB3K	COG1249@1|root,COG1249@2|Bacteria,1TP1W@1239|Firmicutes,4HB3K@91061|Bacilli,4GX9P@90964|Staphylococcaceae	91061|Bacilli	C	-	COG1249 Pyruvate 2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component, and related enzymes
DP_02565451	555	78.1982	6	K00602	-	-	-	2GJWU	COG0138@1|root,COG0138@2|Bacteria,2GJWU@201174|Actinobacteria,4DP1R@85009|Propionibacteriales	201174|Actinobacteria	F	GO:0003674,GO:0003824,GO:0003937,GO:0004643,GO:0005575,GO:0005623,GO:0005886,GO:0006139,GO:0006163,GO:0006164,GO:0006188,GO:0006189,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009259,GO:0009260,GO:0009987,GO:0016020,GO:0016740,GO:0016741,GO:0016742,GO:0016787,GO:0016810,GO:0016814,GO:0018130,GO:0019238,GO:0019438,GO:0019637,GO:0019693,GO:0034641,GO:0034654,GO:0040007,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044464,GO:0046040,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0071944,GO:0072521,GO:0072522,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	Bifunctional purine biosynthesis protein PurH
DP_02565620	555	82.3423	8	hypothetical protein	-	-	-	2II0U	COG3861@1|root,COG3861@2|Bacteria,2II0U@201174|Actinobacteria,4DR6C@85009|Propionibacteriales	201174|Actinobacteria	S	-	protein conserved in bacteria
DP_02571690	555	59.6396	29	K03386	UniRef90_E0DBY4	UniRef90_E0DBY4 Alkyl hydroperoxide reductase C n=4 Tax=Corynebacterium TaxID=1716 RepID=E0DBY4_9CORY	-	2GM74	COG0450@1|root,COG0450@2|Bacteria,2GM74@201174|Actinobacteria,22JIG@1653|Corynebacteriaceae	201174|Actinobacteria	O	GO:0003674,GO:0003824,GO:0004601,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006950,GO:0008150,GO:0008152,GO:0008785,GO:0009605,GO:0009607,GO:0009636,GO:0009987,GO:0016020,GO:0016209,GO:0016491,GO:0016651,GO:0016667,GO:0016668,GO:0016671,GO:0016684,GO:0019725,GO:0020012,GO:0030312,GO:0030682,GO:0032843,GO:0042221,GO:0042592,GO:0043207,GO:0044403,GO:0044413,GO:0044415,GO:0044419,GO:0044424,GO:0044444,GO:0044464,GO:0045454,GO:0050789,GO:0050794,GO:0050896,GO:0051409,GO:0051701,GO:0051704,GO:0051707,GO:0051716,GO:0051805,GO:0051807,GO:0051832,GO:0051834,GO:0051920,GO:0052059,GO:0052060,GO:0052173,GO:0052200,GO:0052376,GO:0052385,GO:0052550,GO:0052551,GO:0052564,GO:0052565,GO:0052567,GO:0052572,GO:0055114,GO:0065007,GO:0065008,GO:0070887,GO:0071944,GO:0075136,GO:0097237,GO:0098754,GO:0098869,GO:1990748	alkyl hydroperoxide reductase
DP_02572788	555	87.2072	12	hypothetical protein	UniRef90_W4TXV7	UniRef90_W4TXV7 Uncharacterized protein n=16 Tax=Terrabacteria group TaxID=1783272 RepID=W4TXV7_CUTAC	-	2ICFD	COG0760@1|root,COG0760@2|Bacteria,2ICFD@201174|Actinobacteria	201174|Actinobacteria	O	-	Chaperone involved in the correct folding and assembly of outer membrane proteins. Recognizes specific patterns of aromatic residues and the orientation of their side chains, which are found more frequently in integral outer membrane proteins. May act in both early periplasmic and late outer membrane-associated steps of protein maturation
DP_02579134	555	55.3153	4	membrane protein	UniRef90_D4HAF9	UniRef90_D4HAF9 Uncharacterized protein n=22 Tax=Bacteria TaxID=2 RepID=D4HAF9_CUTAS	-	-	-	-	-	-	-
DP_02581220	555	54.4144	2	K00274	-	-	-	2U05G	COG1231@1|root,COG1231@2|Bacteria,1MWPH@1224|Proteobacteria,2U05G@28211|Alphaproteobacteria,43MUQ@69277|Phyllobacteriaceae	28211|Alphaproteobacteria	E	-	Monoamine oxidase
DP_02584362	555	64.6847	19	Repeat of unknown function XGLTT	-	-	-	-	-	-	-	-	-
