pangene	length	percent_cov	unpaired_read_count	pangene_desc	uniref90_ID	uniref90_desc	uniref90_GO	emapper_max_annot_OG	emapper_OG	emapper_max_annot_lvl	eggnog_cat	eggnog_GO	eggnog_desc
DP_05467522	297	50.8418	1	periplasmic solute binding family protein	-	-	-	2GMHB	COG0803@1|root,COG0803@2|Bacteria,2GMHB@201174|Actinobacteria,22MCX@1653|Corynebacteriaceae	201174|Actinobacteria	P	-	Belongs to the bacterial solute-binding protein 9 family
DP_05471353	294	65.6463	3	-	-	-	-	-	-	-	-	-	-
DP_05472804	294	63.9456	2	K02774	UniRef90_Q6AAV5	UniRef90_Q6AAV5 PTS galactitol transporter subunit IIB n=21 Tax=Terrabacteria group TaxID=1783272 RepID=Q6AAV5_CUTAK	-	COG3414	COG3414@1|root,COG3414@2|Bacteria	2|Bacteria	G	-	Phosphotransferase system galactitol-specific IIB component; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity
DP_05478709	294	51.3605	11	-	-	-	-	-	-	-	-	-	-
DP_05480042	294	51.3605	1	K03705	-	-	-	4HAX5	COG1420@1|root,COG1420@2|Bacteria,1TQP7@1239|Firmicutes,4HAX5@91061|Bacilli,4GX5M@90964|Staphylococcaceae	91061|Bacilli	K	GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006351,GO:0006355,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044464,GO:0045892,GO:0045934,GO:0046483,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141	Negative regulator of class I heat shock genes (grpE- dnaK-dnaJ and groELS operons). Prevents heat-shock induction of these operons
DP_05483082	294	57.8231	6	hypothetical protein	UniRef90_A0A0U1E793	UniRef90_A0A0U1E793 Veg protein n=16 Tax=root TaxID=1 RepID=A0A0U1E793_STACP	-	4HKF8	COG4466@1|root,COG4466@2|Bacteria,1VEQM@1239|Firmicutes,4HKF8@91061|Bacilli,4GZF1@90964|Staphylococcaceae	91061|Bacilli	S	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0008150,GO:0009653,GO:0009987,GO:0030154,GO:0030435,GO:0032502,GO:0043934,GO:0044424,GO:0044464,GO:0048646,GO:0048856,GO:0048869	protein conserved in bacteria
DP_05486269	294	77.8912	4	K13640	-	-	-	2IQJ4	COG0789@1|root,COG0789@2|Bacteria,2IQJ4@201174|Actinobacteria,4DVMZ@85009|Propionibacteriales	201174|Actinobacteria	K	GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0006139,GO:0006351,GO:0006355,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0045892,GO:0045934,GO:0046483,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141	transcriptional regulator
DP_05487007	294	51.3605	3	K03799	-	-	-	1RMN0	COG0501@1|root,COG0501@2|Bacteria,1MUV4@1224|Proteobacteria,1RMN0@1236|Gammaproteobacteria,3NIJP@468|Moraxellaceae	1236|Gammaproteobacteria	O	GO:0003674,GO:0003824,GO:0004175,GO:0004222,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0006508,GO:0006807,GO:0006950,GO:0008150,GO:0008152,GO:0008233,GO:0008237,GO:0008270,GO:0009266,GO:0009408,GO:0009628,GO:0016020,GO:0016021,GO:0016787,GO:0019538,GO:0031224,GO:0043167,GO:0043169,GO:0043170,GO:0044238,GO:0044425,GO:0044464,GO:0046872,GO:0046914,GO:0050896,GO:0070011,GO:0071704,GO:0071944,GO:0140096,GO:1901564	Belongs to the peptidase M48B family
DP_05487434	294	51.0204	1	hypothetical protein	-	-	-	1SPX3	2DWBU@1|root,33ZID@2|Bacteria,1NY9Y@1224|Proteobacteria,1SPX3@1236|Gammaproteobacteria,3NRUF@468|Moraxellaceae	1236|Gammaproteobacteria	-	-	-
DP_05488059	294	51.3605	4	hypothetical protein	-	-	-	2UAB8	2CDD6@1|root,32CGN@2|Bacteria,1R8AY@1224|Proteobacteria,2UAB8@28211|Alphaproteobacteria	28211|Alphaproteobacteria	-	-	-
DP_05490393	294	68.0272	6	endonuclease	-	-	-	1RPPZ	COG3021@1|root,COG3021@2|Bacteria,1MWFK@1224|Proteobacteria,1RPPZ@1236|Gammaproteobacteria,3NK9Y@468|Moraxellaceae	1236|Gammaproteobacteria	S	-	Endonuclease Exonuclease Phosphatase
DP_05495343	294	55.1020	3	K07571	UniRef90_UPI00103B7AF6	UniRef90_UPI00103B7AF6 S1 RNA-binding domain-containing protein n=1 Tax=Staphylococcus epidermidis TaxID=1282 RepID=UPI00103B7AF6	-	4HIKM	COG1098@1|root,COG1098@2|Bacteria,1V6FE@1239|Firmicutes,4HIKM@91061|Bacilli,4GYWY@90964|Staphylococcaceae	91061|Bacilli	J	-	RNA binding protein, contains ribosomal protein S1 domain
DP_05495936	294	51.3605	2	-	-	-	-	1TMFZ	2EKMI@1|root,33EBA@2|Bacteria,1QNU4@1224|Proteobacteria,1TMFZ@1236|Gammaproteobacteria,3NNA3@468|Moraxellaceae	1236|Gammaproteobacteria	-	-	-
DP_05502527	294	50.0000	4	antitoxin	UniRef90_A0A1E5UF23	UniRef90_A0A1E5UF23 Uncharacterized protein n=4 Tax=root TaxID=1 RepID=A0A1E5UF23_9FLAO	GO:0110001,GO:0004540	4NSEC	COG2361@1|root,COG2361@2|Bacteria,4NSEC@976|Bacteroidetes,1I441@117743|Flavobacteriia,1ESBW@1016|Capnocytophaga	976|Bacteroidetes	S	-	toxin-antitoxin system, antitoxin component
DP_05503695	294	51.3605	3	oxidoreductase	-	-	-	2K6BG	COG1018@1|root,COG1018@2|Bacteria,1R5FN@1224|Proteobacteria,2U080@28211|Alphaproteobacteria,2K6BG@204457|Sphingomonadales	204457|Sphingomonadales	C	-	Oxidoreductase FAD-binding domain
DP_05505023	294	51.3605	4	K01028	UniRef90_A0A2P7P450	UniRef90_A0A2P7P450 Succinyl-CoA--3-ketoacid-CoA transferase (Fragment) n=1 Tax=Halomonas sp. ND22Bw TaxID=2054178 RepID=A0A2P7P450_9GAMM	GO:0008410	2K0EF	COG1788@1|root,COG1788@2|Bacteria,1MVEI@1224|Proteobacteria,2TTE6@28211|Alphaproteobacteria,2K0EF@204457|Sphingomonadales	204457|Sphingomonadales	I	-	Acyl CoA acetate 3-ketoacid CoA transferase, alpha subunit
DP_05507563	294	51.3605	3	-	-	-	-	-	-	-	-	-	-
DP_05508248	294	51.3605	7	-	-	-	-	3BCDR	28QRK@1|root,2RK5B@2759|Eukaryota,38FJB@33154|Opisthokonta,3BCDR@33208|Metazoa,3D1MD@33213|Bilateria,485X9@7711|Chordata,4962G@7742|Vertebrata,4A0J3@7898|Actinopterygii	33208|Metazoa	T	GO:0000003,GO:0001525,GO:0001542,GO:0001568,GO:0001666,GO:0001775,GO:0001932,GO:0001934,GO:0001944,GO:0002376,GO:0002520,GO:0002521,GO:0002791,GO:0002793,GO:0003006,GO:0003674,GO:0004888,GO:0004896,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005615,GO:0005623,GO:0005886,GO:0005887,GO:0006066,GO:0006091,GO:0006109,GO:0006111,GO:0006112,GO:0006629,GO:0006810,GO:0006897,GO:0006909,GO:0006950,GO:0007154,GO:0007165,GO:0007166,GO:0007275,GO:0007276,GO:0007292,GO:0007548,GO:0007565,GO:0007568,GO:0007584,GO:0007610,GO:0007631,GO:0008150,GO:0008152,GO:0008202,GO:0008203,GO:0008406,GO:0008584,GO:0008585,GO:0009410,GO:0009605,GO:0009611,GO:0009628,GO:0009636,GO:0009653,GO:0009719,GO:0009725,GO:0009889,GO:0009890,GO:0009892,GO:0009893,GO:0009894,GO:0009895,GO:0009966,GO:0009967,GO:0009987,GO:0009991,GO:0010033,GO:0010506,GO:0010507,GO:0010562,GO:0010604,GO:0010646,GO:0010647,GO:0010675,GO:0010677,GO:0010817,GO:0010906,GO:0014070,GO:0015980,GO:0016020,GO:0016021,GO:0016125,GO:0016192,GO:0016323,GO:0016500,GO:0017046,GO:0019220,GO:0019221,GO:0019222,GO:0019953,GO:0022414,GO:0022602,GO:0023051,GO:0023052,GO:0023056,GO:0030097,GO:0030098,GO:0030154,GO:0030217,GO:0030728,GO:0031224,GO:0031226,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031329,GO:0031330,GO:0031399,GO:0031401,GO:0031667,GO:0031960,GO:0032024,GO:0032268,GO:0032270,GO:0032501,GO:0032502,GO:0032504,GO:0032870,GO:0032879,GO:0032880,GO:0032991,GO:0033210,GO:0033218,GO:0033500,GO:0033993,GO:0034097,GO:0034103,GO:0035094,GO:0035239,GO:0035265,GO:0035295,GO:0035774,GO:0036293,GO:0038021,GO:0038023,GO:0040007,GO:0042060,GO:0042110,GO:0042221,GO:0042277,GO:0042325,GO:0042327,GO:0042493,GO:0042562,GO:0042592,GO:0042593,GO:0042698,GO:0042752,GO:0042754,GO:0042755,GO:0042802,GO:0043086,GO:0043235,GO:0043255,GO:0043408,GO:0043410,GO:0043627,GO:0044092,GO:0044237,GO:0044238,GO:0044281,GO:0044320,GO:0044321,GO:0044421,GO:0044425,GO:0044459,GO:0044464,GO:0044703,GO:0044706,GO:0045137,GO:0045321,GO:0045721,GO:0045912,GO:0045937,GO:0046545,GO:0046546,GO:0046649,GO:0046660,GO:0046661,GO:0046850,GO:0046883,GO:0046887,GO:0048511,GO:0048513,GO:0048514,GO:0048518,GO:0048519,GO:0048521,GO:0048522,GO:0048523,GO:0048534,GO:0048545,GO:0048583,GO:0048584,GO:0048589,GO:0048608,GO:0048609,GO:0048646,GO:0048731,GO:0048856,GO:0048869,GO:0048871,GO:0048878,GO:0050708,GO:0050714,GO:0050789,GO:0050790,GO:0050794,GO:0050795,GO:0050796,GO:0050896,GO:0051046,GO:0051047,GO:0051049,GO:0051050,GO:0051171,GO:0051173,GO:0051174,GO:0051179,GO:0051222,GO:0051223,GO:0051234,GO:0051239,GO:0051246,GO:0051247,GO:0051336,GO:0051346,GO:0051384,GO:0051704,GO:0051716,GO:0055114,GO:0060089,GO:0060255,GO:0060259,GO:0060341,GO:0061178,GO:0061458,GO:0062012,GO:0062014,GO:0065007,GO:0065008,GO:0065009,GO:0070201,GO:0070482,GO:0070887,GO:0071310,GO:0071345,GO:0071495,GO:0071548,GO:0071704,GO:0071944,GO:0072358,GO:0072359,GO:0080090,GO:0090087,GO:0090276,GO:0090277,GO:0097009,GO:0097327,GO:0098590,GO:0098657,GO:0098868,GO:1901360,GO:1901615,GO:1901654,GO:1901700,GO:1902531,GO:1902533,GO:1902652,GO:1903530,GO:1903532,GO:1903998,GO:1903999,GO:1904059,GO:1904060,GO:1904951,GO:2000252	leptin receptor activity
DP_05509221	294	68.7075	14	-	-	-	-	-	-	-	-	-	-
DP_05509624	294	51.3605	1	Retron-type reverse transcriptase	-	-	-	1G065	COG3344@1|root,COG3344@2|Bacteria,1G065@1117|Cyanobacteria,1HADY@1150|Oscillatoriales	1117|Cyanobacteria	L	-	reverse transcriptase
DP_05510778	294	58.8435	8	K03116	UniRef90_Q6A7Y5	UniRef90_Q6A7Y5 Sec-independent protein translocase protein TatA n=17 Tax=Propionibacteriaceae TaxID=31957 RepID=Q6A7Y5_CUTAK	-	COG1826	COG1826@1|root,COG1826@2|Bacteria	2|Bacteria	U	GO:0002790,GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0008104,GO:0008150,GO:0008565,GO:0009306,GO:0009987,GO:0015031,GO:0015833,GO:0016020,GO:0016021,GO:0031224,GO:0032940,GO:0033036,GO:0042886,GO:0044425,GO:0044464,GO:0045184,GO:0046903,GO:0051179,GO:0051234,GO:0071702,GO:0071705,GO:0071944	Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin-arginine motif in their signal peptide across membranes; protein secretion
DP_05513295	294	51.3605	3	K00059	-	-	-	2VJ81	COG1028@1|root,COG1028@2|Bacteria,1N907@1224|Proteobacteria,2VJ81@28216|Betaproteobacteria,1KJSH@119065|unclassified Burkholderiales	28216|Betaproteobacteria	IQ	-	Short-chain dehydrogenase reductase sdr
DP_05516409	291	91.0653	6	K02829	UniRef90_Q4L562	UniRef90_Q4L562 Probable quinol oxidase subunit 4 n=63 Tax=root TaxID=1 RepID=QOX4_STAHJ	GO:0016021,GO:0005886,GO:0016682,GO:0042773	4HQ12	COG3125@1|root,COG3125@2|Bacteria,1VFT1@1239|Firmicutes,4HQ12@91061|Bacilli,4GZEQ@90964|Staphylococcaceae	91061|Bacilli	C	GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0006091,GO:0006119,GO:0006139,GO:0006163,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009117,GO:0009123,GO:0009126,GO:0009141,GO:0009144,GO:0009150,GO:0009161,GO:0009167,GO:0009199,GO:0009205,GO:0009259,GO:0009987,GO:0015980,GO:0016020,GO:0016021,GO:0016310,GO:0016491,GO:0016679,GO:0016682,GO:0017144,GO:0019637,GO:0019693,GO:0022900,GO:0022904,GO:0031224,GO:0034641,GO:0042773,GO:0044237,GO:0044238,GO:0044281,GO:0044425,GO:0044464,GO:0045333,GO:0046034,GO:0046483,GO:0055086,GO:0055114,GO:0071704,GO:0071944,GO:0072521,GO:1901135,GO:1901360,GO:1901564	quinol oxidase, subunit
DP_05517263	291	76.9759	18	-	UniRef90_A0A1A9AH03	UniRef90_A0A1A9AH03 Uncharacterized protein n=1 Tax=Plasmodium ovale wallikeri TaxID=864142 RepID=A0A1A9AH03_9APIC	-	-	-	-	-	-	-
DP_05517491	291	94.8454	2	K02829	UniRef90_Q4L562	UniRef90_Q4L562 Probable quinol oxidase subunit 4 n=63 Tax=root TaxID=1 RepID=QOX4_STAHJ	GO:0016021,GO:0005886,GO:0016682,GO:0042773	4HQ12	COG3125@1|root,COG3125@2|Bacteria,1VFT1@1239|Firmicutes,4HQ12@91061|Bacilli,4GZEQ@90964|Staphylococcaceae	91061|Bacilli	C	GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0006091,GO:0006119,GO:0006139,GO:0006163,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009117,GO:0009123,GO:0009126,GO:0009141,GO:0009144,GO:0009150,GO:0009161,GO:0009167,GO:0009199,GO:0009205,GO:0009259,GO:0009987,GO:0015980,GO:0016020,GO:0016021,GO:0016310,GO:0016491,GO:0016679,GO:0016682,GO:0017144,GO:0019637,GO:0019693,GO:0022900,GO:0022904,GO:0031224,GO:0034641,GO:0042773,GO:0044237,GO:0044238,GO:0044281,GO:0044425,GO:0044464,GO:0045333,GO:0046034,GO:0046483,GO:0055086,GO:0055114,GO:0071704,GO:0071944,GO:0072521,GO:1901135,GO:1901360,GO:1901564	quinol oxidase, subunit
DP_05518085	291	51.8900	11	hypothetical protein	-	-	-	2GKXB	COG4289@1|root,COG4289@2|Bacteria,2GKXB@201174|Actinobacteria	201174|Actinobacteria	S	-	protein conserved in bacteria
DP_05519081	291	51.8900	1	-	-	-	-	-	-	-	-	-	-
DP_05519699	291	72.1649	11	hypothetical protein	UniRef90_A0A1F1BTH2	UniRef90_A0A1F1BTH2 Uncharacterized protein n=24 Tax=Staphylococcaceae TaxID=90964 RepID=A0A1F1BTH2_9STAP	GO:0016021	4I76M	29IH1@1|root,305E8@2|Bacteria,1TY3H@1239|Firmicutes,4I76M@91061|Bacilli,4H02S@90964|Staphylococcaceae	91061|Bacilli	-	-	-
DP_05521699	291	69.4158	8	-	-	-	-	1RNMJ	COG1140@1|root,COG1140@2|Bacteria,1MW9Q@1224|Proteobacteria,1RNMJ@1236|Gammaproteobacteria,1YRWJ@136843|Pseudomonas fluorescens group	1236|Gammaproteobacteria	C	-	nitrate reductase beta subunit
DP_05525463	291	51.8900	1	hypothetical protein	-	-	-	2GS8B	2C4J3@1|root,331NF@2|Bacteria,2GS8B@201174|Actinobacteria	201174|Actinobacteria	-	-	-
DP_05526083	291	57.7320	4	-	-	-	-	2IGFB	28MIG@1|root,2ZAV8@2|Bacteria,2IGFB@201174|Actinobacteria,4DQAF@85009|Propionibacteriales	201174|Actinobacteria	S	-	EcsC protein family
DP_05528036	291	50.5155	15	hypothetical protein	-	-	-	2GPA4	COG1611@1|root,COG1611@2|Bacteria,2GPA4@201174|Actinobacteria,4FETS@85021|Intrasporangiaceae	201174|Actinobacteria	S	-	Rossmann fold nucleotide-binding protein
DP_05528515	291	51.8900	3	hypothetical protein	-	-	-	2V556	COG3514@1|root,COG3514@2|Bacteria,1NAHK@1224|Proteobacteria,2V556@28211|Alphaproteobacteria,2PXY2@265|Paracoccus	28211|Alphaproteobacteria	S	-	BrnA antitoxin of type II toxin-antitoxin system
DP_05529638	291	51.8900	1	-	-	-	-	-	-	-	-	-	-
DP_05530412	291	50.1718	10	K02454	-	-	-	1RMBS	COG2804@1|root,COG2804@2|Bacteria,1MU7V@1224|Proteobacteria,1RMBS@1236|Gammaproteobacteria,3NJR5@468|Moraxellaceae	1236|Gammaproteobacteria	NU	-	Type II secretory pathway, ATPase PulE Tfp pilus assembly pathway, ATPase PilB
DP_05534275	291	74.9141	2	K00116	-	-	-	4HEKZ	COG0579@1|root,COG0579@2|Bacteria,1UYZT@1239|Firmicutes,4HEKZ@91061|Bacilli,4GWYN@90964|Staphylococcaceae	91061|Bacilli	C	GO:0003674,GO:0003824,GO:0006082,GO:0006091,GO:0006099,GO:0006101,GO:0008150,GO:0008152,GO:0008924,GO:0009060,GO:0009987,GO:0015980,GO:0016491,GO:0016614,GO:0016615,GO:0016901,GO:0016999,GO:0017144,GO:0019752,GO:0043436,GO:0044237,GO:0044238,GO:0044281,GO:0045333,GO:0052589,GO:0055114,GO:0071704,GO:0072350	malate quinone oxidoreductase
DP_05535562	291	51.8900	2	K09781	-	-	-	2KFZI	COG2354@1|root,COG2354@2|Bacteria,1MVYU@1224|Proteobacteria,2TU43@28211|Alphaproteobacteria,2KFZI@204458|Caulobacterales	204458|Caulobacterales	S	-	Protein of unknown function (DUF808)
DP_05537083	291	86.9416	4	-	-	-	-	-	-	-	-	-	-
DP_05539522	291	51.8900	9	-	-	-	-	4HDMJ	COG2340@1|root,COG2340@2|Bacteria,1TSUX@1239|Firmicutes,4HDMJ@91061|Bacilli,1ZB45@1386|Bacillus	91061|Bacilli	G	-	protein with SCP PR1 domains
DP_05545751	291	50.5155	4	hypothetical protein	-	-	-	2TUH9	COG1061@1|root,COG4951@1|root,COG1061@2|Bacteria,COG4951@2|Bacteria,1QVE4@1224|Proteobacteria,2TUH9@28211|Alphaproteobacteria,4B9ER@82115|Rhizobiaceae	28211|Alphaproteobacteria	L	-	DNA primase small subunit
DP_05549300	291	51.8900	5	K18829	-	-	-	2VXY4	COG4456@1|root,COG4456@2|Bacteria,1NA9N@1224|Proteobacteria,2VXY4@28216|Betaproteobacteria	28216|Betaproteobacteria	S	-	SpoVT AbrB
DP_05549755	291	51.8900	7	K13038	-	-	-	2VI4X	COG0452@1|root,COG0452@2|Bacteria,1MVQP@1224|Proteobacteria,2VI4X@28216|Betaproteobacteria,4AAY2@80864|Comamonadaceae	28216|Betaproteobacteria	H	-	Catalyzes two steps in the biosynthesis of coenzyme A. In the first step cysteine is conjugated to 4'-phosphopantothenate to form 4-phosphopantothenoylcysteine, in the latter compound is decarboxylated to form 4'-phosphopantotheine
DP_05551068	291	51.8900	1	-	-	-	-	-	-	-	-	-	-
DP_05554243	291	62.1993	3	K01803	-	-	-	2GJXZ	COG0149@1|root,COG0149@2|Bacteria,2GJXZ@201174|Actinobacteria,4DP7B@85009|Propionibacteriales	201174|Actinobacteria	G	GO:0003674,GO:0003824,GO:0004807,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005975,GO:0005996,GO:0006006,GO:0006066,GO:0006071,GO:0006081,GO:0006082,GO:0006090,GO:0006091,GO:0006094,GO:0006096,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0016020,GO:0016051,GO:0016052,GO:0016053,GO:0016310,GO:0016853,GO:0016860,GO:0016861,GO:0017144,GO:0018130,GO:0019318,GO:0019319,GO:0019359,GO:0019362,GO:0019363,GO:0019400,GO:0019405,GO:0019438,GO:0019439,GO:0019563,GO:0019637,GO:0019682,GO:0019693,GO:0019751,GO:0019752,GO:0032787,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0040007,GO:0042866,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044262,GO:0044270,GO:0044271,GO:0044275,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046031,GO:0046034,GO:0046164,GO:0046166,GO:0046174,GO:0046184,GO:0046364,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046939,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0071944,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090407,GO:1901135,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901566,GO:1901575,GO:1901576,GO:1901615,GO:1901616	Involved in the gluconeogenesis. Catalyzes stereospecifically the conversion of dihydroxyacetone phosphate (DHAP) to D-glyceraldehyde-3-phosphate (G3P)
DP_05555620	291	51.8900	2	K01640	-	-	-	2VIUW	COG0119@1|root,COG0119@2|Bacteria,1MUMX@1224|Proteobacteria,2VIUW@28216|Betaproteobacteria,4AAG8@80864|Comamonadaceae	28216|Betaproteobacteria	E	GO:0000062,GO:0000166,GO:0000287,GO:0001101,GO:0001889,GO:0003674,GO:0003824,GO:0004419,GO:0005102,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0005777,GO:0005782,GO:0005829,GO:0006082,GO:0006091,GO:0006139,GO:0006163,GO:0006520,GO:0006551,GO:0006552,GO:0006605,GO:0006625,GO:0006629,GO:0006637,GO:0006725,GO:0006732,GO:0006753,GO:0006790,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006886,GO:0006950,GO:0006996,GO:0007005,GO:0007031,GO:0007275,GO:0007584,GO:0008104,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009063,GO:0009081,GO:0009083,GO:0009117,GO:0009150,GO:0009259,GO:0009605,GO:0009987,GO:0009991,GO:0010033,GO:0015031,GO:0015833,GO:0016043,GO:0016054,GO:0016829,GO:0016830,GO:0016833,GO:0017076,GO:0017144,GO:0019637,GO:0019693,GO:0019752,GO:0022607,GO:0030145,GO:0030554,GO:0031406,GO:0031667,GO:0031907,GO:0031974,GO:0032501,GO:0032502,GO:0032553,GO:0032555,GO:0032559,GO:0033036,GO:0033218,GO:0033365,GO:0033865,GO:0033875,GO:0033993,GO:0034032,GO:0034613,GO:0034641,GO:0035383,GO:0036094,GO:0042221,GO:0042579,GO:0042594,GO:0042802,GO:0042803,GO:0042886,GO:0043167,GO:0043168,GO:0043169,GO:0043177,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043436,GO:0043574,GO:0043603,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044281,GO:0044282,GO:0044283,GO:0044422,GO:0044424,GO:0044429,GO:0044438,GO:0044439,GO:0044444,GO:0044446,GO:0044464,GO:0045184,GO:0046395,GO:0046483,GO:0046872,GO:0046907,GO:0046914,GO:0046950,GO:0046951,GO:0046983,GO:0048037,GO:0048513,GO:0048731,GO:0048732,GO:0048856,GO:0050662,GO:0050896,GO:0051179,GO:0051186,GO:0051234,GO:0051259,GO:0051262,GO:0051641,GO:0051649,GO:0055086,GO:0061008,GO:0065003,GO:0070013,GO:0070542,GO:0070727,GO:0071702,GO:0071704,GO:0071705,GO:0071840,GO:0072521,GO:0072594,GO:0072662,GO:0072663,GO:0097159,GO:0097367,GO:1901135,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901565,GO:1901567,GO:1901568,GO:1901570,GO:1901575,GO:1901576,GO:1901605,GO:1901606,GO:1901681,GO:1901700,GO:1902224	Hydroxymethylglutaryl-CoA lyase
DP_05558940	291	51.8900	1	K01998	-	-	-	2VK9Y	COG4177@1|root,COG4177@2|Bacteria,1MUPI@1224|Proteobacteria,2VK9Y@28216|Betaproteobacteria,4AA2K@80864|Comamonadaceae	28216|Betaproteobacteria	E	-	Belongs to the binding-protein-dependent transport system permease family
DP_05560287	288	77.0833	3	transcriptional regulator	-	-	-	-	-	-	-	-	-
DP_05562256	288	52.4306	5	hypothetical protein	UniRef90_A0A2E2LC25	UniRef90_A0A2E2LC25 Uncharacterized protein n=6 Tax=Bacteria TaxID=2 RepID=A0A2E2LC25_9MICO	GO:0016021	-	-	-	-	-	-
