pangene	length	percent_cov	unpaired_read_count	pangene_desc	uniref90_ID	uniref90_desc	uniref90_GO	emapper_max_annot_OG	emapper_OG	emapper_max_annot_lvl	eggnog_cat	eggnog_GO	eggnog_desc
MET_01384766	564	58.3333	9	-	-	-	-	3NV31	KOG1339@1|root,KOG1339@2759|Eukaryota,38G7F@33154|Opisthokonta,3NV31@4751|Fungi,3UZX7@5204|Basidiomycota	4751|Fungi	O	-	Belongs to the peptidase A1 family
MET_01384892	564	50.1773	6	K02549	-	-	-	2GJJR	COG4948@1|root,COG4948@2|Bacteria,2GJJR@201174|Actinobacteria,4DNKN@85009|Propionibacteriales	201174|Actinobacteria	M	GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0006732,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009233,GO:0009234,GO:0009987,GO:0016829,GO:0016835,GO:0016836,GO:0040007,GO:0042180,GO:0042181,GO:0043167,GO:0043169,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0046872,GO:0051186,GO:0051188,GO:0071704,GO:1901576,GO:1901661,GO:1901663	Converts 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1- carboxylate (SHCHC) to 2-succinylbenzoate (OSB)
MET_01385060	564	73.7589	31	-	-	-	-	3NUFA	COG0474@1|root,KOG0205@2759|Eukaryota,38CYC@33154|Opisthokonta,3NUFA@4751|Fungi,3UYHC@5204|Basidiomycota,3MZTE@452284|Ustilaginomycotina	4751|Fungi	P	-	plasma membrane ATPase
MET_01385073	564	84.2199	36	-	-	-	-	KOG1075	KOG1075@1|root,KOG1075@2759|Eukaryota	2759|Eukaryota	E	-	Ribonuclease H protein; intron homing
MET_01385872	564	57.4468	8	-	-	-	-	3NWIQ	COG0488@1|root,KOG1242@1|root,KOG0062@2759|Eukaryota,KOG1242@2759|Eukaryota,38GJ3@33154|Opisthokonta,3NWIQ@4751|Fungi,3UZPZ@5204|Basidiomycota,3N2RY@452284|Ustilaginomycotina	4751|Fungi	Q	GO:0000166,GO:0001932,GO:0001933,GO:0002181,GO:0002182,GO:0003674,GO:0003676,GO:0003723,GO:0003746,GO:0003824,GO:0003924,GO:0005488,GO:0005524,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005844,GO:0005886,GO:0006412,GO:0006414,GO:0006415,GO:0006469,GO:0006518,GO:0006807,GO:0008135,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009277,GO:0009892,GO:0009986,GO:0009987,GO:0010467,GO:0010494,GO:0010563,GO:0010605,GO:0016020,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0019220,GO:0019222,GO:0019538,GO:0019843,GO:0022411,GO:0022626,GO:0030312,GO:0030445,GO:0030554,GO:0031323,GO:0031324,GO:0031399,GO:0031400,GO:0032268,GO:0032269,GO:0032553,GO:0032555,GO:0032559,GO:0032984,GO:0032991,GO:0033673,GO:0034641,GO:0034645,GO:0035639,GO:0035770,GO:0036094,GO:0036464,GO:0042325,GO:0042326,GO:0042788,GO:0043043,GO:0043086,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043549,GO:0043603,GO:0043604,GO:0043624,GO:0043933,GO:0044092,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0045859,GO:0045936,GO:0048519,GO:0048523,GO:0050789,GO:0050790,GO:0050794,GO:0051171,GO:0051172,GO:0051174,GO:0051246,GO:0051248,GO:0051338,GO:0051348,GO:0060255,GO:0065007,GO:0065009,GO:0071704,GO:0071840,GO:0071944,GO:0080090,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	elongation factor 3
MET_01386468	564	59.2199	7	Hypothetical protein	-	-	-	1SMR9	28PB6@1|root,2ZC43@2|Bacteria,1RCE0@1224|Proteobacteria,1SMR9@1236|Gammaproteobacteria	1236|Gammaproteobacteria	-	-	-
MET_01387603	564	76.5957	8	alkaline shock protein 23	UniRef90_A0A3E2DKT5	UniRef90_A0A3E2DKT5 Asp23/Gls24 family envelope stress response protein n=8 Tax=Cutibacterium TaxID=1912216 RepID=A0A3E2DKT5_9ACTN	-	2IMA3	COG1302@1|root,COG1302@2|Bacteria,2IMA3@201174|Actinobacteria,4DSM4@85009|Propionibacteriales	201174|Actinobacteria	S	-	protein conserved in bacteria
MET_01388879	561	73.9750	3	hypothetical protein	UniRef90_W4TRT6	UniRef90_W4TRT6 Uncharacterized protein n=1 Tax=Cutibacterium acnes JCM 18916 TaxID=1302242 RepID=W4TRT6_CUTAC	-	2GM2V	COG0553@1|root,COG0553@2|Bacteria,2GM2V@201174|Actinobacteria,4DRVX@85009|Propionibacteriales	201174|Actinobacteria	L	-	helicase
MET_01389934	561	68.2709	3	isochorismatase family protein	UniRef90_A0A0E1VHI2	UniRef90_A0A0E1VHI2 Isochorismatase family protein n=28 Tax=Bacillales TaxID=1385 RepID=A0A0E1VHI2_STAEP	GO:0016787	4HFRS	COG1335@1|root,COG1335@2|Bacteria,1V1CY@1239|Firmicutes,4HFRS@91061|Bacilli,4GY05@90964|Staphylococcaceae	91061|Bacilli	Q	-	isochorismatase
MET_01392952	561	58.1105	8	-	-	-	-	3NYPV	KOG0252@1|root,KOG0252@2759|Eukaryota,39W4R@33154|Opisthokonta,3NYPV@4751|Fungi,3UY85@5204|Basidiomycota,3N39Y@452284|Ustilaginomycotina	4751|Fungi	P	-	Phosphate transporter
MET_01396935	561	75.2228	26	-	-	-	-	3NUKK	COG1622@1|root,KOG4767@2759|Eukaryota,38FF8@33154|Opisthokonta,3NUKK@4751|Fungi,3UZNV@5204|Basidiomycota	4751|Fungi	C	GO:0003674,GO:0003824,GO:0004129,GO:0005215,GO:0005488,GO:0005507,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0005746,GO:0005751,GO:0006091,GO:0006119,GO:0006123,GO:0006139,GO:0006163,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008152,GO:0008324,GO:0009055,GO:0009060,GO:0009117,GO:0009123,GO:0009126,GO:0009141,GO:0009144,GO:0009150,GO:0009161,GO:0009167,GO:0009199,GO:0009205,GO:0009259,GO:0009987,GO:0015002,GO:0015075,GO:0015077,GO:0015078,GO:0015318,GO:0015672,GO:0015980,GO:0016020,GO:0016021,GO:0016310,GO:0016491,GO:0016675,GO:0016676,GO:0017144,GO:0019637,GO:0019646,GO:0019693,GO:0019866,GO:0022857,GO:0022890,GO:0022900,GO:0022904,GO:0031090,GO:0031224,GO:0031966,GO:0031967,GO:0031975,GO:0032991,GO:0034220,GO:0034641,GO:0042773,GO:0042775,GO:0043167,GO:0043169,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044281,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0045277,GO:0045333,GO:0046034,GO:0046483,GO:0046872,GO:0046914,GO:0051179,GO:0051234,GO:0055085,GO:0055086,GO:0055114,GO:0070069,GO:0070469,GO:0071704,GO:0072521,GO:0098655,GO:0098660,GO:0098662,GO:0098796,GO:0098798,GO:0098800,GO:0098803,GO:1901135,GO:1901360,GO:1901564,GO:1902600	Cytochrome c oxidase is the component of the respiratory chain that catalyzes the reduction of oxygen to water. Subunits 1- 3 form the functional core of the enzyme complex. Subunit 2 transfers the electrons from cytochrome c via its binuclear copper A center to the bimetallic center of the catalytic subunit 1
MET_01397482	561	80.2139	38	-	-	-	-	3NUFA	COG0474@1|root,KOG0205@2759|Eukaryota,38CYC@33154|Opisthokonta,3NUFA@4751|Fungi,3UYHC@5204|Basidiomycota,3MZTE@452284|Ustilaginomycotina	4751|Fungi	P	-	plasma membrane ATPase
MET_01399280	561	53.8324	5	ABC transporter ATP binding protein	-	-	-	2GKQ4	COG0488@1|root,COG0488@2|Bacteria,2GKQ4@201174|Actinobacteria,4DPPB@85009|Propionibacteriales	201174|Actinobacteria	S	-	ABC transporter
MET_01399810	561	60.4278	10	-	-	-	-	3NUDQ	COG0488@1|root,KOG0927@2759|Eukaryota,38D7Z@33154|Opisthokonta,3NUDQ@4751|Fungi,3UY88@5204|Basidiomycota,3N47X@452284|Ustilaginomycotina	4751|Fungi	S	GO:0000054,GO:0000056,GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006403,GO:0006405,GO:0006611,GO:0006810,GO:0006886,GO:0006913,GO:0008104,GO:0008144,GO:0008150,GO:0015031,GO:0015833,GO:0015931,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0022613,GO:0030554,GO:0030684,GO:0030687,GO:0031503,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0033036,GO:0033750,GO:0034613,GO:0035639,GO:0036094,GO:0042254,GO:0042624,GO:0042886,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044085,GO:0044424,GO:0044464,GO:0045184,GO:0046907,GO:0050657,GO:0050658,GO:0051168,GO:0051169,GO:0051179,GO:0051234,GO:0051236,GO:0051640,GO:0051641,GO:0051649,GO:0051656,GO:0070727,GO:0071166,GO:0071426,GO:0071428,GO:0071702,GO:0071705,GO:0071840,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1990904	ATP-binding cassette sub-family F member 2
MET_01401502	561	65.0624	6	K17686	-	-	-	2GIRF	COG2217@1|root,COG2217@2|Bacteria,2GIRF@201174|Actinobacteria,4DN8M@85009|Propionibacteriales	201174|Actinobacteria	P	-	Heavy metal translocating P-type atpase
MET_01402924	558	51.9713	7	K00566	-	-	-	4HBJ6	COG0482@1|root,COG0482@2|Bacteria,1TPIZ@1239|Firmicutes,4HBJ6@91061|Bacilli,4GXSK@90964|Staphylococcaceae	91061|Bacilli	J	GO:0000049,GO:0000166,GO:0002097,GO:0002098,GO:0002143,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008144,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016740,GO:0016782,GO:0016783,GO:0017076,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034227,GO:0034470,GO:0034641,GO:0034660,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901363	Catalyzes the 2-thiolation of uridine at the wobble position (U34) of tRNA, leading to the formation of s(2)U34
MET_01403175	558	76.7025	21	K02838	UniRef90_A0A077HLG9	UniRef90_A0A077HLG9 Ribosome-recycling factor n=9 Tax=Corynebacterium TaxID=1716 RepID=A0A077HLG9_9CORY	GO:0005737,GO:0006415	2GJ9J	COG0233@1|root,COG0233@2|Bacteria,2GJ9J@201174|Actinobacteria,22JK4@1653|Corynebacteriaceae	201174|Actinobacteria	J	GO:0002181,GO:0002184,GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006412,GO:0006415,GO:0006518,GO:0006807,GO:0008079,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016020,GO:0016043,GO:0019538,GO:0022411,GO:0030312,GO:0032984,GO:0034641,GO:0034645,GO:0040007,GO:0043021,GO:0043023,GO:0043043,GO:0043170,GO:0043603,GO:0043604,GO:0043624,GO:0043933,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0044877,GO:0071704,GO:0071840,GO:0071944,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576	Responsible for the release of ribosomes from messenger RNA at the termination of protein biosynthesis. May increase the efficiency of translation by recycling ribosomes from one round of translation to another
MET_01403424	558	54.1219	5	BetI family transcriptional regulator	UniRef90_A0A133ZK39	UniRef90_A0A133ZK39 Transcriptional regulator, TetR family n=35 Tax=Actinomycetia TaxID=1760 RepID=A0A133ZK39_9CORY	GO:0003677	2IR1F	COG1309@1|root,COG1309@2|Bacteria,2IR1F@201174|Actinobacteria,22MXI@1653|Corynebacteriaceae	201174|Actinobacteria	K	-	transcriptional regulator
MET_01409738	558	64.8746	11	-	-	-	-	3P1R7	COG1358@1|root,KOG3406@2759|Eukaryota,3A22P@33154|Opisthokonta,3P1R7@4751|Fungi,3V0WJ@5204|Basidiomycota,3N0GI@452284|Ustilaginomycotina	4751|Fungi	J	GO:0002181,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0022626,GO:0022627,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	Belongs to the eukaryotic ribosomal protein eS12 family
MET_01409955	558	86.3799	22	-	-	-	-	3NU3J	COG5256@1|root,KOG0052@2759|Eukaryota,38G33@33154|Opisthokonta,3NU3J@4751|Fungi,3UYUZ@5204|Basidiomycota,3N3HP@452284|Ustilaginomycotina	4751|Fungi	J	GO:0000166,GO:0000322,GO:0000323,GO:0000324,GO:0000329,GO:0001882,GO:0001883,GO:0002181,GO:0002182,GO:0003674,GO:0003676,GO:0003723,GO:0003746,GO:0003779,GO:0003824,GO:0003924,GO:0005488,GO:0005515,GO:0005516,GO:0005525,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005773,GO:0005774,GO:0005829,GO:0005840,GO:0005853,GO:0005856,GO:0006403,GO:0006405,GO:0006409,GO:0006412,GO:0006414,GO:0006518,GO:0006611,GO:0006807,GO:0006810,GO:0006886,GO:0006913,GO:0008092,GO:0008104,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009277,GO:0009986,GO:0009987,GO:0010467,GO:0015031,GO:0015833,GO:0015931,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0019001,GO:0019003,GO:0019538,GO:0030312,GO:0030445,GO:0030446,GO:0031090,GO:0031503,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0032991,GO:0033036,GO:0034613,GO:0034641,GO:0034645,GO:0035639,GO:0036094,GO:0042886,GO:0043043,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044403,GO:0044419,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0045184,GO:0046907,GO:0050657,GO:0050658,GO:0051031,GO:0051168,GO:0051169,GO:0051179,GO:0051234,GO:0051236,GO:0051641,GO:0051649,GO:0051701,GO:0051704,GO:0070727,GO:0071166,GO:0071426,GO:0071431,GO:0071702,GO:0071704,GO:0071705,GO:0071944,GO:0097064,GO:0097159,GO:0097367,GO:0098588,GO:0098805,GO:0098852,GO:1901265,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis
MET_01411290	558	71.6846	11	hypothetical protein	UniRef90_A0A0N0LWS8	UniRef90_A0A0N0LWS8 Uncharacterized protein n=137 Tax=Bacteria TaxID=2 RepID=A0A0N0LWS8_STAEP	-	4HQ01	2EE1A@1|root,337W4@2|Bacteria,1VF6V@1239|Firmicutes,4HQ01@91061|Bacilli,4GXMZ@90964|Staphylococcaceae	91061|Bacilli	-	-	-
MET_01411343	558	54.1219	2	K05879	UniRef90_A0A0E1VCN4	UniRef90_A0A0E1VCN4 Dihydroxyacetone kinase, L subunit n=41 Tax=Bacteria TaxID=2 RepID=A0A0E1VCN4_STAEP	GO:0004371,GO:0006071	4HGZY	COG1461@1|root,COG1461@2|Bacteria,1V4FH@1239|Firmicutes,4HGZY@91061|Bacilli,4GWZT@90964|Staphylococcaceae	91061|Bacilli	S	-	Dihydroxyacetone kinase
MET_01411586	558	72.5806	5	K03705	-	-	-	2GKF5	COG1420@1|root,COG1420@2|Bacteria,2GKF5@201174|Actinobacteria,4DP2Y@85009|Propionibacteriales	201174|Actinobacteria	K	GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005886,GO:0006139,GO:0006351,GO:0006355,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016020,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044464,GO:0045892,GO:0045934,GO:0046483,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0071704,GO:0071944,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141	Negative regulator of class I heat shock genes (grpE- dnaK-dnaJ and groELS operons). Prevents heat-shock induction of these operons
MET_01412068	558	58.2437	21	-	-	-	-	3P5VP	KOG4569@1|root,KOG4569@2759|Eukaryota,3A7VS@33154|Opisthokonta,3P5VP@4751|Fungi,3V2IQ@5204|Basidiomycota,22BR5@155619|Agaricomycetes,3H712@355688|Agaricomycetes incertae sedis	4751|Fungi	I	-	alpha beta-hydrolase
MET_01412289	558	72.5806	6	transcriptional regulator	-	-	-	2GJ4G	COG0217@1|root,COG0217@2|Bacteria,2GJ4G@201174|Actinobacteria,4DN3U@85009|Propionibacteriales	201174|Actinobacteria	K	GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006351,GO:0006355,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031326,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1903506,GO:2000112,GO:2001141	transcriptional regulatory protein
MET_01412863	558	88.1720	244	-	UniRef90_A8QCS6	UniRef90_A8QCS6 Thioredoxin domain-containing protein n=1 Tax=Malassezia globosa (strain ATCC MYA-4612 / CBS 7966) TaxID=425265 RepID=A8QCS6_MALGO	GO:0004601	3P4XY	COG0678@1|root,KOG0541@2759|Eukaryota,3A3P9@33154|Opisthokonta,3P4XY@4751|Fungi,3V14T@5204|Basidiomycota,3N2NF@452284|Ustilaginomycotina	4751|Fungi	O	GO:0003674,GO:0003824,GO:0004601,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0008379,GO:0009636,GO:0009987,GO:0010035,GO:0010038,GO:0016020,GO:0016209,GO:0016491,GO:0016684,GO:0019725,GO:0033554,GO:0034599,GO:0042221,GO:0042592,GO:0044424,GO:0044444,GO:0044464,GO:0045454,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0051920,GO:0055114,GO:0065007,GO:0065008,GO:0070887,GO:0071944,GO:0097237,GO:0098754,GO:0098869,GO:1990748	peroxiredoxin
MET_01414786	555	50.0901	5	-	-	-	-	2GJKX	COG0128@1|root,COG0128@2|Bacteria,2GJKX@201174|Actinobacteria,4DNC2@85009|Propionibacteriales	201174|Actinobacteria	E	GO:0003674,GO:0003824,GO:0003866,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006082,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009423,GO:0009987,GO:0016020,GO:0016053,GO:0016740,GO:0016765,GO:0019438,GO:0019752,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046417,GO:0071704,GO:0071944,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	Catalyzes the transfer of the enolpyruvyl moiety of phosphoenolpyruvate (PEP) to the 5-hydroxyl of shikimate-3- phosphate (S3P) to produce enolpyruvyl shikimate-3-phosphate and inorganic phosphate
MET_01415972	555	63.4234	3	K02552	-	-	-	2GKE8	COG1169@1|root,COG1169@2|Bacteria,2GKE8@201174|Actinobacteria,4DPGF@85009|Propionibacteriales	201174|Actinobacteria	HQ	-	Isochorismate synthase
MET_01415989	555	77.4775	20	-	-	-	-	3NVJE	COG0443@1|root,KOG0101@2759|Eukaryota,38BSZ@33154|Opisthokonta,3NVJE@4751|Fungi,3UXZ2@5204|Basidiomycota,3N39P@452284|Ustilaginomycotina	4751|Fungi	O	GO:0000049,GO:0000060,GO:0000166,GO:0000209,GO:0000322,GO:0000323,GO:0000324,GO:0000329,GO:0002181,GO:0002376,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005634,GO:0005681,GO:0005737,GO:0005739,GO:0005773,GO:0005774,GO:0005829,GO:0005844,GO:0005886,GO:0006403,GO:0006404,GO:0006412,GO:0006457,GO:0006464,GO:0006508,GO:0006511,GO:0006515,GO:0006518,GO:0006605,GO:0006606,GO:0006612,GO:0006613,GO:0006614,GO:0006616,GO:0006626,GO:0006807,GO:0006810,GO:0006839,GO:0006886,GO:0006913,GO:0006950,GO:0006955,GO:0006959,GO:0006970,GO:0006996,GO:0007005,GO:0008104,GO:0008144,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009266,GO:0009277,GO:0009408,GO:0009605,GO:0009607,GO:0009628,GO:0009636,GO:0009986,GO:0009987,GO:0010033,GO:0010467,GO:0010498,GO:0015031,GO:0015833,GO:0015931,GO:0016020,GO:0016043,GO:0016192,GO:0016462,GO:0016567,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017038,GO:0017076,GO:0017111,GO:0019538,GO:0019730,GO:0019941,GO:0022411,GO:0030163,GO:0030260,GO:0030312,GO:0030445,GO:0030446,GO:0030554,GO:0031012,GO:0031090,GO:0031347,GO:0031349,GO:0032446,GO:0032553,GO:0032555,GO:0032559,GO:0032984,GO:0032988,GO:0032991,GO:0033036,GO:0033218,GO:0033365,GO:0033554,GO:0033993,GO:0034504,GO:0034605,GO:0034613,GO:0034641,GO:0034645,GO:0035617,GO:0035639,GO:0035719,GO:0035821,GO:0036094,GO:0036211,GO:0042026,GO:0042221,GO:0042277,GO:0042886,GO:0043043,GO:0043161,GO:0043167,GO:0043168,GO:0043170,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043603,GO:0043604,GO:0043624,GO:0043632,GO:0043933,GO:0044003,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044271,GO:0044403,GO:0044409,GO:0044416,GO:0044419,GO:0044421,GO:0044422,GO:0044424,GO:0044428,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0045047,GO:0045184,GO:0046677,GO:0046907,GO:0048518,GO:0048519,GO:0048523,GO:0048583,GO:0048584,GO:0048585,GO:0050657,GO:0050658,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051031,GO:0051082,GO:0051093,GO:0051169,GO:0051170,GO:0051179,GO:0051234,GO:0051236,GO:0051261,GO:0051603,GO:0051641,GO:0051649,GO:0051701,GO:0051704,GO:0051707,GO:0051716,GO:0051806,GO:0051817,GO:0051828,GO:0052031,GO:0052173,GO:0052200,GO:0052251,GO:0052255,GO:0052509,GO:0052510,GO:0055085,GO:0061077,GO:0062039,GO:0062040,GO:0065002,GO:0065007,GO:0070585,GO:0070647,GO:0070727,GO:0070887,GO:0070972,GO:0071014,GO:0071214,GO:0071236,GO:0071310,GO:0071396,GO:0071470,GO:0071702,GO:0071704,GO:0071705,GO:0071806,GO:0071826,GO:0071840,GO:0071944,GO:0072318,GO:0072319,GO:0072594,GO:0072599,GO:0072655,GO:0072657,GO:0075136,GO:0080134,GO:0080135,GO:0090150,GO:0090342,GO:0090344,GO:0097159,GO:0097305,GO:0097306,GO:0097307,GO:0097308,GO:0097367,GO:0098588,GO:0098805,GO:0098852,GO:0104004,GO:1900034,GO:1900035,GO:1901265,GO:1901363,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901700,GO:1901701,GO:1903008,GO:1990904	Belongs to the heat shock protein 70 family
MET_01419210	555	53.5135	17	Alkaline shock protein 23	UniRef90_A0A6N0I1T9	UniRef90_A0A6N0I1T9 Alkaline shock protein 23 n=3 Tax=Bacteria TaxID=2 RepID=A0A6N0I1T9_STAHO	-	4HKR6	COG1302@1|root,COG1302@2|Bacteria,1VCNX@1239|Firmicutes,4HKR6@91061|Bacilli,4GYTB@90964|Staphylococcaceae	91061|Bacilli	S	-	Alkaline shock protein 23
MET_01419271	555	96.3964	160	-	-	-	-	3BIC8	28N8N@1|root,2QUTZ@2759|Eukaryota,39XUZ@33154|Opisthokonta,3BIC8@33208|Metazoa,3D1M8@33213|Bilateria,48DCS@7711|Chordata,49178@7742|Vertebrata,4A57R@7898|Actinopterygii	33208|Metazoa	S	-	-
