pangene	length	percent_cov	unpaired_read_count	pangene_desc	uniref90_ID	uniref90_desc	uniref90_GO	emapper_max_annot_OG	emapper_OG	emapper_max_annot_lvl	eggnog_cat	eggnog_GO	eggnog_desc
MET_00465250	1011	58.1602	28	K03696	-	-	-	2GJ77	COG0542@1|root,COG0542@2|Bacteria,2GJ77@201174|Actinobacteria,4DPBH@85009|Propionibacteriales	201174|Actinobacteria	O	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006457,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0019538,GO:0030312,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0040007,GO:0042802,GO:0042803,GO:0043167,GO:0043168,GO:0043170,GO:0044183,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046983,GO:0071704,GO:0071944,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564	associated with various cellular activities
MET_00466152	1011	78.3383	59	major capsid protein	-	-	-	2U8DN	28HXV@1|root,2Z83C@2|Bacteria,1PJBP@1224|Proteobacteria,2U8DN@28211|Alphaproteobacteria	28211|Alphaproteobacteria	-	-	-
MET_00466889	1011	60.8309	9	K01869	-	-	-	2GJI1	COG0495@1|root,COG0495@2|Bacteria,2GJI1@201174|Actinobacteria,4DNGN@85009|Propionibacteriales	201174|Actinobacteria	J	GO:0000166,GO:0002161,GO:0003674,GO:0003824,GO:0004812,GO:0004823,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006429,GO:0006450,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016787,GO:0016788,GO:0016874,GO:0016875,GO:0017076,GO:0019538,GO:0019752,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0034645,GO:0034660,GO:0035639,GO:0036094,GO:0043038,GO:0043039,GO:0043043,GO:0043167,GO:0043168,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046483,GO:0052689,GO:0065007,GO:0065008,GO:0071704,GO:0090304,GO:0097159,GO:0097367,GO:0106074,GO:0140098,GO:0140101,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576	Belongs to the class-I aminoacyl-tRNA synthetase family
MET_00467386	1008	64.5833	6	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain protein	UniRef90_Q5HLU4	UniRef90_Q5HLU4 Putative 2-hydroxyacid dehydrogenase SERP1888 n=49 Tax=Staphylococcaceae TaxID=90964 RepID=Y1888_STAEQ	-	4HASY	COG1052@1|root,COG1052@2|Bacteria,1TPCX@1239|Firmicutes,4HASY@91061|Bacilli,4GX53@90964|Staphylococcaceae	91061|Bacilli	CH	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0008150,GO:0008152,GO:0016491,GO:0016614,GO:0016616,GO:0036094,GO:0048037,GO:0050662,GO:0051287,GO:0055114,GO:0097159,GO:1901265,GO:1901363	Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family
MET_00468859	1008	85.0198	97	-	UniRef90_A0A5F4CBM5	UniRef90_A0A5F4CBM5 Uncharacterized protein n=5 Tax=Canis lupus familiaris TaxID=9615 RepID=A0A5F4CBM5_CANLF	-	3BV5R	2CZ2J@1|root,2S81Y@2759|Eukaryota,3A13Y@33154|Opisthokonta,3BV5R@33208|Metazoa,3D6BP@33213|Bilateria,48RSS@7711|Chordata,49N66@7742|Vertebrata	33208|Metazoa	S	-	L1 transposable element RBD-like domain
MET_00481586	996	75.6024	34	K02003	-	-	-	COG1136	COG1136@1|root,COG1136@2|Bacteria,2ICUZ@201174|Actinobacteria	2|Bacteria	V	-	(ABC) transporter; lipoprotein transporter activity
MET_00484723	993	74.9245	19	hypothetical protein	UniRef90_Q6AB91	UniRef90_Q6AB91 Uncharacterized protein n=15 Tax=Cutibacterium TaxID=1912216 RepID=Q6AB91_CUTAK	-	332P4	2C1SF@1|root,332P4@2|Bacteria	2|Bacteria	-	-	-
MET_00485725	993	75.8308	16	K03781	-	-	-	4H9XQ	COG0753@1|root,COG0753@2|Bacteria,1TPPV@1239|Firmicutes,4H9XQ@91061|Bacilli,4GWXD@90964|Staphylococcaceae	91061|Bacilli	P	GO:0003674,GO:0003824,GO:0004096,GO:0004601,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0009056,GO:0009636,GO:0009987,GO:0016209,GO:0016491,GO:0016684,GO:0016999,GO:0017001,GO:0017144,GO:0020037,GO:0042221,GO:0042737,GO:0042743,GO:0042744,GO:0043167,GO:0043169,GO:0044237,GO:0044248,GO:0044424,GO:0044464,GO:0046872,GO:0046906,GO:0048037,GO:0050896,GO:0051186,GO:0051187,GO:0051716,GO:0055114,GO:0070887,GO:0072593,GO:0097159,GO:0097237,GO:0098754,GO:0098869,GO:1901363,GO:1990748	Belongs to the catalase family
MET_00486802	990	62.7273	16	-	UniRef90_A8PW00	UniRef90_A8PW00 Uncharacterized protein n=1 Tax=Malassezia globosa (strain ATCC MYA-4612 / CBS 7966) TaxID=425265 RepID=A8PW00_MALGO	GO:0003746	3NUBV	COG0625@1|root,KOG1627@1|root,KOG0867@2759|Eukaryota,KOG1627@2759|Eukaryota,38CDH@33154|Opisthokonta,3NUBV@4751|Fungi,3UYA4@5204|Basidiomycota,3MZ2Z@452284|Ustilaginomycotina	4751|Fungi	J	GO:0002181,GO:0002182,GO:0003674,GO:0003676,GO:0003723,GO:0003746,GO:0003824,GO:0004364,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006412,GO:0006414,GO:0006518,GO:0006575,GO:0006749,GO:0006790,GO:0006807,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016740,GO:0016765,GO:0019538,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044464,GO:0051186,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576	Elongation factor
MET_00489595	990	64.2424	9	-	UniRef90_A8Q473	UniRef90_A8Q473 MPN domain-containing protein n=1 Tax=Malassezia globosa (strain ATCC MYA-4612 / CBS 7966) TaxID=425265 RepID=A8Q473_MALGO	GO:0005838,GO:0070122,GO:0008237	3NVMV	COG1310@1|root,KOG1556@2759|Eukaryota,38H7W@33154|Opisthokonta,3NVMV@4751|Fungi,3UXVF@5204|Basidiomycota,3N018@452284|Ustilaginomycotina	4751|Fungi	O	GO:0000502,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005819,GO:0005829,GO:0005838,GO:0005856,GO:0006508,GO:0006511,GO:0006807,GO:0007088,GO:0007346,GO:0008150,GO:0008152,GO:0008541,GO:0009056,GO:0009057,GO:0009896,GO:0009987,GO:0010498,GO:0010564,GO:0010638,GO:0010965,GO:0015630,GO:0019538,GO:0019941,GO:0022624,GO:0030071,GO:0030163,GO:0031331,GO:0031597,GO:0032270,GO:0032436,GO:0032991,GO:0033043,GO:0033044,GO:0033045,GO:0033047,GO:0034515,GO:0043161,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044422,GO:0044424,GO:0044430,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0045732,GO:0045787,GO:0045840,GO:0045842,GO:0045862,GO:0045931,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051128,GO:0051130,GO:0051233,GO:0051247,GO:0051603,GO:0051726,GO:0051781,GO:0051783,GO:0051785,GO:0051983,GO:0051984,GO:0062033,GO:0065007,GO:0071704,GO:0072686,GO:0090068,GO:1901564,GO:1901565,GO:1901575,GO:1901800,GO:1901970,GO:1901987,GO:1901989,GO:1901990,GO:1901992,GO:1902099,GO:1902101,GO:1902494,GO:1903052,GO:1903364,GO:1905368,GO:1905369,GO:1905818,GO:1905820,GO:1990023,GO:2001252	26S proteasome regulatory subunit RPN8
MET_00490077	987	58.2573	7	-	-	-	-	3NVJE	COG0443@1|root,KOG0101@2759|Eukaryota,38BSZ@33154|Opisthokonta,3NVJE@4751|Fungi,3UXZ2@5204|Basidiomycota,3N39P@452284|Ustilaginomycotina	4751|Fungi	O	GO:0000049,GO:0000060,GO:0000166,GO:0000209,GO:0000322,GO:0000323,GO:0000324,GO:0000329,GO:0002181,GO:0002376,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005634,GO:0005681,GO:0005737,GO:0005739,GO:0005773,GO:0005774,GO:0005829,GO:0005844,GO:0005886,GO:0006403,GO:0006404,GO:0006412,GO:0006457,GO:0006464,GO:0006508,GO:0006511,GO:0006515,GO:0006518,GO:0006605,GO:0006606,GO:0006612,GO:0006613,GO:0006614,GO:0006616,GO:0006626,GO:0006807,GO:0006810,GO:0006839,GO:0006886,GO:0006913,GO:0006950,GO:0006955,GO:0006959,GO:0006970,GO:0006996,GO:0007005,GO:0008104,GO:0008144,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009266,GO:0009277,GO:0009408,GO:0009605,GO:0009607,GO:0009628,GO:0009636,GO:0009986,GO:0009987,GO:0010033,GO:0010467,GO:0010498,GO:0015031,GO:0015833,GO:0015931,GO:0016020,GO:0016043,GO:0016192,GO:0016462,GO:0016567,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017038,GO:0017076,GO:0017111,GO:0019538,GO:0019730,GO:0019941,GO:0022411,GO:0030163,GO:0030260,GO:0030312,GO:0030445,GO:0030446,GO:0030554,GO:0031012,GO:0031090,GO:0031347,GO:0031349,GO:0032446,GO:0032553,GO:0032555,GO:0032559,GO:0032984,GO:0032988,GO:0032991,GO:0033036,GO:0033218,GO:0033365,GO:0033554,GO:0033993,GO:0034504,GO:0034605,GO:0034613,GO:0034641,GO:0034645,GO:0035617,GO:0035639,GO:0035719,GO:0035821,GO:0036094,GO:0036211,GO:0042026,GO:0042221,GO:0042277,GO:0042886,GO:0043043,GO:0043161,GO:0043167,GO:0043168,GO:0043170,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043603,GO:0043604,GO:0043624,GO:0043632,GO:0043933,GO:0044003,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044271,GO:0044403,GO:0044409,GO:0044416,GO:0044419,GO:0044421,GO:0044422,GO:0044424,GO:0044428,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0045047,GO:0045184,GO:0046677,GO:0046907,GO:0048518,GO:0048519,GO:0048523,GO:0048583,GO:0048584,GO:0048585,GO:0050657,GO:0050658,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051031,GO:0051082,GO:0051093,GO:0051169,GO:0051170,GO:0051179,GO:0051234,GO:0051236,GO:0051261,GO:0051603,GO:0051641,GO:0051649,GO:0051701,GO:0051704,GO:0051707,GO:0051716,GO:0051806,GO:0051817,GO:0051828,GO:0052031,GO:0052173,GO:0052200,GO:0052251,GO:0052255,GO:0052509,GO:0052510,GO:0055085,GO:0061077,GO:0062039,GO:0062040,GO:0065002,GO:0065007,GO:0070585,GO:0070647,GO:0070727,GO:0070887,GO:0070972,GO:0071014,GO:0071214,GO:0071236,GO:0071310,GO:0071396,GO:0071470,GO:0071702,GO:0071704,GO:0071705,GO:0071806,GO:0071826,GO:0071840,GO:0071944,GO:0072318,GO:0072319,GO:0072594,GO:0072599,GO:0072655,GO:0072657,GO:0075136,GO:0080134,GO:0080135,GO:0090150,GO:0090342,GO:0090344,GO:0097159,GO:0097305,GO:0097306,GO:0097307,GO:0097308,GO:0097367,GO:0098588,GO:0098805,GO:0098852,GO:0104004,GO:1900034,GO:1900035,GO:1901265,GO:1901363,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901700,GO:1901701,GO:1903008,GO:1990904	Belongs to the heat shock protein 70 family
MET_00490897	987	51.8744	25	K01590	UniRef90_A9IZZ1	UniRef90_A9IZZ1 Histidine decarboxylase proenzyme n=16 Tax=Bacteria TaxID=2 RepID=A9IZZ1_STACP	-	4HT2J	28HU2@1|root,2Z80V@2|Bacteria,1VRFF@1239|Firmicutes,4HT2J@91061|Bacilli	91061|Bacilli	E	-	Histidine carboxylase PI chain
MET_00492348	987	79.1287	63	DNA-dependent RNA polymerase family protein	-	-	-	4QNK5	4QBMV@10239|Viruses,4QUU6@35237|dsDNA viruses  no RNA stage,4QQ7Y@28883|Caudovirales,4QNK5@10744|Podoviridae	10744|Podoviridae	S	GO:0003674,GO:0003676,GO:0003677,GO:0003824,GO:0003899,GO:0005488,GO:0006139,GO:0006351,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016032,GO:0016070,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019080,GO:0019083,GO:0019438,GO:0032774,GO:0034062,GO:0034641,GO:0034645,GO:0034654,GO:0039695,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044403,GO:0044419,GO:0046483,GO:0051704,GO:0071704,GO:0090304,GO:0097159,GO:0097659,GO:0097747,GO:0140098,GO:1901360,GO:1901362,GO:1901363,GO:1901576	DNA-directed RNA polymerase activity
MET_00494074	984	50.1016	11	-	UniRef90_A8Q500	UniRef90_A8Q500 Ysc84 domain-containing protein n=1 Tax=Malassezia globosa (strain ATCC MYA-4612 / CBS 7966) TaxID=425265 RepID=A8Q500_MALGO	-	3NWAM	COG2930@1|root,KOG1843@2759|Eukaryota,38FCU@33154|Opisthokonta,3NWAM@4751|Fungi,3UXUS@5204|Basidiomycota,3N4B4@452284|Ustilaginomycotina	4751|Fungi	S	GO:0001726,GO:0003674,GO:0003779,GO:0005488,GO:0005515,GO:0005543,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005829,GO:0005856,GO:0005886,GO:0005933,GO:0005935,GO:0005938,GO:0006810,GO:0006897,GO:0006996,GO:0007010,GO:0007015,GO:0008092,GO:0008150,GO:0008289,GO:0009987,GO:0015629,GO:0016020,GO:0016043,GO:0016192,GO:0022607,GO:0030029,GO:0030036,GO:0030427,GO:0030479,GO:0030863,GO:0030864,GO:0031252,GO:0031253,GO:0031256,GO:0031344,GO:0032587,GO:0035091,GO:0042995,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0044085,GO:0044087,GO:0044422,GO:0044424,GO:0044425,GO:0044430,GO:0044444,GO:0044446,GO:0044448,GO:0044459,GO:0044463,GO:0044464,GO:0044877,GO:0050789,GO:0050794,GO:0051015,GO:0051017,GO:0051128,GO:0051179,GO:0051234,GO:0051641,GO:0051666,GO:0060491,GO:0061572,GO:0061645,GO:0065007,GO:0071840,GO:0071944,GO:0097435,GO:0098590,GO:0098657,GO:0099568,GO:0120025,GO:0120032,GO:0120035,GO:0120038,GO:1900027	domain-containing protein
MET_00496219	984	51.7276	22	-	UniRef90_E4HN85	UniRef90_E4HN85 Polyprenyl synthetase n=34 Tax=Bacteria TaxID=2 RepID=E4HN85_9ACTN	-	2GMB4	COG0142@1|root,COG0142@2|Bacteria,2GMB4@201174|Actinobacteria,4DNPE@85009|Propionibacteriales	201174|Actinobacteria	H	-	Belongs to the FPP GGPP synthase family
MET_00496758	981	62.5892	6	-	UniRef90_Q5HN96	UniRef90_Q5HN96 Foldase protein PrsA n=78 Tax=root TaxID=1 RepID=PRSA_STAEQ	-	4HFBB	COG0760@1|root,COG0760@2|Bacteria,1TX3R@1239|Firmicutes,4HFBB@91061|Bacilli,4GXNB@90964|Staphylococcaceae	91061|Bacilli	M	GO:0000413,GO:0003674,GO:0003755,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016853,GO:0016859,GO:0018193,GO:0018208,GO:0019538,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0071704,GO:0071944,GO:0140096,GO:1901564	peptidylprolyl isomerase
MET_00498950	981	100.0000	182	-	-	-	-	4QNIB	4QE55@10239|Viruses,4QVQC@35237|dsDNA viruses  no RNA stage,4QSGR@28883|Caudovirales,4QNIB@10744|Podoviridae	10744|Podoviridae	-	-	-
MET_00500133	978	61.3497	33	-	UniRef90_A0A533IXW7	UniRef90_A0A533IXW7 Heat-inducible transcription repressor HrcA n=24 Tax=Staphylococcaceae TaxID=90964 RepID=A0A533IXW7_STAHO	-	4HAX5	COG1420@1|root,COG1420@2|Bacteria,1TQP7@1239|Firmicutes,4HAX5@91061|Bacilli,4GX5M@90964|Staphylococcaceae	91061|Bacilli	K	GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006351,GO:0006355,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044464,GO:0045892,GO:0045934,GO:0046483,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141	Negative regulator of class I heat shock genes (grpE- dnaK-dnaJ and groELS operons). Prevents heat-shock induction of these operons
MET_00502419	978	69.9387	20	-	UniRef90_A0A3G2S0K0	UniRef90_A0A3G2S0K0 Peroxidase n=3 Tax=Malassezia TaxID=55193 RepID=A0A3G2S0K0_9BASI	GO:0020037,GO:0046872,GO:0004601,GO:0034599	3NW5H	COG0685@1|root,2QR1E@2759|Eukaryota,38E3T@33154|Opisthokonta,3NW5H@4751|Fungi,3UZDD@5204|Basidiomycota,3N292@452284|Ustilaginomycotina	4751|Fungi	E	GO:0000302,GO:0003674,GO:0003824,GO:0004130,GO:0004601,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0009056,GO:0009636,GO:0009987,GO:0016209,GO:0016491,GO:0016684,GO:0016999,GO:0017001,GO:0017144,GO:0020037,GO:0031974,GO:0033554,GO:0034599,GO:0042221,GO:0042737,GO:0042743,GO:0042744,GO:0043167,GO:0043169,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044237,GO:0044248,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0046872,GO:0046906,GO:0048037,GO:0050896,GO:0051186,GO:0051187,GO:0051716,GO:0055114,GO:0070013,GO:0070887,GO:0072593,GO:0097159,GO:0097237,GO:0098754,GO:0098869,GO:1901363,GO:1901700,GO:1990748	Belongs to the peroxidase family
MET_00502697	978	51.9427	14	-	UniRef90_Q5HQW4	UniRef90_Q5HQW4 Thioredoxin reductase n=115 Tax=root TaxID=1 RepID=TRXB_STAEQ	-	4HA4N	COG0492@1|root,COG0492@2|Bacteria,1TNZS@1239|Firmicutes,4HA4N@91061|Bacilli,4GXGG@90964|Staphylococcaceae	91061|Bacilli	C	GO:0000302,GO:0000303,GO:0000305,GO:0003674,GO:0003824,GO:0004791,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006801,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0009636,GO:0009987,GO:0010035,GO:0015036,GO:0016209,GO:0016491,GO:0016651,GO:0016667,GO:0016668,GO:0019430,GO:0033554,GO:0034599,GO:0034614,GO:0042221,GO:0044237,GO:0044424,GO:0044464,GO:0050896,GO:0051716,GO:0055114,GO:0070887,GO:0071450,GO:0071451,GO:0072593,GO:0097237,GO:0098754,GO:0098869,GO:1901700,GO:1901701,GO:1990748	Belongs to the class-II pyridine nucleotide-disulfide oxidoreductase family
MET_00505076	975	55.0769	16	-	UniRef90_Q5HL31	UniRef90_Q5HL31 L-lactate dehydrogenase n=41 Tax=root TaxID=1 RepID=LDH_STAEQ	-	4HB0Z	COG0039@1|root,COG0039@2|Bacteria,1TPSY@1239|Firmicutes,4HB0Z@91061|Bacilli,4GXCE@90964|Staphylococcaceae	91061|Bacilli	C	GO:0003674,GO:0003824,GO:0004457,GO:0004459,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005975,GO:0006082,GO:0008150,GO:0008152,GO:0009987,GO:0016491,GO:0016614,GO:0016616,GO:0019752,GO:0043436,GO:0044237,GO:0044238,GO:0044281,GO:0044424,GO:0044464,GO:0055114,GO:0071704	Belongs to the LDH MDH superfamily. LDH family
MET_00516063	966	58.7992	30	-	UniRef90_A0A2I6QCR9	UniRef90_A0A2I6QCR9 Ribosomal protein S3 n=2 Tax=Malassezia restricta TaxID=76775 RepID=A0A2I6QCR9_9BASI	GO:0005761,GO:0003735,GO:0006412	3P7V5	2CH05@1|root,2S7N0@2759|Eukaryota,3AAI5@33154|Opisthokonta,3P7V5@4751|Fungi,3V2UM@5204|Basidiomycota	4751|Fungi	J	-	-
MET_00524139	957	95.5068	60	RNA polymerase sigma factor SigB	UniRef90_A0A7K0J6Q0	UniRef90_A0A7K0J6Q0 Sigma-70 family RNA polymerase sigma factor n=3 Tax=Cutibacterium TaxID=1912216 RepID=A0A7K0J6Q0_9ACTN	GO:0003677,GO:0016987,GO:0006352	2GK3Z	COG0568@1|root,COG0568@2|Bacteria,2GK3Z@201174|Actinobacteria,4DNNR@85009|Propionibacteriales	201174|Actinobacteria	K	GO:0000988,GO:0000990,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0006139,GO:0006351,GO:0006352,GO:0006355,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016070,GO:0016987,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031326,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0043254,GO:0044087,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0046483,GO:0050789,GO:0050794,GO:0051128,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1903506,GO:2000112,GO:2000142,GO:2001141	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released
MET_00527264	957	61.4420	5	ABC transporter ATP-binding protein	UniRef90_W4U988	UniRef90_W4U988 ABC transporter ATP-binding protein n=1 Tax=Cutibacterium acnes JCM 18918 TaxID=1302243 RepID=W4U988_CUTAC	GO:0005524,GO:0042626,GO:0019843,GO:0000049,GO:0045900	2GKBQ	COG0488@1|root,COG0488@2|Bacteria,2GKBQ@201174|Actinobacteria,4DNB9@85009|Propionibacteriales	201174|Actinobacteria	S	GO:0000049,GO:0000166,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0005488,GO:0005524,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006412,GO:0006417,GO:0006448,GO:0006518,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010608,GO:0010629,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0017148,GO:0019222,GO:0019538,GO:0019843,GO:0030312,GO:0030554,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032268,GO:0032269,GO:0032553,GO:0032555,GO:0032559,GO:0034248,GO:0034249,GO:0034641,GO:0034645,GO:0035639,GO:0036094,GO:0040007,GO:0043043,GO:0043167,GO:0043168,GO:0043170,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0045900,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0060255,GO:0065007,GO:0071704,GO:0071944,GO:0080090,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:2000112,GO:2000113	ABC transporter
MET_00533569	951	86.8559	109	putative n4 gp43-like protein	-	-	-	4QP47	4QGA5@10239|Viruses,4QURD@35237|dsDNA viruses  no RNA stage,4QT9N@28883|Caudovirales,4QP47@10744|Podoviridae	10744|Podoviridae	-	-	-
MET_00537609	948	57.2785	24	-	-	-	-	-	-	-	-	-	-
MET_00537644	948	91.6667	137	K02335	-	-	-	4QNER	4QAKM@10239|Viruses,4QUU7@35237|dsDNA viruses  no RNA stage,4QPEF@28883|Caudovirales,4QNER@10744|Podoviridae	10744|Podoviridae	S	GO:0003674,GO:0003676,GO:0003677,GO:0003824,GO:0003887,GO:0004518,GO:0004527,GO:0005488,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006508,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008408,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016032,GO:0016485,GO:0016539,GO:0016740,GO:0016772,GO:0016779,GO:0016787,GO:0016788,GO:0018130,GO:0019058,GO:0019079,GO:0019438,GO:0019538,GO:0030908,GO:0034061,GO:0034641,GO:0034645,GO:0034654,GO:0039693,GO:0043167,GO:0043169,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044403,GO:0044419,GO:0046483,GO:0046872,GO:0051604,GO:0051704,GO:0071704,GO:0071897,GO:0090304,GO:0090305,GO:0097159,GO:0140097,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901576	DNA polymerase family A
