pangene	baseMean	log2FoldChange	lfcSE	pvalue	padj	Pangenome Class	COG	Description	Enzyme Class	KEGG Orthology	KEGG Pathway	KEGG Reaction	Resistance Product	Resistance	Metabolism
cluster_1285	160.8852714304422	0.0712887857527662	0.31223273960161374	0.8050341666836923	0.8679478908272934	dispensable	E	allophanate hydrolase subunit 2	Allophanate hydrolase[3.5.1.54]; Urea carboxylase[6.3.4.6]	allophanate hydrolase[K01457]; urea carboxylase[K01941]; antagonist of KipI[K06350]	Arginine biosynthesis[map00220]; Atrazine degradation[map00791]; Metabolic pathways[map01100]; Microbial metabolism in diverse environments[map01120]	Urea-1-carboxylate + H2O <=> 2 CO2 + 2 Ammonia[R00005]; ATP + Urea + HCO3- <=> ADP + Orthophosphate + Urea-1-carboxylate[R00774]	-	-	-
cluster_1286	2177.38304892161	0.6521951781777054	0.2129985243659085	0.0015646020370792765	0.005076121598737693	dispensable	J	Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged Ser-tRNA(Ala) and Gly-tRNA(Ala) via its editing domain	Alanine--tRNA ligase[6.1.1.7]	alanyl-tRNA synthetase[K01872]	Aminoacyl-tRNA biosynthesis[map00970]	ATP + L-Alanine + tRNA(Ala) <=> AMP + Diphosphate + L-Alanyl-tRNA[R03038]	-	-	-
cluster_12861	96.35072715562012	0.634512691071058	0.6450723691381733	0.20966531653162235	0.31761380644291787	dispensable	S	Overlaps another CDS with the same product name	-	putative membrane protein[K08981]	-	-	-	-	-
cluster_12866	20.059658791625196	-0.044075966533654226	0.8097468122530189	0.9358282285516225	0.9579582773641487	dispensable	EGP	of the major facilitator superfamily	-	MFS transporter, DHA2 family, multidrug resistance protein[K18935]	-	-	-	-	-
cluster_1287	4320.929549181764	-0.5915685571431101	0.27203496911137204	0.021255778649764225	0.049099605652964146	dispensable	E	Alcohol dehydrogenase GroES-like domain	L-idonate 5-dehydrogenase (NAD(P)(+))[1.1.1.264]; Diacetyl reductase ((R)-acetoin forming)[1.1.1.303]; (R,R)-butanediol dehydrogenase[1.1.1.4]	(R,R)-butanediol dehydrogenase / meso-butanediol dehydrogenase / diacetyl reductase[K00004]; L-idonate 5-dehydrogenase[K00098]	Butanoate metabolism[map00650]	(R)-Acetoin + NAD+ <=> Diacetyl + NADH + H+[R02855]; (R,R)-Butane-2,3-diol + NAD+ <=> (R)-Acetoin + NADH + H+[R02946]; L-Idonate + NADP+ <=> 5-Dehydro-D-gluconate + NADPH + H+[R05684]; meso-2,3-Butanediol + NAD+ <=> (S)-Acetoin + NADH + H+[R10504]	-	-	-
cluster_12871	88.39978254281705	-0.36443273387195596	0.6976392381254697	0.48607792538542405	0.6083193046407683	dispensable	-	-	-	-	-	-	-	-	-
cluster_12876	16.608273685155623	-0.38205927726753314	0.586852614904449	0.4227670082946525	0.5484169729930632	dispensable	-	-	-	-	-	-	-	-	-
cluster_1288	3155.1128012090676	-2.117788396275787	0.2564928366207127	6.7876798018618244e-18	1.7874223478236138e-16	dispensable	C	Involved in the TCA cycle. Catalyzes the stereospecific interconversion of fumarate to L-malate	Malate dehydrogenase (oxaloacetate-decarboxylating)[1.1.1.38]; Fumarate hydratase[4.2.1.2]	malate dehydrogenase (oxaloacetate-decarboxylating)[K00027]; fumarate hydratase, class II[K01679]	Citrate cycle (TCA cycle)[map00020]; Pyruvate metabolism[map00620]; Carbon fixation pathways in prokaryotes[map00720]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Microbial metabolism in diverse environments[map01120]; Carbon metabolism[map01200]; Two-component system[map02020]	(S)-Malate + NAD+ <=> Pyruvate + CO2 + NADH + H+[R00214]; (S)-Malate <=> Fumarate + H2O[R01082]	-	-	-
cluster_12885	54.329478693079814	-4.159114051894361	0.9541438745430014	3.162454121933099e-7	2.2256915423849872e-6	dispensable	S	zinc-ribbon domain	-	membrane-associated protein TcaA[K21463]	-	-	-	-	-
cluster_1289	734.512435184235	1.6052510372026543	0.47044345068341625	1.0747807056803138e-4	4.7105506656723876e-4	dispensable	IQ	Short chain dehydrogenase	-	-	-	-	-	-	-
cluster_129	560.2003115528015	0.21244503174294532	0.2598429321640927	0.38232245108545126	0.5069823522576693	core	T	Alkaline phosphatase synthesis transcriptional regulatory protein	-	two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP[K07658]	Two-component system[map02020]	-	-	-	-
cluster_1290	818.7515727007327	-0.003080522660714128	0.4775626742980497	0.9940506584693876	0.9953105452355085	dispensable	V	protein involved in methicillin resistance	Lipid II:glycine glycyltransferase[2.3.2.16]; N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysyl-(N(6)-glycyl)-D-alanyl-D-alanine-diphosphoundecaprenyl-N-acetylglucosamine:glycine glycyltransferase[2.3.2.17]; N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysyl-(N(6)-triglycine)-D-alanyl-D-alanine-diphosphoundecaprenyl-N-acetylglucosamine:glycine glycyltransferase[2.3.2.18]	peptidoglycan pentaglycine glycine transferase (the first glycine)[K11693]; peptidoglycan pentaglycine glycine transferase (the second and third glycine)[K11694]; peptidoglycan pentaglycine glycine transferase (the fourth and fifth glycine)[K11695]; alanine adding enzyme[K12554]	Peptidoglycan biosynthesis[map00550]; Metabolic pathways[map01100]	Glycyl-tRNA(Gly) + Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-isoglutaminyl-L-lysyl-D-alanyl-D-alanine <=> tRNA(Gly) + Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-isoglutaminyl-L-lysyl-(glycyl)-D-alanyl-D-alanine[R08776]; 2 Glycyl-tRNA(Gly) + Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-isoglutaminyl-L-lysyl-(glycyl)-D-alanyl-D-alanine <=> 2 tRNA(Gly) + Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-isoglutaminyl-L-lysyl-(glycyl)3-D-alanyl-D-alanine[R08777]; 2 Glycyl-tRNA(Gly) + Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-isoglutaminyl-L-lysyl-(glycyl)3-D-alanyl-D-alanine <=> 2 tRNA(Gly) + Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-isoglutaminyl-L-lysyl-(glycyl)5-D-alanyl-D-alanine[R08778]; L-Alanyl-tRNA + Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-(L-alanyl)-D-alanyl-D-alanine <=> tRNA(Ala) + Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-(L-alanyl-L-alanyl)-D-alanyl-D-alanine[R08780]	-	-	-
cluster_12905	183.1099501173828	-1.1212808376890444	0.8031790570897825	0.051135676374543935	0.10338370911296152	dispensable	M	Belongs to the peptidase S41A family	C-terminal processing peptidase[3.4.21.102]	carboxyl-terminal processing protease[K03797]	-	-	-	-	-
cluster_1291	2134.9112014299153	-2.7879946178529478	0.22981952108807743	6.888509192611252e-36	9.069870436938148e-34	dispensable	F	phosphorylase	Pyrimidine-nucleoside phosphorylase[2.4.2.2]; Thymidine phosphorylase[2.4.2.4]	pyrimidine-nucleoside phosphorylase[K00756]; thymidine phosphorylase[K00758]	Pyrimidine metabolism[map00240]; Drug metabolism - other enzymes[map00983]; Metabolic pathways[map01100]	Thymidine + Orthophosphate <=> Thymine + 2-Deoxy-D-ribose 1-phosphate[R01570]; Uridine + Orthophosphate <=> Uracil + alpha-D-Ribose 1-phosphate[R01876]; Cytidine + Orthophosphate <=> Cytosine + alpha-D-Ribose 1-phosphate[R02296]; Deoxyuridine + Orthophosphate <=> Uracil + 2-Deoxy-D-ribose 1-phosphate[R02484]; 5'-Deoxy-5-fluorouridine + Orthophosphate <=> 5-FU + 5-Deoxyribose-1-phosphate[R08222]; 5-FU + 2-Deoxy-D-ribose 1-phosphate <=> 5-Fluorodeoxyuridine + Orthophosphate[R08230]	-	-	-
cluster_12918	143.7307195616499	24.309949388732775	2.440320761577192	2.8190305840801568e-24	1.2202926911908624e-22	dispensable	S	Catalyzes the transfer of a lysyl group from L-lysyl- tRNA(Lys) to membrane-bound phosphatidylglycerol (PG), which produces lysylphosphatidylglycerol (LPG), a major component of the bacterial membrane with a positive net charge. LPG synthesis contributes to bacterial virulence as it is involved in the resistance mechanism against cationic antimicrobial peptides (CAMP) produces by the host's immune system (defensins, cathelicidins) and by the competing microorganisms	Lysyltransferase[2.3.2.3]	glycosyltransferase 2 family protein[K07027]; phosphatidylglycerol lysyltransferase[K14205]	Cationic antimicrobial peptide (CAMP) resistance[map01503]; Two-component system[map02020]; Staphylococcus aureus infection[map05150]	-	-	-	-
cluster_1292	2877.981760475589	0.3741056687546056	0.7021347447420494	0.47594694751396066	0.5999171735716458	dispensable	E	Reversibly catalyzes the transfer of the carbamoyl group from carbamoyl phosphate (CP) to the N(epsilon) atom of ornithine (ORN) to produce L-citrulline	Ornithine carbamoyltransferase[2.1.3.3]	ornithine carbamoyltransferase[K00611]	Arginine biosynthesis[map00220]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Biosynthesis of amino acids[map01230]	Carbamoyl phosphate + L-Ornithine <=> Orthophosphate + L-Citrulline[R01398]	-	-	-
cluster_1293	142.74969879100567	2.359313025538891	1.2587253864360928	0.0027475936351220942	0.00829264172586993	dispensable	H	Involved in the biosynthesis of branched-chain amino acids (BCAA). Catalyzes an alkyl-migration followed by a ketol- acid reduction of (S)-2-acetolactate (S2AL) to yield (R)-2,3- dihydroxy-isovalerate. In the isomerase reaction, S2AL is rearranged via a Mg-dependent methyl migration to produce 3- hydroxy-3-methyl-2-ketobutyrate (HMKB). In the reductase reaction, this 2-ketoacid undergoes a metal-dependent reduction by NADPH to yield (R)-2,3-dihydroxy-isovalerate	Ketol-acid reductoisomerase (NADP(+))[1.1.1.86]	ketol-acid reductoisomerase[K00053]	Valine, leucine and isoleucine biosynthesis[map00290]; Pantothenate and CoA biosynthesis[map00770]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; 2-Oxocarboxylic acid metabolism[map01210]; Biosynthesis of amino acids[map01230]	2-Acetolactate + NADPH + H+ <=> 2,3-Dihydroxy-3-methylbutanoate + NADP+[R03051]; (R)-2,3-Dihydroxy-3-methylbutanoate + NADP+ <=> (S)-2-Acetolactate + NADPH + H+[R04439]; (R)-2,3-Dihydroxy-3-methylbutanoate + NADP+ <=> 3-Hydroxy-3-methyl-2-oxobutanoic acid + NADPH + H+[R04440]; (R)-2,3-Dihydroxy-3-methylpentanoate + NADP+ <=> (R)-3-Hydroxy-3-methyl-2-oxopentanoate + NADPH + H+[R05068]; (S)-2-Aceto-2-hydroxybutanoate <=> (R)-3-Hydroxy-3-methyl-2-oxopentanoate[R05069]; (S)-2-Acetolactate <=> 3-Hydroxy-3-methyl-2-oxobutanoic acid[R05071]	-	-	-
cluster_1294	728.8759343680167	0.7379808119886392	0.2665342735484541	0.0037061291639592163	0.010823815303245032	dispensable	V	Catalyzes the dephosphorylation of undecaprenyl diphosphate (UPP). Confers resistance to bacitracin	Undecaprenyl-diphosphate phosphatase[3.6.1.27]	undecaprenyl-diphosphatase[K06153]	Peptidoglycan biosynthesis[map00550]	di-trans,poly-cis-Undecaprenyl diphosphate + H2O <=> di-trans,poly-cis-Undecaprenyl phosphate + Orthophosphate[R05627]	-	-	-
cluster_12947	129.9620665827265	-1.0823744152612589	1.005798291487673	NA	NA	dispensable	G	Glycerol-3-phosphate transporter	-	MFS transporter, OPA family, glycerol-3-phosphate transporter[K02445]; MFS transporter, OPA family, sugar phosphate sensor protein UhpC[K07783]	Two-component system[map02020]	-	-	-	-
cluster_1295	52.42108976723181	-0.7285254192615873	0.9046691022526262	NA	NA	dispensable	-	-	-	-	-	-	-	-	-
cluster_1296	39.02821293543324	1.3522808261197028	1.1153222829268243	0.043514955017668555	0.08993280435306256	dispensable	CE	Catalyzes the oxidation of 3-carboxy-2-hydroxy-4- methylpentanoate (3-isopropylmalate) to 3-carboxy-4-methyl-2- oxopentanoate. The product decarboxylates to 4-methyl-2 oxopentanoate	3-isopropylmalate dehydrogenase[1.1.1.85]	3-isopropylmalate dehydrogenase[K00052]	Valine, leucine and isoleucine biosynthesis[map00290]; C5-Branched dibasic acid metabolism[map00660]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; 2-Oxocarboxylic acid metabolism[map01210]; Biosynthesis of amino acids[map01230]	2-Oxobutanoate + CO2 + NADH + H+ <=> D-erythro-3-Methylmalate + NAD+[R00994]; (2R,3S)-3-Isopropylmalate + NAD+ <=> (2S)-2-Isopropyl-3-oxosuccinate + NADH + H+[R04426]; (2R,3S)-3-Isopropylmalate + NAD+ <=> 4-Methyl-2-oxopentanoate + CO2 + NADH + H+[R10052]	-	-	-
cluster_1297	673.3943957894611	-1.3865414618174088	0.5738436556462378	0.003724462641826446	0.010854711238709298	dispensable	E	Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family	-	solute:Na+ symporter, SSS family[K03307]; sodium/proline symporter[K11928]	-	-	-	-	-
cluster_1298	446.69167795247705	2.8174320837846376	0.620182673770213	7.732821184007114e-8	5.90234660421799e-7	dispensable	EGP	the major facilitator superfamily	-	MFS transporter, DHA2 family, multidrug resistance protein[K18934]	-	-	multidrug efflux major facilitator superfamily (MFS) transporter	Drug: Aminoglycoside; Diaminopyrimidine; Macrolide; Oxazolidinone; Phenicol	-
cluster_12984	26.00062404116689	-0.19224293880662768	0.7085179967516998	0.7142627163697071	0.7993600302879925	dispensable	F	Belongs to the 5'-nucleotidase family	5'-nucleotidase[3.1.3.5]	5'-nucleotidase[K01081]	Purine metabolism[map00230]; Pyrimidine metabolism[map00240]; Nicotinate and nicotinamide metabolism[map00760]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]	AMP + H2O <=> Adenosine + Orthophosphate[R00183]; CMP + H2O <=> Cytidine + Orthophosphate[R00511]; UMP + H2O <=> Uridine + Orthophosphate[R00963]; IMP + H2O <=> Inosine + Orthophosphate[R01126]; GMP + H2O <=> Guanosine + Orthophosphate[R01227]; dTMP + H2O <=> Thymidine + Orthophosphate[R01569]; dCMP + H2O <=> Deoxycytidine + Orthophosphate[R01664]; dGMP + H2O <=> Deoxyguanosine + Orthophosphate[R01968]; dAMP + H2O <=> Deoxyadenosine + Orthophosphate[R02088]; dUMP + H2O <=> Deoxyuridine + Orthophosphate[R02102]; Nicotinamide D-ribonucleotide + H2O <=> Nicotinamide-beta-riboside + Orthophosphate[R02323]; Xanthosine 5'-phosphate + H2O <=> Xanthosine + Orthophosphate[R02719]; Nicotinate D-ribonucleotide + H2O <=> Nicotinate D-ribonucleoside + Orthophosphate[R03346]	-	-	-
cluster_1299	825.3852365156067	-1.2212787872357755	0.2584377809980795	9.12148926134217e-7	5.870449300578667e-6	dispensable	G	PTS system	Protein-N(pi)-phosphohistidine--N-acetyl-D-glucosamine phosphotransferase[2.7.1.193]; Protein-N(pi)-phosphohistidine--D-glucose phosphotransferase[2.7.1.199]; Protein-N(pi)-phosphohistidine--maltose phosphotransferase[2.7.1.208]; Protein-N(pi)-phosphohistidine--sucrose phosphotransferase[2.7.1.211]	alpha-glucoside PTS system EIICB component[K02750]; N-acetylglucosamine PTS system EIIB component[K02803]; N-acetylglucosamine PTS system EIICBA or EIICB component[K02804]; sucrose PTS system EIIBCA or EIIBC component[K02810]; glucose PTS system EIICBA or EIICB component[K20118]	Glycolysis / Gluconeogenesis[map00010]; Starch and sucrose metabolism[map00500]; Amino sugar and nucleotide sugar metabolism[map00520]; Phosphotransferase system (PTS)[map02060]	Sucrose + Protein N(pi)-phospho-L-histidine <=> Sucrose 6-phosphate + Protein histidine[R00811]; Protein N(pi)-phospho-L-histidine + D-Glucose <=> Protein histidine + alpha-D-Glucose 6-phosphate[R02738]; Protein N(pi)-phospho-L-histidine + Maltose <=> Protein histidine + Maltose 6'-phosphate[R04111]; Protein N(pi)-phospho-L-histidine + N-Acetyl-D-glucosamine <=> Protein histidine + N-Acetyl-D-glucosamine 6-phosphate[R05199]	-	-	-
cluster_12990	80.99100842240479	4.30634358441903	2.209288352744494	8.967758664525312e-4	0.003103846372387731	dispensable	EG	Gluconate	-	gluconate:H+ symporter, GntP family[K03299]; Gnt-I system high-affinity gluconate transporter[K06155]	-	-	-	-	-
cluster_13	2252.5799450537975	-0.7775552774367873	0.3867427473954496	0.026920892436175455	0.059614590117949846	core	J	Removes the formyl group from the N-terminal Met of newly synthesized proteins. Requires at least a dipeptide for an efficient rate of reaction. N-terminal L-methionine is a prerequisite for activity but the enzyme has broad specificity at other positions	Formylmethionine deformylase[3.5.1.31]; Peptide deformylase[3.5.1.88]	peptide deformylase[K01462]	Cysteine and methionine metabolism[map00270]; Glyoxylate and dicarboxylate metabolism[map00630]	N-Formylmethionine + H2O <=> Formate + L-Methionine[R00653]	-	-	-
cluster_130	1077.2090074381704	-0.6385301066144128	0.27627719716078186	0.01448951962687514	0.03546621380397013	core	M	Processive glucosyltransferase involved in the biosynthesis of both the bilayer- and non-bilayer-forming membrane glucolipids. Is able to successively transfer two glucosyl residues to diacylglycerol (DAG), thereby catalyzing the formation of beta-monoglucosyl-DAG (3-O-(beta-D-glucopyranosyl)-1,2-diacyl- sn-glycerol) and beta-diglucosyl-DAG (3-O-(beta-D-glucopyranosyl- beta-(1- 6)-D-glucopyranosyl)-1,2-diacyl-sn-glycerol). Beta- diglucosyl-DAG is the predominant glycolipid found in Bacillales and is also used as a membrane anchor for lipoteichoic acid (LTA)	Diglucosyl diacylglycerol synthase (1,6-linking)[2.4.1.315]	processive 1,2-diacylglycerol beta-glucosyltransferase[K03429]	Glycerolipid metabolism[map00561]; Metabolic pathways[map01100]	UDP-glucose + 1,2-Diacyl-sn-glycerol <=> UDP + 3-D-Glucosyl-1,2-diacylglycerol[R02689]; 3-D-Glucosyl-1,2-diacylglycerol + UDP-glucose <=> Diglucosyldiacylglycerol + UDP[R04377]	-	-	-
cluster_1300	274.1072387258786	1.5657285379241495	0.6557832417310501	0.0027376829345136405	0.008270629132947517	dispensable	S	Antibiotic biosynthesis monooxygenase	Aminoacyl-tRNA hydrolase[3.1.1.29]	peptidyl-tRNA hydrolase, PTH1 family[K01056]	-	-	-	-	-
cluster_13008	66.60298707610005	-0.3592310344666575	0.7722911139723688	0.5093890070599921	0.6279059187717698	dispensable	S	GTPase that associates with the 50S ribosomal subunit and may have a role during protein synthesis or ribosome biogenesis	-	GTPase[K03665]	-	-	-	-	-
cluster_1301	713.516924031824	1.4529854511251161	0.33142365809133406	2.917628524244257e-6	1.7428556023840932e-5	dispensable	E	Component of the transport system for branched-chain amino acids	-	branched-chain amino acid:cation transporter, LIVCS family[K03311]	-	-	-	-	-
cluster_13012	47.807376292652094	-2.1086874662477175	0.5627126068078063	8.943260211784608e-6	4.8144296881157345e-5	dispensable	K	helix_turn _helix lactose operon repressor	-	LacI family transcriptional regulator, kdg operon repressor[K02525]; LacI family transcriptional regulator[K02529]; LacI family transcriptional regulator, sucrose operon repressor[K03484]	-	-	-	-	-
cluster_13014	280.90449418124416	-0.4828480755143607	0.888189370060211	0.3966681849213318	0.5215334691949665	dispensable	G	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase[3.2.1.96]; N-acetylmuramoyl-L-alanine amidase[3.5.1.28]	mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase[K01227]; bifunctional autolysin[K13714]	Other glycan degradation[map00511]	-	-	-	-
cluster_13019	56.06069423617443	0.5356846121119361	0.7972682812315881	0.3342223329725024	0.45879347184757063	unique	K	thus playing an essential role in arginine catabolism. May also control the expression of genes encoding proteins which are involved in anaerobic metabolism. Can bind cyclic AMP	-	CRP/FNR family transcriptional regulator, arginine deiminase pathway regulator[K21828]	-	-	-	-	-
cluster_1302	114.24577636342643	0.1920461957343855	0.39966184595798115	0.5916823152267114	0.7002682082832989	dispensable	S	Threonylcarbamoyl adenosine biosynthesis protein TsaE	N-acetylmuramate 1-kinase[2.7.1.221]; Alanine racemase[5.1.1.1]	alanine racemase[K01775]; tRNA threonylcarbamoyladenosine biosynthesis protein TsaE[K06925]; N-acetylmuramate 1-kinase[K07102]	Amino sugar and nucleotide sugar metabolism[map00520]; Metabolic pathways[map01100]; Vancomycin resistance[map01502]	L-Alanine <=> D-Alanine[R00401]; N-Acetyl-D-glucosamine + ATP <=> N-Acetyl-alpha-D-glucosamine 1-phosphate + ADP[R08968]; N-Acetylmuramate + ATP <=> N-Acetylmuramic acid alpha-1-phosphate + ADP[R11024]	-	-	-
cluster_1303	1156.9800833861789	-0.5897633555291574	0.30491306751423364	0.0380405875696208	0.0797665937093575	dispensable	D	Belongs to the FtsK SpoIIIE SftA family	-	DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family[K03466]	-	-	-	-	-
cluster_1304	280.19748495286166	-0.9972603276635512	0.6683400803601387	0.05554758563314157	0.11088463082800212	dispensable	S	overlaps another CDS with the same product name	-	-	-	-	-	-	-
cluster_1305	298.8590028414167	-0.6473150631697531	0.18962243714487895	4.651573672762045e-4	0.0017333694346613282	dispensable	K	antiterminator	-	activator of the mannose operon, transcriptional antiterminator[K02538]; transcriptional antiterminator[K03480]; beta-glucoside operon transcriptional antiterminator[K03488]	-	-	-	-	-
cluster_13050	30.994204729484988	-0.06509307699878475	0.8014257869288749	0.9051304114568948	0.9368529643641622	unique	L	single-stranded-DNA-specific exonuclease recJ	-	single-stranded-DNA-specific exonuclease[K07462]	Base excision repair[map03410]; Mismatch repair[map03430]; Homologous recombination[map03440]	-	-	-	-
cluster_13068	83.04488292644548	2.3719593614967556	1.0505449276850998	9.385690647114031e-4	0.003230990067729211	dispensable	EGP	the major facilitator superfamily	-	MFS transporter, DHA2 family, multidrug resistance protein[K18934]	-	-	multidrug efflux major facilitator superfamily (MFS) transporter	Drug: Aminoglycoside; Diaminopyrimidine; Macrolide; Oxazolidinone; Phenicol	-
cluster_1307	582.4752156764855	-1.3907633515773443	0.2974316370055062	8.449340875200877e-7	5.516511811081564e-6	dispensable	P	Sodium:sulfate symporter transmembrane region	-	divalent anion:Na+ symporter, DASS family[K03319]	-	-	-	-	-
cluster_1308	635.7131774255118	-0.4691412939753386	0.297984323551236	0.09020541798942018	0.16410427222024626	dispensable	U	Mediates riboflavin uptake, may also transport FMN and roseoflavin. Probably a riboflavin-binding protein that interacts with the energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates. The substrates themselves are bound by transmembrane, not extracytoplasmic soluble proteins	-	-	-	-	-	-	-
cluster_1309	35.667061174267715	0.5512755892150667	1.2127617214516848	0.3592965692615666	0.48478956399084133	dispensable	E	Required for the first step of histidine biosynthesis. May allow the feedback regulation of ATP phosphoribosyltransferase activity by histidine	ATP phosphoribosyltransferase[2.4.2.17]; Histidine--tRNA ligase[6.1.1.21]	ATP phosphoribosyltransferase[K00765]; histidyl-tRNA synthetase[K01892]; ATP phosphoribosyltransferase regulatory subunit[K02502]	Histidine metabolism[map00340]; Aminoacyl-tRNA biosynthesis[map00970]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Biosynthesis of amino acids[map01230]	1-(5-Phospho-D-ribosyl)-ATP + Diphosphate <=> ATP + 5-Phospho-alpha-D-ribose 1-diphosphate[R01071]; ATP + L-Histidine + tRNA(His) <=> AMP + Diphosphate + L-Histidyl-tRNA(His)[R03655]	-	-	-
cluster_13095	45.76154982056457	-0.6225631314590074	0.5694793406281026	0.18416739587333086	0.28569905299937437	dispensable	E	Presumably involved in the processing and regular turnover of intracellular proteins. Catalyzes the removal of unsubstituted N-terminal amino acids from various peptides	Leucyl aminopeptidase[3.4.11.1]	leucyl aminopeptidase[K01255]	Glutathione metabolism[map00480]; Metabolic pathways[map01100]	Cys-Gly + H2O <=> L-Cysteine + Glycine[R00899]; R-S-Cysteinylglycine + H2O <=> S-Substituted L-cysteine + Glycine[R04951]	-	-	-
cluster_13097	378.20790777138944	-0.422987385455735	0.7034607177247755	0.42119810854666406	0.5470554965094362	dispensable	C	The 2-oxoglutarate dehydrogenase complex catalyzes the overall conversion of 2-oxoglutarate to succinyl-CoA and CO(2)	Dihydrolipoyllysine-residue succinyltransferase[2.3.1.61]	2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase)[K00658]	Citrate cycle (TCA cycle)[map00020]; Lysine degradation[map00310]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Microbial metabolism in diverse environments[map01120]; Carbon metabolism[map01200]	Succinyl-CoA + Enzyme N6-(dihydrolipoyl)lysine <=> CoA + [Dihydrolipoyllysine-residue succinyltransferase] S-succinyldihydrolipoyllysine[R02570]; Glutaryl-CoA + Enzyme N6-(dihydrolipoyl)lysine <=> CoA + [Dihydrolipoyllysine-residue succinyltransferase] S-glutaryldihydrolipoyllysine[R02571]; 2-Oxoglutarate + CoA + NAD+ <=> Succinyl-CoA + CO2 + NADH + H+[R08549]	-	-	-
cluster_131	5721.1748491406515	0.9152579600572283	0.4863821847311673	0.030162526865653752	0.06564296480403985	core	J	Binds the lower part of the 30S subunit head. Binds mRNA in the 70S ribosome, positioning it for translation	-	small subunit ribosomal protein S3[K02982]	Ribosome[map03010]	-	-	-	-
cluster_1310	412.6520346062216	2.316316047455974	0.5386462431596077	5.190171233834714e-7	3.5195152572784757e-6	dispensable	S	Belongs to the UPF0176 family	-	UPF0176 protein[K07146]	-	-	-	-	-
cluster_13104	87.22504404609704	0.5139750123015692	0.9775169838041633	0.3770995767160405	0.5017409104937633	dispensable	P	ABC transporter	-	phosphonate transport system substrate-binding protein[K02044]	ABC transporters[map02010]	-	-	-	-
cluster_1311	1333.1897809366085	-0.5883481920009687	0.32777001644589443	0.052119985376342666	0.10477045406440383	dispensable	E	transporter	-	proton-dependent oligopeptide transporter, POT family[K03305]	-	-	-	-	-
cluster_1312	62.355813333225164	0.866463552698594	1.0624487328196914	0.16232772662215314	0.257530151048996	dispensable	P	COG1173 ABC-type dipeptide oligopeptide nickel transport systems, permease components	-	peptide/nickel transport system permease protein[K02034]; oligopeptide transport system permease protein[K15582]; nickel transport system permease protein[K15586]	beta-Lactam resistance[map01501]; ABC transporters[map02010]; Quorum sensing[map02024]	-	-	-	-
cluster_1313	575.5264853720519	0.2867487720395531	0.383103778926385	0.4060620295257157	0.5311076213995287	dispensable	-	-	-	-	-	-	-	-	-
cluster_1314	83.75123036822579	1.1902034300319966	0.38382601269922006	7.348242685621155e-4	0.0025944633392807654	dispensable	S	Protein of unknown function (DUF1146)	-	-	-	-	-	-	-
